Generation 0 | Revalues: 100 | GridSize: 9
Generation 1 | Revalues: 312 | GridSize: 19
Generation 2 | Revalues: 510 | GridSize: 29
Generation 3 | Revalues: 708 | GridSize: 28
Generation 4 | Revalues: 914 | GridSize: 23
Generation 5 | Revalues: 1098 | GridSize: 28
Generation 6 | Revalues: 1304 | GridSize: 31
Generation 7 | Revalues: 1478 | GridSize: 34
Generation 8 | Revalues: 1668 | GridSize: 33
Generation 9 | Revalues: 1860 | GridSize: 26
Generation 10 | Revalues: 2048 | GridSize: 28
Generation 11 | Revalues: 2268 | GridSize: 30
Generation 12 | Revalues: 2448 | GridSize: 32
Generation 13 | Revalues: 2642 | GridSize: 34
Generation 14 | Revalues: 2856 | GridSize: 40
Generation 15 | Revalues: 3042 | GridSize: 40
Generation 16 | Revalues: 3242 | GridSize: 37
Generation 17 | Revalues: 3420 | GridSize: 42
Generation 18 | Revalues: 3602 | GridSize: 46
Generation 19 | Revalues: 3806 | GridSize: 44
Generation 20 | Revalues: 4016 | GridSize: 43
Generation 21 | Revalues: 4190 | GridSize: 43
Generation 22 | Revalues: 4416 | GridSize: 46
Generation 23 | Revalues: 4624 | GridSize: 48
Generation 24 | Revalues: 4814 | GridSize: 46
Generation 25 | Revalues: 5020 | GridSize: 46
Generation 26 | Revalues: 5212 | GridSize: 45
Generation 27 | Revalues: 5422 | GridSize: 44
Generation 28 | Revalues: 5640 | GridSize: 35
Generation 29 | Revalues: 5824 | GridSize: 40
Generation 30 | Revalues: 6012 | GridSize: 36
Generation 31 | Revalues: 6212 | GridSize: 33
Generation 32 | Revalues: 6406 | GridSize: 37
Generation 33 | Revalues: 6626 | GridSize: 41
Generation 34 | Revalues: 6816 | GridSize: 46
Generation 35 | Revalues: 6986 | GridSize: 48
Generation 36 | Revalues: 7190 | GridSize: 51
Generation 37 | Revalues: 7396 | GridSize: 51
Generation 38 | Revalues: 7610 | GridSize: 56
Generation 39 | Revalues: 7822 | GridSize: 56
Generation 40 | Revalues: 8036 | GridSize: 57
Generation 41 | Revalues: 8214 | GridSize: 47
Generation 42 | Revalues: 8432 | GridSize: 52
Generation 43 | Revalues: 8644 | GridSize: 46
Generation 44 | Revalues: 8860 | GridSize: 49
Generation 45 | Revalues: 9076 | GridSize: 47
Generation 46 | Revalues: 9254 | GridSize: 50
Generation 47 | Revalues: 9442 | GridSize: 51
Generation 48 | Revalues: 9644 | GridSize: 55
Generation 49 | Revalues: 9854 | GridSize: 58
Generation 50 | Revalues: 10048 | GridSize: 58
Generation 51 | Revalues: 10264 | GridSize: 56
Generation 52 | Revalues: 10466 | GridSize: 56
Generation 53 | Revalues: 10684 | GridSize: 57
Generation 54 | Revalues: 10880 | GridSize: 55
Generation 55 | Revalues: 11094 | GridSize: 57
Generation 56 | Revalues: 11292 | GridSize: 55
Generation 57 | Revalues: 11476 | GridSize: 57
Generation 58 | Revalues: 11702 | GridSize: 55
Generation 59 | Revalues: 11932 | GridSize: 61
Generation 60 | Revalues: 12102 | GridSize: 65
Generation 61 | Revalues: 12290 | GridSize: 68
Generation 62 | Revalues: 12462 | GridSize: 64
Generation 63 | Revalues: 12646 | GridSize: 65
Generation 64 | Revalues: 12890 | GridSize: 63
Generation 65 | Revalues: 13102 | GridSize: 71
Generation 66 | Revalues: 13302 | GridSize: 73
Generation 67 | Revalues: 13562 | GridSize: 72
Generation 68 | Revalues: 13764 | GridSize: 74
Generation 69 | Revalues: 13958 | GridSize: 78
Generation 70 | Revalues: 14160 | GridSize: 76
Generation 71 | Revalues: 14376 | GridSize: 77
Generation 72 | Revalues: 14568 | GridSize: 80
Generation 73 | Revalues: 14768 | GridSize: 82
Generation 74 | Revalues: 14970 | GridSize: 85
Generation 75 | Revalues: 15180 | GridSize: 84
Generation 76 | Revalues: 15402 | GridSize: 84
Generation 77 | Revalues: 15600 | GridSize: 86
Generation 78 | Revalues: 15808 | GridSize: 88
Generation 79 | Revalues: 16014 | GridSize: 93
Generation 80 | Revalues: 16210 | GridSize: 92
Generation 81 | Revalues: 16426 | GridSize: 93
Generation 82 | Revalues: 16636 | GridSize: 91
Generation 83 | Revalues: 16834 | GridSize: 86
Generation 84 | Revalues: 17046 | GridSize: 87
Generation 85 | Revalues: 17256 | GridSize: 87
Generation 86 | Revalues: 17452 | GridSize: 78
Generation 87 | Revalues: 17656 | GridSize: 76
Generation 88 | Revalues: 17856 | GridSize: 73
Generation 89 | Revalues: 18044 | GridSize: 74
Generation 90 | Revalues: 18248 | GridSize: 73
Generation 91 | Revalues: 18428 | GridSize: 74
Generation 92 | Revalues: 18640 | GridSize: 79
Generation 93 | Revalues: 18848 | GridSize: 75
Generation 94 | Revalues: 19036 | GridSize: 80
Generation 95 | Revalues: 19230 | GridSize: 83
Generation 96 | Revalues: 19442 | GridSize: 85
Generation 97 | Revalues: 19644 | GridSize: 87
Generation 98 | Revalues: 19840 | GridSize: 88
Generation 99 | Revalues: 20038 | GridSize: 88
Generation 100 | Revalues: 20270 | GridSize: 95
Generation 101 | Revalues: 20474 | GridSize: 100
Generation 102 | Revalues: 20684 | GridSize: 106
Generation 103 | Revalues: 20902 | GridSize: 106
Generation 104 | Revalues: 21090 | GridSize: 109
Generation 105 | Revalues: 21294 | GridSize: 112
Generation 106 | Revalues: 21492 | GridSize: 115
Generation 107 | Revalues: 21704 | GridSize: 119
Generation 108 | Revalues: 21892 | GridSize: 118
Generation 109 | Revalues: 22084 | GridSize: 119
Generation 110 | Revalues: 22274 | GridSize: 111
Generation 111 | Revalues: 22474 | GridSize: 114
Generation 112 | Revalues: 22648 | GridSize: 106
Generation 113 | Revalues: 22854 | GridSize: 108
Generation 114 | Revalues: 23070 | GridSize: 105
Generation 115 | Revalues: 23256 | GridSize: 103
Generation 116 | Revalues: 23468 | GridSize: 108
Generation 117 | Revalues: 23690 | GridSize: 110
Generation 118 | Revalues: 23896 | GridSize: 111
Generation 119 | Revalues: 24080 | GridSize: 115
Generation 120 | Revalues: 24270 | GridSize: 118
Generation 121 | Revalues: 24454 | GridSize: 119
Generation 122 | Revalues: 24678 | GridSize: 110
Generation 123 | Revalues: 24892 | GridSize: 108
Generation 124 | Revalues: 25080 | GridSize: 112
Generation 125 | Revalues: 25264 | GridSize: 112
Generation 126 | Revalues: 25484 | GridSize: 117
Generation 127 | Revalues: 25694 | GridSize: 113
Generation 128 | Revalues: 25862 | GridSize: 116
Generation 129 | Revalues: 26066 | GridSize: 121
Generation 130 | Revalues: 26288 | GridSize: 116
Generation 131 | Revalues: 26502 | GridSize: 116
Generation 132 | Revalues: 26692 | GridSize: 115
Generation 133 | Revalues: 26878 | GridSize: 115
Generation 134 | Revalues: 27068 | GridSize: 115
Generation 135 | Revalues: 27282 | GridSize: 118
Generation 136 | Revalues: 27508 | GridSize: 114
Generation 137 | Revalues: 27722 | GridSize: 114
Generation 138 | Revalues: 27910 | GridSize: 116
Generation 139 | Revalues: 28138 | GridSize: 111
Generation 140 | Revalues: 28358 | GridSize: 109
Generation 141 | Revalues: 28554 | GridSize: 106
Generation 142 | Revalues: 28752 | GridSize: 108
Generation 143 | Revalues: 28938 | GridSize: 110
Generation 144 | Revalues: 29162 | GridSize: 106
Generation 145 | Revalues: 29352 | GridSize: 111
Generation 146 | Revalues: 29556 | GridSize: 111
Generation 147 | Revalues: 29742 | GridSize: 105
Generation 148 | Revalues: 29954 | GridSize: 109
Generation 149 | Revalues: 30146 | GridSize: 114
