Generation 0 | Revalues: 100 | GridSize: 2
Generation 1 | Revalues: 322 | GridSize: 14
Generation 2 | Revalues: 522 | GridSize: 9
Generation 3 | Revalues: 732 | GridSize: 19
Generation 4 | Revalues: 940 | GridSize: 17
Generation 5 | Revalues: 1136 | GridSize: 16
Generation 6 | Revalues: 1322 | GridSize: 20
Generation 7 | Revalues: 1550 | GridSize: 24
Generation 8 | Revalues: 1740 | GridSize: 20
Generation 9 | Revalues: 1936 | GridSize: 26
Generation 10 | Revalues: 2166 | GridSize: 28
Generation 11 | Revalues: 2364 | GridSize: 31
Generation 12 | Revalues: 2556 | GridSize: 30
Generation 13 | Revalues: 2768 | GridSize: 31
Generation 14 | Revalues: 2972 | GridSize: 34
Generation 15 | Revalues: 3150 | GridSize: 31
Generation 16 | Revalues: 3350 | GridSize: 40
Generation 17 | Revalues: 3556 | GridSize: 27
Generation 18 | Revalues: 3760 | GridSize: 28
Generation 19 | Revalues: 4000 | GridSize: 32
Generation 20 | Revalues: 4204 | GridSize: 31
Generation 21 | Revalues: 4424 | GridSize: 38
Generation 22 | Revalues: 4630 | GridSize: 43
Generation 23 | Revalues: 4840 | GridSize: 41
Generation 24 | Revalues: 5056 | GridSize: 42
Generation 25 | Revalues: 5234 | GridSize: 43
Generation 26 | Revalues: 5430 | GridSize: 44
Generation 27 | Revalues: 5610 | GridSize: 42
Generation 28 | Revalues: 5816 | GridSize: 41
Generation 29 | Revalues: 6002 | GridSize: 42
Generation 30 | Revalues: 6190 | GridSize: 44
Generation 31 | Revalues: 6380 | GridSize: 43
Generation 32 | Revalues: 6582 | GridSize: 44
Generation 33 | Revalues: 6782 | GridSize: 46
Generation 34 | Revalues: 6992 | GridSize: 46
Generation 35 | Revalues: 7198 | GridSize: 44
Generation 36 | Revalues: 7402 | GridSize: 45
Generation 37 | Revalues: 7608 | GridSize: 44
Generation 38 | Revalues: 7802 | GridSize: 44
Generation 39 | Revalues: 8008 | GridSize: 34
Generation 40 | Revalues: 8222 | GridSize: 35
Generation 41 | Revalues: 8432 | GridSize: 37
Generation 42 | Revalues: 8644 | GridSize: 36
Generation 43 | Revalues: 8846 | GridSize: 36
Generation 44 | Revalues: 9052 | GridSize: 37
Generation 45 | Revalues: 9254 | GridSize: 37
Generation 46 | Revalues: 9458 | GridSize: 38
Generation 47 | Revalues: 9658 | GridSize: 38
Generation 48 | Revalues: 9844 | GridSize: 38
Generation 49 | Revalues: 10050 | GridSize: 41
Generation 50 | Revalues: 10262 | GridSize: 40
Generation 51 | Revalues: 10440 | GridSize: 41
Generation 52 | Revalues: 10650 | GridSize: 40
Generation 53 | Revalues: 10860 | GridSize: 42
Generation 54 | Revalues: 11042 | GridSize: 43
Generation 55 | Revalues: 11260 | GridSize: 44
Generation 56 | Revalues: 11482 | GridSize: 43
Generation 57 | Revalues: 11664 | GridSize: 45
Generation 58 | Revalues: 11862 | GridSize: 46
Generation 59 | Revalues: 12048 | GridSize: 47
Generation 60 | Revalues: 12268 | GridSize: 49
Generation 61 | Revalues: 12476 | GridSize: 52
Generation 62 | Revalues: 12668 | GridSize: 49
Generation 63 | Revalues: 12884 | GridSize: 49
Generation 64 | Revalues: 13090 | GridSize: 49
