Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 318 | GridSize: 27
Generation 2 | Revalues: 506 | GridSize: 29
Generation 3 | Revalues: 714 | GridSize: 46
Generation 4 | Revalues: 928 | GridSize: 40
Generation 5 | Revalues: 1106 | GridSize: 42
Generation 6 | Revalues: 1306 | GridSize: 49
Generation 7 | Revalues: 1504 | GridSize: 49
Generation 8 | Revalues: 1708 | GridSize: 58
Generation 9 | Revalues: 1888 | GridSize: 61
Generation 10 | Revalues: 2096 | GridSize: 67
Generation 11 | Revalues: 2292 | GridSize: 66
Generation 12 | Revalues: 2490 | GridSize: 67
Generation 13 | Revalues: 2690 | GridSize: 66
Generation 14 | Revalues: 2880 | GridSize: 73
Generation 15 | Revalues: 3084 | GridSize: 83
Generation 16 | Revalues: 3282 | GridSize: 89
Generation 17 | Revalues: 3466 | GridSize: 84
Generation 18 | Revalues: 3678 | GridSize: 92
Generation 19 | Revalues: 3906 | GridSize: 75
Generation 20 | Revalues: 4096 | GridSize: 80
Generation 21 | Revalues: 4322 | GridSize: 72
Generation 22 | Revalues: 4516 | GridSize: 77
Generation 23 | Revalues: 4722 | GridSize: 74
Generation 24 | Revalues: 4930 | GridSize: 71
Generation 25 | Revalues: 5134 | GridSize: 85
Generation 26 | Revalues: 5334 | GridSize: 84
Generation 27 | Revalues: 5540 | GridSize: 75
Generation 28 | Revalues: 5724 | GridSize: 79
Generation 29 | Revalues: 5932 | GridSize: 73
Generation 30 | Revalues: 6138 | GridSize: 81
Generation 31 | Revalues: 6354 | GridSize: 89
Generation 32 | Revalues: 6560 | GridSize: 86
Generation 33 | Revalues: 6740 | GridSize: 86
Generation 34 | Revalues: 6934 | GridSize: 77
Generation 35 | Revalues: 7164 | GridSize: 69
Generation 36 | Revalues: 7360 | GridSize: 70
Generation 37 | Revalues: 7550 | GridSize: 68
Generation 38 | Revalues: 7752 | GridSize: 70
Generation 39 | Revalues: 7970 | GridSize: 73
Generation 40 | Revalues: 8134 | GridSize: 75
Generation 41 | Revalues: 8328 | GridSize: 79
Generation 42 | Revalues: 8540 | GridSize: 85
Generation 43 | Revalues: 8728 | GridSize: 81
Generation 44 | Revalues: 8938 | GridSize: 84
Generation 45 | Revalues: 9150 | GridSize: 86
Generation 46 | Revalues: 9372 | GridSize: 85
Generation 47 | Revalues: 9562 | GridSize: 83
Generation 48 | Revalues: 9756 | GridSize: 83
Generation 49 | Revalues: 9992 | GridSize: 88
Generation 50 | Revalues: 10188 | GridSize: 82
Generation 51 | Revalues: 10400 | GridSize: 87
Generation 52 | Revalues: 10596 | GridSize: 87
Generation 53 | Revalues: 10798 | GridSize: 87
Generation 54 | Revalues: 10990 | GridSize: 85
Generation 55 | Revalues: 11166 | GridSize: 85
Generation 56 | Revalues: 11364 | GridSize: 88
Generation 57 | Revalues: 11562 | GridSize: 87
Generation 58 | Revalues: 11738 | GridSize: 87
Generation 59 | Revalues: 11952 | GridSize: 88
Generation 60 | Revalues: 12174 | GridSize: 91
Generation 61 | Revalues: 12350 | GridSize: 95
Generation 62 | Revalues: 12544 | GridSize: 93
Generation 63 | Revalues: 12782 | GridSize: 83
Generation 64 | Revalues: 13016 | GridSize: 84
Generation 65 | Revalues: 13206 | GridSize: 90
Generation 66 | Revalues: 13394 | GridSize: 91
Generation 67 | Revalues: 13580 | GridSize: 89
Generation 68 | Revalues: 13776 | GridSize: 92 | LOCAL SEARCH EXECUTED
Generation 69 | Revalues: 327668 | GridSize: 298
Generation 70 | Revalues: 327882 | GridSize: 298
Generation 71 | Revalues: 328066 | GridSize: 298
Generation 72 | Revalues: 328266 | GridSize: 298 | LOCAL SEARCH EXECUTED
Generation 73 | Revalues: 453226 | GridSize: 300
Generation 74 | Revalues: 453418 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 75 | Revalues: 576802 | GridSize: 300
Generation 76 | Revalues: 576996 | GridSize: 300
Generation 77 | Revalues: 577176 | GridSize: 300
Generation 78 | Revalues: 577376 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 79 | Revalues: 703391 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 80 | Revalues: 834504 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 81 | Revalues: 947113 | GridSize: 300
Generation 82 | Revalues: 947311 | GridSize: 300 | LOCAL SEARCH EXECUTED
