Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 320 | GridSize: 16
Generation 2 | Revalues: 514 | GridSize: 18
Generation 3 | Revalues: 708 | GridSize: 26
Generation 4 | Revalues: 908 | GridSize: 28
Generation 5 | Revalues: 1126 | GridSize: 31
Generation 6 | Revalues: 1320 | GridSize: 36
Generation 7 | Revalues: 1524 | GridSize: 45
Generation 8 | Revalues: 1738 | GridSize: 46
Generation 9 | Revalues: 1932 | GridSize: 47
Generation 10 | Revalues: 2126 | GridSize: 52
Generation 11 | Revalues: 2330 | GridSize: 45
Generation 12 | Revalues: 2552 | GridSize: 47
Generation 13 | Revalues: 2754 | GridSize: 50
Generation 14 | Revalues: 2944 | GridSize: 51
Generation 15 | Revalues: 3146 | GridSize: 55
Generation 16 | Revalues: 3328 | GridSize: 48
Generation 17 | Revalues: 3548 | GridSize: 41
Generation 18 | Revalues: 3738 | GridSize: 43
Generation 19 | Revalues: 3934 | GridSize: 48
Generation 20 | Revalues: 4124 | GridSize: 58
Generation 21 | Revalues: 4302 | GridSize: 55
Generation 22 | Revalues: 4502 | GridSize: 54
Generation 23 | Revalues: 4720 | GridSize: 60
Generation 24 | Revalues: 4918 | GridSize: 56
Generation 25 | Revalues: 5134 | GridSize: 54
Generation 26 | Revalues: 5348 | GridSize: 53
Generation 27 | Revalues: 5540 | GridSize: 53
Generation 28 | Revalues: 5750 | GridSize: 55
Generation 29 | Revalues: 5970 | GridSize: 49
Generation 30 | Revalues: 6188 | GridSize: 53
Generation 31 | Revalues: 6384 | GridSize: 59
Generation 32 | Revalues: 6576 | GridSize: 66
Generation 33 | Revalues: 6786 | GridSize: 66
Generation 34 | Revalues: 6980 | GridSize: 68
Generation 35 | Revalues: 7166 | GridSize: 73
Generation 36 | Revalues: 7378 | GridSize: 75
Generation 37 | Revalues: 7590 | GridSize: 78
Generation 38 | Revalues: 7790 | GridSize: 76
Generation 39 | Revalues: 7992 | GridSize: 75
Generation 40 | Revalues: 8178 | GridSize: 80
Generation 41 | Revalues: 8406 | GridSize: 84
Generation 42 | Revalues: 8638 | GridSize: 81
Generation 43 | Revalues: 8856 | GridSize: 82
Generation 44 | Revalues: 9074 | GridSize: 85
Generation 45 | Revalues: 9304 | GridSize: 90
Generation 46 | Revalues: 9522 | GridSize: 88
Generation 47 | Revalues: 9698 | GridSize: 92
Generation 48 | Revalues: 9878 | GridSize: 91
Generation 49 | Revalues: 10080 | GridSize: 101
Generation 50 | Revalues: 10264 | GridSize: 95
Generation 51 | Revalues: 10462 | GridSize: 88
Generation 52 | Revalues: 10680 | GridSize: 75
Generation 53 | Revalues: 10896 | GridSize: 76
Generation 54 | Revalues: 11086 | GridSize: 85
Generation 55 | Revalues: 11290 | GridSize: 93
Generation 56 | Revalues: 11476 | GridSize: 95
Generation 57 | Revalues: 11670 | GridSize: 97
Generation 58 | Revalues: 11882 | GridSize: 100
Generation 59 | Revalues: 12068 | GridSize: 105
Generation 60 | Revalues: 12274 | GridSize: 103
Generation 61 | Revalues: 12502 | GridSize: 101
Generation 62 | Revalues: 12692 | GridSize: 96
Generation 63 | Revalues: 12902 | GridSize: 95
Generation 64 | Revalues: 13106 | GridSize: 97
