Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 306 | GridSize: 4
Generation 2 | Revalues: 518 | GridSize: 10
Generation 3 | Revalues: 748 | GridSize: 11
Generation 4 | Revalues: 968 | GridSize: 18
Generation 5 | Revalues: 1176 | GridSize: 17
Generation 6 | Revalues: 1398 | GridSize: 16
Generation 7 | Revalues: 1610 | GridSize: 19
Generation 8 | Revalues: 1808 | GridSize: 24
Generation 9 | Revalues: 2010 | GridSize: 29
Generation 10 | Revalues: 2216 | GridSize: 21
Generation 11 | Revalues: 2414 | GridSize: 21
Generation 12 | Revalues: 2606 | GridSize: 23
Generation 13 | Revalues: 2848 | GridSize: 30
Generation 14 | Revalues: 3068 | GridSize: 28
Generation 15 | Revalues: 3290 | GridSize: 25
Generation 16 | Revalues: 3524 | GridSize: 24
Generation 17 | Revalues: 3738 | GridSize: 29
Generation 18 | Revalues: 3936 | GridSize: 23
Generation 19 | Revalues: 4160 | GridSize: 25
Generation 20 | Revalues: 4378 | GridSize: 26
Generation 21 | Revalues: 4580 | GridSize: 30
Generation 22 | Revalues: 4772 | GridSize: 33
Generation 23 | Revalues: 5010 | GridSize: 29
Generation 24 | Revalues: 5226 | GridSize: 37
Generation 25 | Revalues: 5418 | GridSize: 35
Generation 26 | Revalues: 5632 | GridSize: 36
Generation 27 | Revalues: 5810 | GridSize: 31
Generation 28 | Revalues: 6014 | GridSize: 34
Generation 29 | Revalues: 6252 | GridSize: 25
Generation 30 | Revalues: 6458 | GridSize: 33
Generation 31 | Revalues: 6694 | GridSize: 34
Generation 32 | Revalues: 6936 | GridSize: 30
Generation 33 | Revalues: 7130 | GridSize: 23
Generation 34 | Revalues: 7350 | GridSize: 26
Generation 35 | Revalues: 7590 | GridSize: 31
Generation 36 | Revalues: 7810 | GridSize: 37
Generation 37 | Revalues: 8010 | GridSize: 38
Generation 38 | Revalues: 8242 | GridSize: 44
Generation 39 | Revalues: 8482 | GridSize: 39
Generation 40 | Revalues: 8716 | GridSize: 43
Generation 41 | Revalues: 8944 | GridSize: 41
Generation 42 | Revalues: 9164 | GridSize: 36
Generation 43 | Revalues: 9376 | GridSize: 38
Generation 44 | Revalues: 9592 | GridSize: 43
Generation 45 | Revalues: 9824 | GridSize: 39
Generation 46 | Revalues: 10048 | GridSize: 47
Generation 47 | Revalues: 10252 | GridSize: 46
Generation 48 | Revalues: 10476 | GridSize: 43
Generation 49 | Revalues: 10696 | GridSize: 55
Generation 50 | Revalues: 10914 | GridSize: 47
Generation 51 | Revalues: 11134 | GridSize: 43
Generation 52 | Revalues: 11382 | GridSize: 47
Generation 53 | Revalues: 11602 | GridSize: 43
Generation 54 | Revalues: 11818 | GridSize: 45
Generation 55 | Revalues: 12050 | GridSize: 45
Generation 56 | Revalues: 12280 | GridSize: 42
Generation 57 | Revalues: 12498 | GridSize: 37
Generation 58 | Revalues: 12732 | GridSize: 41
Generation 59 | Revalues: 12944 | GridSize: 40
Generation 60 | Revalues: 13170 | GridSize: 45
Generation 61 | Revalues: 13386 | GridSize: 51
Generation 62 | Revalues: 13634 | GridSize: 48
Generation 63 | Revalues: 13848 | GridSize: 51
Generation 64 | Revalues: 14050 | GridSize: 48
Generation 65 | Revalues: 14256 | GridSize: 46
Generation 66 | Revalues: 14464 | GridSize: 51
Generation 67 | Revalues: 14706 | GridSize: 56
Generation 68 | Revalues: 14940 | GridSize: 58
Generation 69 | Revalues: 15160 | GridSize: 54
Generation 70 | Revalues: 15354 | GridSize: 56
Generation 71 | Revalues: 15566 | GridSize: 57
Generation 72 | Revalues: 15784 | GridSize: 61
Generation 73 | Revalues: 15998 | GridSize: 60
Generation 74 | Revalues: 16218 | GridSize: 55
Generation 75 | Revalues: 16452 | GridSize: 53
Generation 76 | Revalues: 16660 | GridSize: 54
Generation 77 | Revalues: 16886 | GridSize: 62
Generation 78 | Revalues: 17102 | GridSize: 62
Generation 79 | Revalues: 17328 | GridSize: 58
Generation 80 | Revalues: 17570 | GridSize: 59
Generation 81 | Revalues: 17772 | GridSize: 66
Generation 82 | Revalues: 17996 | GridSize: 65
Generation 83 | Revalues: 18210 | GridSize: 61
Generation 84 | Revalues: 18434 | GridSize: 63
Generation 85 | Revalues: 18672 | GridSize: 61
Generation 86 | Revalues: 18914 | GridSize: 73
Generation 87 | Revalues: 19132 | GridSize: 74
Generation 88 | Revalues: 19358 | GridSize: 75
Generation 89 | Revalues: 19588 | GridSize: 75
Generation 90 | Revalues: 19776 | GridSize: 74
Generation 91 | Revalues: 19998 | GridSize: 72
Generation 92 | Revalues: 20234 | GridSize: 67 | LOCAL SEARCH EXECUTED
Generation 93 | Revalues: 561247 | GridSize: 270
Generation 94 | Revalues: 561461 | GridSize: 272
Generation 95 | Revalues: 561675 | GridSize: 267 | LOCAL SEARCH EXECUTED
Generation 96 | Revalues: 661269 | GridSize: 298 | LOCAL SEARCH EXECUTED
Generation 97 | Revalues: 742559 | GridSize: 296 | LOCAL SEARCH EXECUTED
Generation 98 | Revalues: 838215 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 99 | Revalues: 987847 | GridSize: 265 | LOCAL SEARCH EXECUTED
