Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 294 | GridSize: 9
Generation 2 | Revalues: 492 | GridSize: 19
Generation 3 | Revalues: 694 | GridSize: 23
Generation 4 | Revalues: 888 | GridSize: 18
Generation 5 | Revalues: 1096 | GridSize: 22
Generation 6 | Revalues: 1306 | GridSize: 22
Generation 7 | Revalues: 1526 | GridSize: 22
Generation 8 | Revalues: 1746 | GridSize: 34
Generation 9 | Revalues: 1920 | GridSize: 25
Generation 10 | Revalues: 2128 | GridSize: 28
Generation 11 | Revalues: 2304 | GridSize: 25
Generation 12 | Revalues: 2532 | GridSize: 22
Generation 13 | Revalues: 2722 | GridSize: 25
Generation 14 | Revalues: 2924 | GridSize: 26
Generation 15 | Revalues: 3104 | GridSize: 31
Generation 16 | Revalues: 3288 | GridSize: 37
Generation 17 | Revalues: 3496 | GridSize: 34
Generation 18 | Revalues: 3704 | GridSize: 32
Generation 19 | Revalues: 3894 | GridSize: 37
Generation 20 | Revalues: 4098 | GridSize: 38
Generation 21 | Revalues: 4312 | GridSize: 42
Generation 22 | Revalues: 4524 | GridSize: 41
Generation 23 | Revalues: 4744 | GridSize: 41
Generation 24 | Revalues: 4932 | GridSize: 36
Generation 25 | Revalues: 5142 | GridSize: 33
Generation 26 | Revalues: 5334 | GridSize: 30
Generation 27 | Revalues: 5522 | GridSize: 39
Generation 28 | Revalues: 5708 | GridSize: 41
Generation 29 | Revalues: 5902 | GridSize: 35
Generation 30 | Revalues: 6120 | GridSize: 38
Generation 31 | Revalues: 6300 | GridSize: 36
Generation 32 | Revalues: 6502 | GridSize: 43
Generation 33 | Revalues: 6694 | GridSize: 46
Generation 34 | Revalues: 6890 | GridSize: 49
Generation 35 | Revalues: 7108 | GridSize: 48
Generation 36 | Revalues: 7308 | GridSize: 51
Generation 37 | Revalues: 7526 | GridSize: 47
Generation 38 | Revalues: 7714 | GridSize: 56
Generation 39 | Revalues: 7908 | GridSize: 61
Generation 40 | Revalues: 8142 | GridSize: 59
Generation 41 | Revalues: 8338 | GridSize: 59
Generation 42 | Revalues: 8524 | GridSize: 63
Generation 43 | Revalues: 8706 | GridSize: 68
Generation 44 | Revalues: 8892 | GridSize: 70
Generation 45 | Revalues: 9086 | GridSize: 66 | LOCAL SEARCH EXECUTED
Generation 46 | Revalues: 737895 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 47 | Revalues: 887454 | GridSize: 297 | LOCAL SEARCH EXECUTED
