Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 322 | GridSize: 14
Generation 2 | Revalues: 514 | GridSize: 20
Generation 3 | Revalues: 732 | GridSize: 21
Generation 4 | Revalues: 916 | GridSize: 21
Generation 5 | Revalues: 1124 | GridSize: 16
Generation 6 | Revalues: 1296 | GridSize: 18
Generation 7 | Revalues: 1492 | GridSize: 16
Generation 8 | Revalues: 1700 | GridSize: 21
Generation 9 | Revalues: 1892 | GridSize: 25
Generation 10 | Revalues: 2106 | GridSize: 31
Generation 11 | Revalues: 2328 | GridSize: 28
Generation 12 | Revalues: 2522 | GridSize: 32
Generation 13 | Revalues: 2722 | GridSize: 31
Generation 14 | Revalues: 2914 | GridSize: 33
Generation 15 | Revalues: 3110 | GridSize: 41
Generation 16 | Revalues: 3322 | GridSize: 38
Generation 17 | Revalues: 3518 | GridSize: 36
Generation 18 | Revalues: 3734 | GridSize: 40
Generation 19 | Revalues: 3962 | GridSize: 39
Generation 20 | Revalues: 4142 | GridSize: 42
Generation 21 | Revalues: 4342 | GridSize: 45
Generation 22 | Revalues: 4530 | GridSize: 49
Generation 23 | Revalues: 4726 | GridSize: 47
Generation 24 | Revalues: 4920 | GridSize: 49
Generation 25 | Revalues: 5122 | GridSize: 53
Generation 26 | Revalues: 5306 | GridSize: 50
Generation 27 | Revalues: 5506 | GridSize: 53
Generation 28 | Revalues: 5706 | GridSize: 55
Generation 29 | Revalues: 5908 | GridSize: 59
Generation 30 | Revalues: 6098 | GridSize: 55
Generation 31 | Revalues: 6298 | GridSize: 51
Generation 32 | Revalues: 6502 | GridSize: 46
Generation 33 | Revalues: 6706 | GridSize: 56
Generation 34 | Revalues: 6938 | GridSize: 47
Generation 35 | Revalues: 7136 | GridSize: 45
Generation 36 | Revalues: 7338 | GridSize: 43
Generation 37 | Revalues: 7520 | GridSize: 45
Generation 38 | Revalues: 7738 | GridSize: 48
Generation 39 | Revalues: 7954 | GridSize: 54
Generation 40 | Revalues: 8172 | GridSize: 49
Generation 41 | Revalues: 8350 | GridSize: 50
Generation 42 | Revalues: 8558 | GridSize: 58
Generation 43 | Revalues: 8786 | GridSize: 58
Generation 44 | Revalues: 8986 | GridSize: 62
Generation 45 | Revalues: 9190 | GridSize: 59
Generation 46 | Revalues: 9408 | GridSize: 62
Generation 47 | Revalues: 9592 | GridSize: 65
Generation 48 | Revalues: 9796 | GridSize: 63
Generation 49 | Revalues: 10002 | GridSize: 66
Generation 50 | Revalues: 10210 | GridSize: 67
Generation 51 | Revalues: 10430 | GridSize: 59
Generation 52 | Revalues: 10646 | GridSize: 59
Generation 53 | Revalues: 10832 | GridSize: 57
Generation 54 | Revalues: 11056 | GridSize: 57
Generation 55 | Revalues: 11242 | GridSize: 62
Generation 56 | Revalues: 11460 | GridSize: 60
Generation 57 | Revalues: 11622 | GridSize: 65
Generation 58 | Revalues: 11830 | GridSize: 72
Generation 59 | Revalues: 12032 | GridSize: 75
Generation 60 | Revalues: 12244 | GridSize: 76
Generation 61 | Revalues: 12432 | GridSize: 75
Generation 62 | Revalues: 12612 | GridSize: 71
Generation 63 | Revalues: 12808 | GridSize: 74
Generation 64 | Revalues: 12994 | GridSize: 83
Generation 65 | Revalues: 13186 | GridSize: 80
Generation 66 | Revalues: 13376 | GridSize: 73
Generation 67 | Revalues: 13586 | GridSize: 79
Generation 68 | Revalues: 13788 | GridSize: 77
Generation 69 | Revalues: 14006 | GridSize: 75
Generation 70 | Revalues: 14204 | GridSize: 74
Generation 71 | Revalues: 14404 | GridSize: 73
Generation 72 | Revalues: 14622 | GridSize: 70
Generation 73 | Revalues: 14824 | GridSize: 73
Generation 74 | Revalues: 15054 | GridSize: 84
Generation 75 | Revalues: 15256 | GridSize: 80
Generation 76 | Revalues: 15446 | GridSize: 88
Generation 77 | Revalues: 15660 | GridSize: 90
Generation 78 | Revalues: 15860 | GridSize: 83
Generation 79 | Revalues: 16030 | GridSize: 83
Generation 80 | Revalues: 16220 | GridSize: 84
Generation 81 | Revalues: 16442 | GridSize: 77
Generation 82 | Revalues: 16614 | GridSize: 81
Generation 83 | Revalues: 16788 | GridSize: 76
Generation 84 | Revalues: 16988 | GridSize: 79
Generation 85 | Revalues: 17196 | GridSize: 77
Generation 86 | Revalues: 17396 | GridSize: 74
Generation 87 | Revalues: 17600 | GridSize: 80
Generation 88 | Revalues: 17796 | GridSize: 81
Generation 89 | Revalues: 17986 | GridSize: 77
Generation 90 | Revalues: 18198 | GridSize: 74
Generation 91 | Revalues: 18366 | GridSize: 74
Generation 92 | Revalues: 18560 | GridSize: 70
Generation 93 | Revalues: 18758 | GridSize: 75
Generation 94 | Revalues: 18968 | GridSize: 75
Generation 95 | Revalues: 19182 | GridSize: 74
Generation 96 | Revalues: 19364 | GridSize: 79
Generation 97 | Revalues: 19580 | GridSize: 78
Generation 98 | Revalues: 19786 | GridSize: 81
Generation 99 | Revalues: 19976 | GridSize: 77
Generation 100 | Revalues: 20168 | GridSize: 78
Generation 101 | Revalues: 20368 | GridSize: 81
Generation 102 | Revalues: 20592 | GridSize: 85
Generation 103 | Revalues: 20804 | GridSize: 91
Generation 104 | Revalues: 20998 | GridSize: 89
Generation 105 | Revalues: 21194 | GridSize: 85
Generation 106 | Revalues: 21412 | GridSize: 84
Generation 107 | Revalues: 21604 | GridSize: 89
Generation 108 | Revalues: 21802 | GridSize: 91
Generation 109 | Revalues: 22030 | GridSize: 96
Generation 110 | Revalues: 22238 | GridSize: 101
Generation 111 | Revalues: 22430 | GridSize: 99
Generation 112 | Revalues: 22612 | GridSize: 96
Generation 113 | Revalues: 22816 | GridSize: 102
Generation 114 | Revalues: 23022 | GridSize: 97
Generation 115 | Revalues: 23222 | GridSize: 105
Generation 116 | Revalues: 23410 | GridSize: 100
Generation 117 | Revalues: 23610 | GridSize: 98
Generation 118 | Revalues: 23824 | GridSize: 97
Generation 119 | Revalues: 24016 | GridSize: 100
Generation 120 | Revalues: 24222 | GridSize: 96
Generation 121 | Revalues: 24438 | GridSize: 92
