Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 306 | GridSize: 19
Generation 2 | Revalues: 502 | GridSize: 36
Generation 3 | Revalues: 702 | GridSize: 46
Generation 4 | Revalues: 914 | GridSize: 43
Generation 5 | Revalues: 1102 | GridSize: 51
Generation 6 | Revalues: 1284 | GridSize: 62
Generation 7 | Revalues: 1480 | GridSize: 62
Generation 8 | Revalues: 1676 | GridSize: 73
Generation 9 | Revalues: 1888 | GridSize: 74
Generation 10 | Revalues: 2088 | GridSize: 75
Generation 11 | Revalues: 2296 | GridSize: 77
Generation 12 | Revalues: 2508 | GridSize: 83
Generation 13 | Revalues: 2668 | GridSize: 86
Generation 14 | Revalues: 2868 | GridSize: 85
Generation 15 | Revalues: 3052 | GridSize: 86
Generation 16 | Revalues: 3260 | GridSize: 98
Generation 17 | Revalues: 3444 | GridSize: 81
Generation 18 | Revalues: 3626 | GridSize: 89
Generation 19 | Revalues: 3828 | GridSize: 76
Generation 20 | Revalues: 4030 | GridSize: 79
Generation 21 | Revalues: 4238 | GridSize: 78
Generation 22 | Revalues: 4424 | GridSize: 81
Generation 23 | Revalues: 4624 | GridSize: 80
Generation 24 | Revalues: 4822 | GridSize: 87
Generation 25 | Revalues: 5004 | GridSize: 85
Generation 26 | Revalues: 5200 | GridSize: 79
Generation 27 | Revalues: 5390 | GridSize: 75
Generation 28 | Revalues: 5582 | GridSize: 65
Generation 29 | Revalues: 5786 | GridSize: 66
Generation 30 | Revalues: 5986 | GridSize: 75
Generation 31 | Revalues: 6192 | GridSize: 73
Generation 32 | Revalues: 6378 | GridSize: 68
Generation 33 | Revalues: 6578 | GridSize: 70
Generation 34 | Revalues: 6760 | GridSize: 79
Generation 35 | Revalues: 6958 | GridSize: 78
Generation 36 | Revalues: 7132 | GridSize: 79
Generation 37 | Revalues: 7320 | GridSize: 79
Generation 38 | Revalues: 7520 | GridSize: 87
Generation 39 | Revalues: 7722 | GridSize: 92
Generation 40 | Revalues: 7926 | GridSize: 89
Generation 41 | Revalues: 8142 | GridSize: 87
Generation 42 | Revalues: 8340 | GridSize: 88
Generation 43 | Revalues: 8598 | GridSize: 85
Generation 44 | Revalues: 8794 | GridSize: 88
Generation 45 | Revalues: 9018 | GridSize: 90
Generation 46 | Revalues: 9234 | GridSize: 91
Generation 47 | Revalues: 9432 | GridSize: 94
Generation 48 | Revalues: 9644 | GridSize: 93
Generation 49 | Revalues: 9842 | GridSize: 85
Generation 50 | Revalues: 10050 | GridSize: 84
Generation 51 | Revalues: 10238 | GridSize: 90
Generation 52 | Revalues: 10444 | GridSize: 90
Generation 53 | Revalues: 10624 | GridSize: 95
Generation 54 | Revalues: 10838 | GridSize: 99
Generation 55 | Revalues: 11058 | GridSize: 99
Generation 56 | Revalues: 11248 | GridSize: 91
Generation 57 | Revalues: 11444 | GridSize: 92
Generation 58 | Revalues: 11650 | GridSize: 95
Generation 59 | Revalues: 11858 | GridSize: 93
Generation 60 | Revalues: 12052 | GridSize: 96
Generation 61 | Revalues: 12270 | GridSize: 95
Generation 62 | Revalues: 12454 | GridSize: 97
Generation 63 | Revalues: 12664 | GridSize: 102
Generation 64 | Revalues: 12880 | GridSize: 92
Generation 65 | Revalues: 13082 | GridSize: 96
Generation 66 | Revalues: 13294 | GridSize: 100
Generation 67 | Revalues: 13496 | GridSize: 91
Generation 68 | Revalues: 13700 | GridSize: 89
Generation 69 | Revalues: 13896 | GridSize: 94
Generation 70 | Revalues: 14100 | GridSize: 97
Generation 71 | Revalues: 14284 | GridSize: 91
Generation 72 | Revalues: 14492 | GridSize: 99 | LOCAL SEARCH EXECUTED
Generation 73 | Revalues: 344865 | GridSize: 299 | LOCAL SEARCH EXECUTED
Generation 74 | Revalues: 539519 | GridSize: 289
Generation 75 | Revalues: 539699 | GridSize: 289
Generation 76 | Revalues: 539905 | GridSize: 289 | LOCAL SEARCH EXECUTED
Generation 77 | Revalues: 671400 | GridSize: 300
Generation 78 | Revalues: 671596 | GridSize: 300
Generation 79 | Revalues: 671788 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 80 | Revalues: 787930 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 81 | Revalues: 905213 | GridSize: 300 | LOCAL SEARCH EXECUTED
