Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 286 | GridSize: 12
Generation 2 | Revalues: 480 | GridSize: 13
Generation 3 | Revalues: 636 | GridSize: 18
Generation 4 | Revalues: 844 | GridSize: 15
Generation 5 | Revalues: 1076 | GridSize: 18
Generation 6 | Revalues: 1296 | GridSize: 18
Generation 7 | Revalues: 1506 | GridSize: 19
Generation 8 | Revalues: 1712 | GridSize: 14
Generation 9 | Revalues: 1910 | GridSize: 15
Generation 10 | Revalues: 2108 | GridSize: 21
Generation 11 | Revalues: 2318 | GridSize: 23
Generation 12 | Revalues: 2518 | GridSize: 29
Generation 13 | Revalues: 2698 | GridSize: 34
Generation 14 | Revalues: 2886 | GridSize: 38
Generation 15 | Revalues: 3076 | GridSize: 43
Generation 16 | Revalues: 3272 | GridSize: 40
Generation 17 | Revalues: 3484 | GridSize: 43
Generation 18 | Revalues: 3676 | GridSize: 35
Generation 19 | Revalues: 3874 | GridSize: 39
Generation 20 | Revalues: 4066 | GridSize: 35
Generation 21 | Revalues: 4258 | GridSize: 42
Generation 22 | Revalues: 4440 | GridSize: 49
Generation 23 | Revalues: 4650 | GridSize: 50
Generation 24 | Revalues: 4866 | GridSize: 49
Generation 25 | Revalues: 5062 | GridSize: 51
Generation 26 | Revalues: 5248 | GridSize: 49
Generation 27 | Revalues: 5430 | GridSize: 47
Generation 28 | Revalues: 5634 | GridSize: 50
Generation 29 | Revalues: 5836 | GridSize: 51
Generation 30 | Revalues: 6016 | GridSize: 52
Generation 31 | Revalues: 6224 | GridSize: 56
Generation 32 | Revalues: 6424 | GridSize: 58
Generation 33 | Revalues: 6636 | GridSize: 62
Generation 34 | Revalues: 6862 | GridSize: 62
Generation 35 | Revalues: 7054 | GridSize: 56
Generation 36 | Revalues: 7258 | GridSize: 56
Generation 37 | Revalues: 7436 | GridSize: 51
Generation 38 | Revalues: 7650 | GridSize: 53
Generation 39 | Revalues: 7826 | GridSize: 57
Generation 40 | Revalues: 8030 | GridSize: 59
Generation 41 | Revalues: 8242 | GridSize: 58
Generation 42 | Revalues: 8468 | GridSize: 53
Generation 43 | Revalues: 8642 | GridSize: 48
Generation 44 | Revalues: 8864 | GridSize: 54
Generation 45 | Revalues: 9088 | GridSize: 54
Generation 46 | Revalues: 9302 | GridSize: 57
Generation 47 | Revalues: 9510 | GridSize: 59
Generation 48 | Revalues: 9698 | GridSize: 61
Generation 49 | Revalues: 9906 | GridSize: 59
Generation 50 | Revalues: 10118 | GridSize: 56
Generation 51 | Revalues: 10328 | GridSize: 65
Generation 52 | Revalues: 10550 | GridSize: 60
Generation 53 | Revalues: 10760 | GridSize: 61
Generation 54 | Revalues: 10950 | GridSize: 69
Generation 55 | Revalues: 11136 | GridSize: 68
Generation 56 | Revalues: 11332 | GridSize: 68
Generation 57 | Revalues: 11526 | GridSize: 63
Generation 58 | Revalues: 11718 | GridSize: 59
Generation 59 | Revalues: 11892 | GridSize: 65
Generation 60 | Revalues: 12102 | GridSize: 61
Generation 61 | Revalues: 12314 | GridSize: 58
Generation 62 | Revalues: 12508 | GridSize: 65
Generation 63 | Revalues: 12688 | GridSize: 64
Generation 64 | Revalues: 12898 | GridSize: 71
Generation 65 | Revalues: 13080 | GridSize: 75
Generation 66 | Revalues: 13304 | GridSize: 76
Generation 67 | Revalues: 13514 | GridSize: 75
Generation 68 | Revalues: 13716 | GridSize: 78
Generation 69 | Revalues: 13904 | GridSize: 85
Generation 70 | Revalues: 14090 | GridSize: 73
Generation 71 | Revalues: 14308 | GridSize: 72
Generation 72 | Revalues: 14524 | GridSize: 70
Generation 73 | Revalues: 14718 | GridSize: 72
Generation 74 | Revalues: 14912 | GridSize: 79
Generation 75 | Revalues: 15116 | GridSize: 74
Generation 76 | Revalues: 15304 | GridSize: 77
Generation 77 | Revalues: 15522 | GridSize: 75
Generation 78 | Revalues: 15734 | GridSize: 65
Generation 79 | Revalues: 15938 | GridSize: 69
Generation 80 | Revalues: 16108 | GridSize: 68
Generation 81 | Revalues: 16296 | GridSize: 66
Generation 82 | Revalues: 16490 | GridSize: 65
Generation 83 | Revalues: 16684 | GridSize: 66
Generation 84 | Revalues: 16896 | GridSize: 62
Generation 85 | Revalues: 17108 | GridSize: 66
Generation 86 | Revalues: 17300 | GridSize: 64
Generation 87 | Revalues: 17494 | GridSize: 60
Generation 88 | Revalues: 17696 | GridSize: 61
Generation 89 | Revalues: 17884 | GridSize: 69
Generation 90 | Revalues: 18094 | GridSize: 71
Generation 91 | Revalues: 18326 | GridSize: 69
Generation 92 | Revalues: 18530 | GridSize: 72
Generation 93 | Revalues: 18732 | GridSize: 65
Generation 94 | Revalues: 18930 | GridSize: 62
Generation 95 | Revalues: 19130 | GridSize: 64
Generation 96 | Revalues: 19334 | GridSize: 59
Generation 97 | Revalues: 19526 | GridSize: 57
Generation 98 | Revalues: 19720 | GridSize: 56
Generation 99 | Revalues: 19904 | GridSize: 60
Generation 100 | Revalues: 20084 | GridSize: 57
Generation 101 | Revalues: 20300 | GridSize: 64
Generation 102 | Revalues: 20502 | GridSize: 67
Generation 103 | Revalues: 20710 | GridSize: 69
Generation 104 | Revalues: 20892 | GridSize: 71
Generation 105 | Revalues: 21116 | GridSize: 68
Generation 106 | Revalues: 21300 | GridSize: 71
Generation 107 | Revalues: 21494 | GridSize: 77
Generation 108 | Revalues: 21672 | GridSize: 79
Generation 109 | Revalues: 21868 | GridSize: 86
Generation 110 | Revalues: 22068 | GridSize: 84
Generation 111 | Revalues: 22280 | GridSize: 89
Generation 112 | Revalues: 22476 | GridSize: 91
Generation 113 | Revalues: 22698 | GridSize: 92
Generation 114 | Revalues: 22914 | GridSize: 86
Generation 115 | Revalues: 23104 | GridSize: 82
Generation 116 | Revalues: 23294 | GridSize: 83
Generation 117 | Revalues: 23510 | GridSize: 82
Generation 118 | Revalues: 23708 | GridSize: 82
Generation 119 | Revalues: 23914 | GridSize: 85
Generation 120 | Revalues: 24102 | GridSize: 82
Generation 121 | Revalues: 24284 | GridSize: 82
Generation 122 | Revalues: 24472 | GridSize: 82
Generation 123 | Revalues: 24656 | GridSize: 86
Generation 124 | Revalues: 24888 | GridSize: 88
Generation 125 | Revalues: 25074 | GridSize: 88
Generation 126 | Revalues: 25266 | GridSize: 84
Generation 127 | Revalues: 25440 | GridSize: 88
Generation 128 | Revalues: 25656 | GridSize: 89
Generation 129 | Revalues: 25838 | GridSize: 89
Generation 130 | Revalues: 26018 | GridSize: 92
Generation 131 | Revalues: 26216 | GridSize: 98
Generation 132 | Revalues: 26430 | GridSize: 107
Generation 133 | Revalues: 26646 | GridSize: 109
Generation 134 | Revalues: 26858 | GridSize: 114
Generation 135 | Revalues: 27070 | GridSize: 116
Generation 136 | Revalues: 27284 | GridSize: 112
Generation 137 | Revalues: 27474 | GridSize: 114
Generation 138 | Revalues: 27698 | GridSize: 118
Generation 139 | Revalues: 27874 | GridSize: 120
Generation 140 | Revalues: 28086 | GridSize: 120
Generation 141 | Revalues: 28300 | GridSize: 121
Generation 142 | Revalues: 28506 | GridSize: 122
Generation 143 | Revalues: 28730 | GridSize: 124
Generation 144 | Revalues: 28926 | GridSize: 120
Generation 145 | Revalues: 29130 | GridSize: 117
