Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 284 | GridSize: 16
Generation 2 | Revalues: 480 | GridSize: 21
Generation 3 | Revalues: 704 | GridSize: 18
Generation 4 | Revalues: 904 | GridSize: 26
Generation 5 | Revalues: 1084 | GridSize: 27
Generation 6 | Revalues: 1282 | GridSize: 29
Generation 7 | Revalues: 1516 | GridSize: 32
Generation 8 | Revalues: 1724 | GridSize: 38
Generation 9 | Revalues: 1928 | GridSize: 42
Generation 10 | Revalues: 2124 | GridSize: 43
Generation 11 | Revalues: 2334 | GridSize: 42
Generation 12 | Revalues: 2536 | GridSize: 47
Generation 13 | Revalues: 2734 | GridSize: 49
Generation 14 | Revalues: 2930 | GridSize: 48
Generation 15 | Revalues: 3112 | GridSize: 50
Generation 16 | Revalues: 3314 | GridSize: 48
Generation 17 | Revalues: 3506 | GridSize: 50
Generation 18 | Revalues: 3704 | GridSize: 49
Generation 19 | Revalues: 3906 | GridSize: 49
Generation 20 | Revalues: 4144 | GridSize: 48
Generation 21 | Revalues: 4338 | GridSize: 47
Generation 22 | Revalues: 4536 | GridSize: 50
Generation 23 | Revalues: 4738 | GridSize: 54
Generation 24 | Revalues: 4934 | GridSize: 56
Generation 25 | Revalues: 5144 | GridSize: 54
Generation 26 | Revalues: 5328 | GridSize: 49
Generation 27 | Revalues: 5530 | GridSize: 52
Generation 28 | Revalues: 5762 | GridSize: 54
Generation 29 | Revalues: 5972 | GridSize: 53
Generation 30 | Revalues: 6168 | GridSize: 54
Generation 31 | Revalues: 6350 | GridSize: 55
Generation 32 | Revalues: 6528 | GridSize: 56
Generation 33 | Revalues: 6712 | GridSize: 54
Generation 34 | Revalues: 6884 | GridSize: 56
Generation 35 | Revalues: 7048 | GridSize: 57
Generation 36 | Revalues: 7238 | GridSize: 57
Generation 37 | Revalues: 7442 | GridSize: 57
Generation 38 | Revalues: 7642 | GridSize: 60
Generation 39 | Revalues: 7842 | GridSize: 59
Generation 40 | Revalues: 8036 | GridSize: 60
Generation 41 | Revalues: 8238 | GridSize: 62
Generation 42 | Revalues: 8436 | GridSize: 60
Generation 43 | Revalues: 8652 | GridSize: 63
Generation 44 | Revalues: 8834 | GridSize: 62
Generation 45 | Revalues: 9030 | GridSize: 62
Generation 46 | Revalues: 9226 | GridSize: 62
Generation 47 | Revalues: 9414 | GridSize: 65
Generation 48 | Revalues: 9604 | GridSize: 67
Generation 49 | Revalues: 9788 | GridSize: 64
Generation 50 | Revalues: 10006 | GridSize: 60
Generation 51 | Revalues: 10220 | GridSize: 60
Generation 52 | Revalues: 10398 | GridSize: 61
Generation 53 | Revalues: 10624 | GridSize: 64
Generation 54 | Revalues: 10792 | GridSize: 69
Generation 55 | Revalues: 10990 | GridSize: 70
Generation 56 | Revalues: 11162 | GridSize: 74
Generation 57 | Revalues: 11364 | GridSize: 77
Generation 58 | Revalues: 11548 | GridSize: 79
Generation 59 | Revalues: 11750 | GridSize: 77
Generation 60 | Revalues: 11962 | GridSize: 80
Generation 61 | Revalues: 12154 | GridSize: 81
Generation 62 | Revalues: 12368 | GridSize: 80
Generation 63 | Revalues: 12524 | GridSize: 83
Generation 64 | Revalues: 12746 | GridSize: 81
Generation 65 | Revalues: 12958 | GridSize: 77
Generation 66 | Revalues: 13170 | GridSize: 78
Generation 67 | Revalues: 13376 | GridSize: 78
Generation 68 | Revalues: 13566 | GridSize: 80
Generation 69 | Revalues: 13758 | GridSize: 85
Generation 70 | Revalues: 13956 | GridSize: 85
Generation 71 | Revalues: 14146 | GridSize: 85
Generation 72 | Revalues: 14370 | GridSize: 80
Generation 73 | Revalues: 14566 | GridSize: 82
Generation 74 | Revalues: 14774 | GridSize: 81
Generation 75 | Revalues: 14968 | GridSize: 82
Generation 76 | Revalues: 15166 | GridSize: 81
Generation 77 | Revalues: 15364 | GridSize: 83
Generation 78 | Revalues: 15572 | GridSize: 83
Generation 79 | Revalues: 15772 | GridSize: 77
Generation 80 | Revalues: 15968 | GridSize: 80
Generation 81 | Revalues: 16156 | GridSize: 81
Generation 82 | Revalues: 16366 | GridSize: 82
Generation 83 | Revalues: 16562 | GridSize: 83
Generation 84 | Revalues: 16752 | GridSize: 83
Generation 85 | Revalues: 16936 | GridSize: 83
Generation 86 | Revalues: 17146 | GridSize: 82
Generation 87 | Revalues: 17346 | GridSize: 83
Generation 88 | Revalues: 17542 | GridSize: 83
Generation 89 | Revalues: 17744 | GridSize: 83
Generation 90 | Revalues: 17954 | GridSize: 86
Generation 91 | Revalues: 18166 | GridSize: 86
Generation 92 | Revalues: 18388 | GridSize: 83
Generation 93 | Revalues: 18600 | GridSize: 83
Generation 94 | Revalues: 18782 | GridSize: 83
Generation 95 | Revalues: 18978 | GridSize: 87
Generation 96 | Revalues: 19166 | GridSize: 88
Generation 97 | Revalues: 19356 | GridSize: 88
Generation 98 | Revalues: 19566 | GridSize: 91
Generation 99 | Revalues: 19758 | GridSize: 86
Generation 100 | Revalues: 19966 | GridSize: 85
Generation 101 | Revalues: 20162 | GridSize: 85
Generation 102 | Revalues: 20352 | GridSize: 86
Generation 103 | Revalues: 20540 | GridSize: 88
Generation 104 | Revalues: 20734 | GridSize: 88
Generation 105 | Revalues: 20924 | GridSize: 89
Generation 106 | Revalues: 21104 | GridSize: 90
Generation 107 | Revalues: 21332 | GridSize: 87
Generation 108 | Revalues: 21506 | GridSize: 86
Generation 109 | Revalues: 21702 | GridSize: 87
Generation 110 | Revalues: 21916 | GridSize: 88
Generation 111 | Revalues: 22100 | GridSize: 89
Generation 112 | Revalues: 22286 | GridSize: 88
Generation 113 | Revalues: 22492 | GridSize: 87
Generation 114 | Revalues: 22700 | GridSize: 84
Generation 115 | Revalues: 22912 | GridSize: 84
Generation 116 | Revalues: 23112 | GridSize: 85
Generation 117 | Revalues: 23318 | GridSize: 87
Generation 118 | Revalues: 23522 | GridSize: 88
