Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 302 | GridSize: 8
Generation 2 | Revalues: 484 | GridSize: 13
Generation 3 | Revalues: 708 | GridSize: 17
Generation 4 | Revalues: 928 | GridSize: 26
Generation 5 | Revalues: 1126 | GridSize: 10
Generation 6 | Revalues: 1328 | GridSize: 17
Generation 7 | Revalues: 1540 | GridSize: 26
Generation 8 | Revalues: 1756 | GridSize: 22
Generation 9 | Revalues: 1952 | GridSize: 24
Generation 10 | Revalues: 2168 | GridSize: 25
Generation 11 | Revalues: 2376 | GridSize: 29
Generation 12 | Revalues: 2560 | GridSize: 31
Generation 13 | Revalues: 2790 | GridSize: 27
Generation 14 | Revalues: 3012 | GridSize: 37
Generation 15 | Revalues: 3198 | GridSize: 35
Generation 16 | Revalues: 3384 | GridSize: 35
Generation 17 | Revalues: 3568 | GridSize: 36
Generation 18 | Revalues: 3784 | GridSize: 40
Generation 19 | Revalues: 4004 | GridSize: 42
Generation 20 | Revalues: 4196 | GridSize: 38
Generation 21 | Revalues: 4404 | GridSize: 41
Generation 22 | Revalues: 4612 | GridSize: 42
Generation 23 | Revalues: 4798 | GridSize: 43
Generation 24 | Revalues: 4994 | GridSize: 41
Generation 25 | Revalues: 5192 | GridSize: 42
Generation 26 | Revalues: 5358 | GridSize: 41
Generation 27 | Revalues: 5572 | GridSize: 43
Generation 28 | Revalues: 5768 | GridSize: 46
Generation 29 | Revalues: 5968 | GridSize: 51
Generation 30 | Revalues: 6170 | GridSize: 51
Generation 31 | Revalues: 6386 | GridSize: 53
Generation 32 | Revalues: 6576 | GridSize: 54
Generation 33 | Revalues: 6784 | GridSize: 54
Generation 34 | Revalues: 6984 | GridSize: 57
Generation 35 | Revalues: 7204 | GridSize: 55
Generation 36 | Revalues: 7406 | GridSize: 55
Generation 37 | Revalues: 7616 | GridSize: 51
Generation 38 | Revalues: 7800 | GridSize: 51
Generation 39 | Revalues: 8008 | GridSize: 55
Generation 40 | Revalues: 8210 | GridSize: 57
Generation 41 | Revalues: 8400 | GridSize: 57
Generation 42 | Revalues: 8630 | GridSize: 61
Generation 43 | Revalues: 8822 | GridSize: 62
Generation 44 | Revalues: 9030 | GridSize: 63
Generation 45 | Revalues: 9250 | GridSize: 64
Generation 46 | Revalues: 9460 | GridSize: 63
Generation 47 | Revalues: 9652 | GridSize: 65
