Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 312 | GridSize: 8
Generation 2 | Revalues: 526 | GridSize: 14
Generation 3 | Revalues: 742 | GridSize: 13
Generation 4 | Revalues: 964 | GridSize: 18
Generation 5 | Revalues: 1176 | GridSize: 23
Generation 6 | Revalues: 1374 | GridSize: 22
Generation 7 | Revalues: 1576 | GridSize: 19
Generation 8 | Revalues: 1816 | GridSize: 16
Generation 9 | Revalues: 2034 | GridSize: 15
Generation 10 | Revalues: 2240 | GridSize: 16
Generation 11 | Revalues: 2416 | GridSize: 19
Generation 12 | Revalues: 2652 | GridSize: 15
Generation 13 | Revalues: 2882 | GridSize: 19
Generation 14 | Revalues: 3074 | GridSize: 22
Generation 15 | Revalues: 3274 | GridSize: 27
Generation 16 | Revalues: 3512 | GridSize: 22
Generation 17 | Revalues: 3746 | GridSize: 29
Generation 18 | Revalues: 3978 | GridSize: 12
Generation 19 | Revalues: 4194 | GridSize: 17
Generation 20 | Revalues: 4406 | GridSize: 15
Generation 21 | Revalues: 4638 | GridSize: 17
Generation 22 | Revalues: 4864 | GridSize: 23 | LOCAL SEARCH EXECUTED
Generation 23 | Revalues: 6598 | GridSize: 30
Generation 24 | Revalues: 6812 | GridSize: 30
Generation 25 | Revalues: 7026 | GridSize: 31
Generation 26 | Revalues: 7240 | GridSize: 32
Generation 27 | Revalues: 7446 | GridSize: 27
Generation 28 | Revalues: 7684 | GridSize: 28
Generation 29 | Revalues: 7906 | GridSize: 25
Generation 30 | Revalues: 8114 | GridSize: 26
Generation 31 | Revalues: 8348 | GridSize: 29
Generation 32 | Revalues: 8574 | GridSize: 29
Generation 33 | Revalues: 8784 | GridSize: 27
Generation 34 | Revalues: 9026 | GridSize: 30
Generation 35 | Revalues: 9232 | GridSize: 32
Generation 36 | Revalues: 9476 | GridSize: 32
Generation 37 | Revalues: 9670 | GridSize: 34
Generation 38 | Revalues: 9874 | GridSize: 34
Generation 39 | Revalues: 10120 | GridSize: 35
Generation 40 | Revalues: 10336 | GridSize: 37
Generation 41 | Revalues: 10556 | GridSize: 29
Generation 42 | Revalues: 10788 | GridSize: 29
Generation 43 | Revalues: 10998 | GridSize: 27
Generation 44 | Revalues: 11216 | GridSize: 29
Generation 45 | Revalues: 11446 | GridSize: 29
Generation 46 | Revalues: 11642 | GridSize: 28
Generation 47 | Revalues: 11854 | GridSize: 27
Generation 48 | Revalues: 12062 | GridSize: 29
Generation 49 | Revalues: 12282 | GridSize: 27
Generation 50 | Revalues: 12476 | GridSize: 32
Generation 51 | Revalues: 12700 | GridSize: 42
Generation 52 | Revalues: 12918 | GridSize: 43
Generation 53 | Revalues: 13126 | GridSize: 40
Generation 54 | Revalues: 13348 | GridSize: 31
Generation 55 | Revalues: 13588 | GridSize: 39
Generation 56 | Revalues: 13806 | GridSize: 34
Generation 57 | Revalues: 14008 | GridSize: 32
Generation 58 | Revalues: 14204 | GridSize: 34
Generation 59 | Revalues: 14414 | GridSize: 28
Generation 60 | Revalues: 14636 | GridSize: 39
Generation 61 | Revalues: 14860 | GridSize: 36
Generation 62 | Revalues: 15080 | GridSize: 37
Generation 63 | Revalues: 15282 | GridSize: 39
Generation 64 | Revalues: 15472 | GridSize: 37
Generation 65 | Revalues: 15696 | GridSize: 40
Generation 66 | Revalues: 15924 | GridSize: 43
Generation 67 | Revalues: 16158 | GridSize: 48
Generation 68 | Revalues: 16368 | GridSize: 46
Generation 69 | Revalues: 16594 | GridSize: 40
Generation 70 | Revalues: 16814 | GridSize: 39
Generation 71 | Revalues: 17060 | GridSize: 40
Generation 72 | Revalues: 17266 | GridSize: 32
Generation 73 | Revalues: 17478 | GridSize: 31
Generation 74 | Revalues: 17708 | GridSize: 37
Generation 75 | Revalues: 17882 | GridSize: 39
Generation 76 | Revalues: 18102 | GridSize: 39
Generation 77 | Revalues: 18364 | GridSize: 36
Generation 78 | Revalues: 18568 | GridSize: 40
Generation 79 | Revalues: 18782 | GridSize: 47
Generation 80 | Revalues: 18984 | GridSize: 46
Generation 81 | Revalues: 19210 | GridSize: 47
Generation 82 | Revalues: 19434 | GridSize: 52
