Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 314 | GridSize: 9
Generation 2 | Revalues: 514 | GridSize: 10
Generation 3 | Revalues: 712 | GridSize: 13
Generation 4 | Revalues: 944 | GridSize: 15
Generation 5 | Revalues: 1180 | GridSize: 19
Generation 6 | Revalues: 1406 | GridSize: 19
Generation 7 | Revalues: 1620 | GridSize: 25
Generation 8 | Revalues: 1852 | GridSize: 20
Generation 9 | Revalues: 2068 | GridSize: 20
Generation 10 | Revalues: 2282 | GridSize: 23
Generation 11 | Revalues: 2492 | GridSize: 25
Generation 12 | Revalues: 2716 | GridSize: 17
Generation 13 | Revalues: 2950 | GridSize: 16
Generation 14 | Revalues: 3154 | GridSize: 22
Generation 15 | Revalues: 3360 | GridSize: 23
Generation 16 | Revalues: 3586 | GridSize: 25
Generation 17 | Revalues: 3794 | GridSize: 20
Generation 18 | Revalues: 4006 | GridSize: 21
Generation 19 | Revalues: 4250 | GridSize: 28
Generation 20 | Revalues: 4460 | GridSize: 30
Generation 21 | Revalues: 4700 | GridSize: 21
Generation 22 | Revalues: 4924 | GridSize: 27
Generation 23 | Revalues: 5144 | GridSize: 34
Generation 24 | Revalues: 5362 | GridSize: 37
Generation 25 | Revalues: 5606 | GridSize: 33
Generation 26 | Revalues: 5844 | GridSize: 34
Generation 27 | Revalues: 6066 | GridSize: 31
Generation 28 | Revalues: 6262 | GridSize: 36
Generation 29 | Revalues: 6492 | GridSize: 42
Generation 30 | Revalues: 6696 | GridSize: 30
Generation 31 | Revalues: 6920 | GridSize: 32
Generation 32 | Revalues: 7130 | GridSize: 30
Generation 33 | Revalues: 7358 | GridSize: 28
Generation 34 | Revalues: 7570 | GridSize: 34
Generation 35 | Revalues: 7814 | GridSize: 39
Generation 36 | Revalues: 8020 | GridSize: 40
Generation 37 | Revalues: 8250 | GridSize: 42
Generation 38 | Revalues: 8464 | GridSize: 41
Generation 39 | Revalues: 8700 | GridSize: 40
Generation 40 | Revalues: 8926 | GridSize: 38
Generation 41 | Revalues: 9168 | GridSize: 38
Generation 42 | Revalues: 9404 | GridSize: 43
Generation 43 | Revalues: 9618 | GridSize: 42
Generation 44 | Revalues: 9830 | GridSize: 46
Generation 45 | Revalues: 10054 | GridSize: 43
Generation 46 | Revalues: 10292 | GridSize: 39
Generation 47 | Revalues: 10514 | GridSize: 37
Generation 48 | Revalues: 10728 | GridSize: 35
Generation 49 | Revalues: 10940 | GridSize: 35
Generation 50 | Revalues: 11164 | GridSize: 40
Generation 51 | Revalues: 11376 | GridSize: 35
Generation 52 | Revalues: 11578 | GridSize: 43
