Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 304 | GridSize: 10
Generation 2 | Revalues: 522 | GridSize: 12
Generation 3 | Revalues: 732 | GridSize: 25
Generation 4 | Revalues: 934 | GridSize: 29
Generation 5 | Revalues: 1156 | GridSize: 19
Generation 6 | Revalues: 1358 | GridSize: 21
Generation 7 | Revalues: 1564 | GridSize: 27
Generation 8 | Revalues: 1772 | GridSize: 32
Generation 9 | Revalues: 1974 | GridSize: 34
Generation 10 | Revalues: 2172 | GridSize: 32
Generation 11 | Revalues: 2386 | GridSize: 32
Generation 12 | Revalues: 2582 | GridSize: 39
Generation 13 | Revalues: 2786 | GridSize: 30
Generation 14 | Revalues: 2988 | GridSize: 33
Generation 15 | Revalues: 3192 | GridSize: 33
Generation 16 | Revalues: 3400 | GridSize: 34
Generation 17 | Revalues: 3594 | GridSize: 40
Generation 18 | Revalues: 3798 | GridSize: 43
Generation 19 | Revalues: 4006 | GridSize: 37
Generation 20 | Revalues: 4210 | GridSize: 38
Generation 21 | Revalues: 4428 | GridSize: 38
Generation 22 | Revalues: 4598 | GridSize: 40
Generation 23 | Revalues: 4806 | GridSize: 45
Generation 24 | Revalues: 5032 | GridSize: 39
Generation 25 | Revalues: 5222 | GridSize: 43
Generation 26 | Revalues: 5428 | GridSize: 48
Generation 27 | Revalues: 5634 | GridSize: 49
Generation 28 | Revalues: 5836 | GridSize: 54
Generation 29 | Revalues: 6048 | GridSize: 54
Generation 30 | Revalues: 6264 | GridSize: 57
Generation 31 | Revalues: 6492 | GridSize: 63
Generation 32 | Revalues: 6714 | GridSize: 57
Generation 33 | Revalues: 6916 | GridSize: 65
Generation 34 | Revalues: 7116 | GridSize: 64
Generation 35 | Revalues: 7310 | GridSize: 63
Generation 36 | Revalues: 7514 | GridSize: 63
Generation 37 | Revalues: 7730 | GridSize: 70
Generation 38 | Revalues: 7952 | GridSize: 68
Generation 39 | Revalues: 8164 | GridSize: 67
Generation 40 | Revalues: 8366 | GridSize: 70
Generation 41 | Revalues: 8582 | GridSize: 74
Generation 42 | Revalues: 8786 | GridSize: 76
Generation 43 | Revalues: 9010 | GridSize: 79
Generation 44 | Revalues: 9226 | GridSize: 82
Generation 45 | Revalues: 9436 | GridSize: 84
Generation 46 | Revalues: 9632 | GridSize: 87
Generation 47 | Revalues: 9818 | GridSize: 90
Generation 48 | Revalues: 10024 | GridSize: 81
Generation 49 | Revalues: 10214 | GridSize: 85
Generation 50 | Revalues: 10410 | GridSize: 86
Generation 51 | Revalues: 10600 | GridSize: 88
Generation 52 | Revalues: 10804 | GridSize: 89
Generation 53 | Revalues: 11012 | GridSize: 86
Generation 54 | Revalues: 11220 | GridSize: 82
Generation 55 | Revalues: 11414 | GridSize: 83
Generation 56 | Revalues: 11612 | GridSize: 82
Generation 57 | Revalues: 11806 | GridSize: 77
Generation 58 | Revalues: 12006 | GridSize: 80
Generation 59 | Revalues: 12210 | GridSize: 78
Generation 60 | Revalues: 12386 | GridSize: 76
Generation 61 | Revalues: 12576 | GridSize: 75
Generation 62 | Revalues: 12764 | GridSize: 68
Generation 63 | Revalues: 12972 | GridSize: 69
Generation 64 | Revalues: 13180 | GridSize: 73
Generation 65 | Revalues: 13402 | GridSize: 74
Generation 66 | Revalues: 13582 | GridSize: 75
Generation 67 | Revalues: 13802 | GridSize: 72
Generation 68 | Revalues: 14012 | GridSize: 72
Generation 69 | Revalues: 14202 | GridSize: 70
Generation 70 | Revalues: 14402 | GridSize: 69
Generation 71 | Revalues: 14620 | GridSize: 73
Generation 72 | Revalues: 14832 | GridSize: 72
Generation 73 | Revalues: 15022 | GridSize: 75
Generation 74 | Revalues: 15176 | GridSize: 79
Generation 75 | Revalues: 15346 | GridSize: 78
Generation 76 | Revalues: 15566 | GridSize: 79
Generation 77 | Revalues: 15796 | GridSize: 75
Generation 78 | Revalues: 16000 | GridSize: 74
Generation 79 | Revalues: 16184 | GridSize: 75
Generation 80 | Revalues: 16374 | GridSize: 73
Generation 81 | Revalues: 16582 | GridSize: 77
Generation 82 | Revalues: 16780 | GridSize: 78
Generation 83 | Revalues: 16962 | GridSize: 80
Generation 84 | Revalues: 17156 | GridSize: 83
Generation 85 | Revalues: 17350 | GridSize: 83
Generation 86 | Revalues: 17568 | GridSize: 81
Generation 87 | Revalues: 17766 | GridSize: 78
Generation 88 | Revalues: 17974 | GridSize: 81
Generation 89 | Revalues: 18178 | GridSize: 82
Generation 90 | Revalues: 18368 | GridSize: 85
Generation 91 | Revalues: 18566 | GridSize: 85
Generation 92 | Revalues: 18760 | GridSize: 81
Generation 93 | Revalues: 18968 | GridSize: 80
Generation 94 | Revalues: 19154 | GridSize: 78
Generation 95 | Revalues: 19362 | GridSize: 78
Generation 96 | Revalues: 19560 | GridSize: 79
Generation 97 | Revalues: 19754 | GridSize: 77
Generation 98 | Revalues: 19962 | GridSize: 77
Generation 99 | Revalues: 20142 | GridSize: 80
Generation 100 | Revalues: 20318 | GridSize: 81
Generation 101 | Revalues: 20506 | GridSize: 82
Generation 102 | Revalues: 20712 | GridSize: 84
Generation 103 | Revalues: 20880 | GridSize: 85
Generation 104 | Revalues: 21078 | GridSize: 75
Generation 105 | Revalues: 21272 | GridSize: 77
Generation 106 | Revalues: 21460 | GridSize: 79
Generation 107 | Revalues: 21646 | GridSize: 76
Generation 108 | Revalues: 21862 | GridSize: 75
Generation 109 | Revalues: 22056 | GridSize: 74
Generation 110 | Revalues: 22246 | GridSize: 74
Generation 111 | Revalues: 22432 | GridSize: 73
Generation 112 | Revalues: 22648 | GridSize: 76
Generation 113 | Revalues: 22836 | GridSize: 72
Generation 114 | Revalues: 23040 | GridSize: 70
Generation 115 | Revalues: 23250 | GridSize: 68
Generation 116 | Revalues: 23464 | GridSize: 72
Generation 117 | Revalues: 23648 | GridSize: 75
Generation 118 | Revalues: 23858 | GridSize: 74
Generation 119 | Revalues: 24066 | GridSize: 76
Generation 120 | Revalues: 24274 | GridSize: 76
Generation 121 | Revalues: 24504 | GridSize: 79
Generation 122 | Revalues: 24718 | GridSize: 83
Generation 123 | Revalues: 24902 | GridSize: 81 | LOCAL SEARCH EXECUTED
Generation 124 | Revalues: 785655 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 125 | Revalues: 970152 | GridSize: 300 | LOCAL SEARCH EXECUTED
