Generation 0 | Revalues: 100 | GridSize: 9
Generation 1 | Revalues: 306 | GridSize: 12
Generation 2 | Revalues: 500 | GridSize: 15
Generation 3 | Revalues: 720 | GridSize: 14
Generation 4 | Revalues: 934 | GridSize: 22
Generation 5 | Revalues: 1162 | GridSize: 11
Generation 6 | Revalues: 1358 | GridSize: 14
Generation 7 | Revalues: 1560 | GridSize: 21
Generation 8 | Revalues: 1784 | GridSize: 15
Generation 9 | Revalues: 2018 | GridSize: 15
Generation 10 | Revalues: 2270 | GridSize: 18
Generation 11 | Revalues: 2494 | GridSize: 29
Generation 12 | Revalues: 2712 | GridSize: 27
Generation 13 | Revalues: 2916 | GridSize: 28
Generation 14 | Revalues: 3120 | GridSize: 23
Generation 15 | Revalues: 3340 | GridSize: 17
Generation 16 | Revalues: 3568 | GridSize: 20
Generation 17 | Revalues: 3774 | GridSize: 26
Generation 18 | Revalues: 3998 | GridSize: 24
Generation 19 | Revalues: 4228 | GridSize: 31
Generation 20 | Revalues: 4440 | GridSize: 32
Generation 21 | Revalues: 4634 | GridSize: 33
Generation 22 | Revalues: 4838 | GridSize: 27
Generation 23 | Revalues: 5064 | GridSize: 30
Generation 24 | Revalues: 5250 | GridSize: 30
Generation 25 | Revalues: 5486 | GridSize: 30
Generation 26 | Revalues: 5710 | GridSize: 30
Generation 27 | Revalues: 5948 | GridSize: 33
Generation 28 | Revalues: 6146 | GridSize: 31
Generation 29 | Revalues: 6344 | GridSize: 26 | LOCAL SEARCH EXECUTED
Generation 30 | Revalues: 9010 | GridSize: 52
Generation 31 | Revalues: 9258 | GridSize: 52
Generation 32 | Revalues: 9478 | GridSize: 52
Generation 33 | Revalues: 9674 | GridSize: 52
Generation 34 | Revalues: 9876 | GridSize: 54
Generation 35 | Revalues: 10102 | GridSize: 46
Generation 36 | Revalues: 10328 | GridSize: 52
Generation 37 | Revalues: 10550 | GridSize: 50
Generation 38 | Revalues: 10790 | GridSize: 48
Generation 39 | Revalues: 11022 | GridSize: 45
Generation 40 | Revalues: 11260 | GridSize: 49
Generation 41 | Revalues: 11468 | GridSize: 55
Generation 42 | Revalues: 11708 | GridSize: 55
Generation 43 | Revalues: 11904 | GridSize: 55
Generation 44 | Revalues: 12132 | GridSize: 44
Generation 45 | Revalues: 12350 | GridSize: 40
Generation 46 | Revalues: 12532 | GridSize: 41
Generation 47 | Revalues: 12740 | GridSize: 41
Generation 48 | Revalues: 12962 | GridSize: 34
Generation 49 | Revalues: 13196 | GridSize: 46
Generation 50 | Revalues: 13412 | GridSize: 41
Generation 51 | Revalues: 13626 | GridSize: 41
Generation 52 | Revalues: 13866 | GridSize: 37
Generation 53 | Revalues: 14068 | GridSize: 38
Generation 54 | Revalues: 14290 | GridSize: 41
Generation 55 | Revalues: 14510 | GridSize: 41
Generation 56 | Revalues: 14724 | GridSize: 47
Generation 57 | Revalues: 14948 | GridSize: 53
Generation 58 | Revalues: 15190 | GridSize: 47
Generation 59 | Revalues: 15416 | GridSize: 50
Generation 60 | Revalues: 15608 | GridSize: 58
Generation 61 | Revalues: 15832 | GridSize: 51
Generation 62 | Revalues: 16056 | GridSize: 56
Generation 63 | Revalues: 16252 | GridSize: 55
Generation 64 | Revalues: 16442 | GridSize: 56
Generation 65 | Revalues: 16666 | GridSize: 59
Generation 66 | Revalues: 16884 | GridSize: 51
Generation 67 | Revalues: 17106 | GridSize: 46
Generation 68 | Revalues: 17310 | GridSize: 50
Generation 69 | Revalues: 17510 | GridSize: 62
Generation 70 | Revalues: 17734 | GridSize: 52
Generation 71 | Revalues: 17942 | GridSize: 50
Generation 72 | Revalues: 18182 | GridSize: 50
Generation 73 | Revalues: 18396 | GridSize: 55
Generation 74 | Revalues: 18626 | GridSize: 64
Generation 75 | Revalues: 18832 | GridSize: 54
Generation 76 | Revalues: 19050 | GridSize: 58
Generation 77 | Revalues: 19262 | GridSize: 70
Generation 78 | Revalues: 19474 | GridSize: 74
Generation 79 | Revalues: 19690 | GridSize: 73 | LOCAL SEARCH EXECUTED
Generation 80 | Revalues: 851892 | GridSize: 300
Generation 81 | Revalues: 852094 | GridSize: 300 | LOCAL SEARCH EXECUTED
