Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 332 | GridSize: 8
Generation 2 | Revalues: 562 | GridSize: 7
Generation 3 | Revalues: 802 | GridSize: 7
Generation 4 | Revalues: 1022 | GridSize: 8
Generation 5 | Revalues: 1270 | GridSize: 8
Generation 6 | Revalues: 1510 | GridSize: 7
Generation 7 | Revalues: 1724 | GridSize: 7
Generation 8 | Revalues: 1950 | GridSize: 4
Generation 9 | Revalues: 2170 | GridSize: 2
Generation 10 | Revalues: 2408 | GridSize: 4
Generation 11 | Revalues: 2630 | GridSize: 6
Generation 12 | Revalues: 2846 | GridSize: 7
Generation 13 | Revalues: 3074 | GridSize: 3
Generation 14 | Revalues: 3296 | GridSize: 6
Generation 15 | Revalues: 3506 | GridSize: 3
Generation 16 | Revalues: 3710 | GridSize: 5
Generation 17 | Revalues: 3930 | GridSize: 3
Generation 18 | Revalues: 4144 | GridSize: 6
Generation 19 | Revalues: 4378 | GridSize: 5
Generation 20 | Revalues: 4616 | GridSize: 8
Generation 21 | Revalues: 4844 | GridSize: 7
Generation 22 | Revalues: 5074 | GridSize: 5
Generation 23 | Revalues: 5310 | GridSize: 4
Generation 24 | Revalues: 5532 | GridSize: 6
Generation 25 | Revalues: 5736 | GridSize: 6
Generation 26 | Revalues: 5954 | GridSize: 5
Generation 27 | Revalues: 6170 | GridSize: 7
Generation 28 | Revalues: 6386 | GridSize: 9
Generation 29 | Revalues: 6608 | GridSize: 8
Generation 30 | Revalues: 6844 | GridSize: 8
Generation 31 | Revalues: 7044 | GridSize: 6
Generation 32 | Revalues: 7246 | GridSize: 7
Generation 33 | Revalues: 7480 | GridSize: 7
Generation 34 | Revalues: 7708 | GridSize: 9
Generation 35 | Revalues: 7914 | GridSize: 9
Generation 36 | Revalues: 8156 | GridSize: 9
Generation 37 | Revalues: 8398 | GridSize: 9
Generation 38 | Revalues: 8636 | GridSize: 9
Generation 39 | Revalues: 8840 | GridSize: 9
Generation 40 | Revalues: 9078 | GridSize: 7
Generation 41 | Revalues: 9302 | GridSize: 7
Generation 42 | Revalues: 9520 | GridSize: 6
Generation 43 | Revalues: 9752 | GridSize: 5
Generation 44 | Revalues: 9938 | GridSize: 6
Generation 45 | Revalues: 10134 | GridSize: 7
Generation 46 | Revalues: 10342 | GridSize: 7
Generation 47 | Revalues: 10568 | GridSize: 8
Generation 48 | Revalues: 10806 | GridSize: 9
Generation 49 | Revalues: 11006 | GridSize: 11
Generation 50 | Revalues: 11204 | GridSize: 14
Generation 51 | Revalues: 11442 | GridSize: 8
Generation 52 | Revalues: 11678 | GridSize: 8
Generation 53 | Revalues: 11920 | GridSize: 9
Generation 54 | Revalues: 12118 | GridSize: 9
Generation 55 | Revalues: 12352 | GridSize: 9
Generation 56 | Revalues: 12552 | GridSize: 9
Generation 57 | Revalues: 12788 | GridSize: 9
Generation 58 | Revalues: 13020 | GridSize: 10
Generation 59 | Revalues: 13226 | GridSize: 11
Generation 60 | Revalues: 13424 | GridSize: 12
Generation 61 | Revalues: 13624 | GridSize: 12
Generation 62 | Revalues: 13844 | GridSize: 13
Generation 63 | Revalues: 14064 | GridSize: 14
Generation 64 | Revalues: 14294 | GridSize: 13
Generation 65 | Revalues: 14506 | GridSize: 13
Generation 66 | Revalues: 14738 | GridSize: 13
Generation 67 | Revalues: 14984 | GridSize: 13
Generation 68 | Revalues: 15198 | GridSize: 15
Generation 69 | Revalues: 15426 | GridSize: 14
Generation 70 | Revalues: 15636 | GridSize: 14
Generation 71 | Revalues: 15878 | GridSize: 14
Generation 72 | Revalues: 16102 | GridSize: 14
Generation 73 | Revalues: 16318 | GridSize: 14
Generation 74 | Revalues: 16544 | GridSize: 14
Generation 75 | Revalues: 16738 | GridSize: 13
Generation 76 | Revalues: 16954 | GridSize: 13
Generation 77 | Revalues: 17194 | GridSize: 14
Generation 78 | Revalues: 17408 | GridSize: 14
Generation 79 | Revalues: 17608 | GridSize: 12
Generation 80 | Revalues: 17830 | GridSize: 12
Generation 81 | Revalues: 18042 | GridSize: 13
Generation 82 | Revalues: 18250 | GridSize: 14
Generation 83 | Revalues: 18460 | GridSize: 14
Generation 84 | Revalues: 18654 | GridSize: 14
Generation 85 | Revalues: 18870 | GridSize: 15
Generation 86 | Revalues: 19078 | GridSize: 15
Generation 87 | Revalues: 19312 | GridSize: 15
Generation 88 | Revalues: 19518 | GridSize: 14 | LOCAL SEARCH EXECUTED
Generation 89 | Revalues: 22712 | GridSize: 15
Generation 90 | Revalues: 22930 | GridSize: 15
Generation 91 | Revalues: 23158 | GridSize: 15
Generation 92 | Revalues: 23382 | GridSize: 15
Generation 93 | Revalues: 23610 | GridSize: 15
Generation 94 | Revalues: 23824 | GridSize: 15
Generation 95 | Revalues: 24030 | GridSize: 15
Generation 96 | Revalues: 24264 | GridSize: 15
Generation 97 | Revalues: 24486 | GridSize: 17
Generation 98 | Revalues: 24724 | GridSize: 17
Generation 99 | Revalues: 24932 | GridSize: 17
Generation 100 | Revalues: 25140 | GridSize: 17 | LOCAL SEARCH EXECUTED
Generation 101 | Revalues: 28491 | GridSize: 18
Generation 102 | Revalues: 28721 | GridSize: 18 | LOCAL SEARCH EXECUTED
Generation 103 | Revalues: 31913 | GridSize: 18
Generation 104 | Revalues: 32137 | GridSize: 18
Generation 105 | Revalues: 32373 | GridSize: 19
Generation 106 | Revalues: 32591 | GridSize: 19
Generation 107 | Revalues: 32803 | GridSize: 17
Generation 108 | Revalues: 33031 | GridSize: 17
Generation 109 | Revalues: 33243 | GridSize: 17
Generation 110 | Revalues: 33469 | GridSize: 17
Generation 111 | Revalues: 33701 | GridSize: 17
Generation 112 | Revalues: 33943 | GridSize: 17
Generation 113 | Revalues: 34147 | GridSize: 18
Generation 114 | Revalues: 34349 | GridSize: 19
Generation 115 | Revalues: 34557 | GridSize: 19
Generation 116 | Revalues: 34769 | GridSize: 19
Generation 117 | Revalues: 35007 | GridSize: 19
Generation 118 | Revalues: 35211 | GridSize: 17
Generation 119 | Revalues: 35455 | GridSize: 17
Generation 120 | Revalues: 35675 | GridSize: 17
Generation 121 | Revalues: 35891 | GridSize: 18
Generation 122 | Revalues: 36123 | GridSize: 18
Generation 123 | Revalues: 36353 | GridSize: 18
Generation 124 | Revalues: 36565 | GridSize: 18
Generation 125 | Revalues: 36805 | GridSize: 18
Generation 126 | Revalues: 37011 | GridSize: 19
Generation 127 | Revalues: 37221 | GridSize: 19
Generation 128 | Revalues: 37425 | GridSize: 18
Generation 129 | Revalues: 37639 | GridSize: 18
Generation 130 | Revalues: 37873 | GridSize: 18
Generation 131 | Revalues: 38071 | GridSize: 18
Generation 132 | Revalues: 38299 | GridSize: 18
Generation 133 | Revalues: 38537 | GridSize: 18
Generation 134 | Revalues: 38751 | GridSize: 18
Generation 135 | Revalues: 38969 | GridSize: 18
Generation 136 | Revalues: 39165 | GridSize: 18
Generation 137 | Revalues: 39371 | GridSize: 18
Generation 138 | Revalues: 39607 | GridSize: 18
Generation 139 | Revalues: 39809 | GridSize: 18
Generation 140 | Revalues: 40027 | GridSize: 18
Generation 141 | Revalues: 40247 | GridSize: 19
Generation 142 | Revalues: 40467 | GridSize: 19
Generation 143 | Revalues: 40695 | GridSize: 19
Generation 144 | Revalues: 40939 | GridSize: 19
Generation 145 | Revalues: 41147 | GridSize: 19
Generation 146 | Revalues: 41369 | GridSize: 19 | LOCAL SEARCH EXECUTED
Generation 147 | Revalues: 44895 | GridSize: 19
Generation 148 | Revalues: 45109 | GridSize: 19
Generation 149 | Revalues: 45337 | GridSize: 19
Generation 150 | Revalues: 45535 | GridSize: 19
Generation 151 | Revalues: 45777 | GridSize: 19
Generation 152 | Revalues: 46013 | GridSize: 19
Generation 153 | Revalues: 46231 | GridSize: 20
Generation 154 | Revalues: 46451 | GridSize: 20
Generation 155 | Revalues: 46665 | GridSize: 19
Generation 156 | Revalues: 46873 | GridSize: 19
Generation 157 | Revalues: 47121 | GridSize: 19
Generation 158 | Revalues: 47343 | GridSize: 19
Generation 159 | Revalues: 47545 | GridSize: 19
Generation 160 | Revalues: 47731 | GridSize: 19 | LOCAL SEARCH EXECUTED
Generation 161 | Revalues: 51076 | GridSize: 19
Generation 162 | Revalues: 51264 | GridSize: 19
Generation 163 | Revalues: 51496 | GridSize: 19
Generation 164 | Revalues: 51726 | GridSize: 19
Generation 165 | Revalues: 51956 | GridSize: 19
Generation 166 | Revalues: 52190 | GridSize: 19
Generation 167 | Revalues: 52428 | GridSize: 19
Generation 168 | Revalues: 52636 | GridSize: 19
Generation 169 | Revalues: 52840 | GridSize: 19
Generation 170 | Revalues: 53080 | GridSize: 19
Generation 171 | Revalues: 53312 | GridSize: 19
Generation 172 | Revalues: 53554 | GridSize: 19
Generation 173 | Revalues: 53752 | GridSize: 19
Generation 174 | Revalues: 53964 | GridSize: 19
Generation 175 | Revalues: 54196 | GridSize: 19
Generation 176 | Revalues: 54434 | GridSize: 19
Generation 177 | Revalues: 54638 | GridSize: 19
Generation 178 | Revalues: 54844 | GridSize: 19
Generation 179 | Revalues: 55080 | GridSize: 19
Generation 180 | Revalues: 55284 | GridSize: 19
Generation 181 | Revalues: 55508 | GridSize: 19
Generation 182 | Revalues: 55730 | GridSize: 19
Generation 183 | Revalues: 55974 | GridSize: 19
Generation 184 | Revalues: 56198 | GridSize: 19
Generation 185 | Revalues: 56418 | GridSize: 19 | LOCAL SEARCH EXECUTED
Generation 186 | Revalues: 59780 | GridSize: 19 | LOCAL SEARCH EXECUTED
Generation 187 | Revalues: 63794 | GridSize: 20
Generation 188 | Revalues: 64014 | GridSize: 20
Generation 189 | Revalues: 64224 | GridSize: 20
Generation 190 | Revalues: 64430 | GridSize: 20
Generation 191 | Revalues: 64658 | GridSize: 20
Generation 192 | Revalues: 64886 | GridSize: 20
Generation 193 | Revalues: 65124 | GridSize: 20
