Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 296 | GridSize: 18
Generation 2 | Revalues: 474 | GridSize: 27
Generation 3 | Revalues: 670 | GridSize: 23
Generation 4 | Revalues: 884 | GridSize: 28
Generation 5 | Revalues: 1084 | GridSize: 29
Generation 6 | Revalues: 1258 | GridSize: 28
Generation 7 | Revalues: 1438 | GridSize: 35
Generation 8 | Revalues: 1636 | GridSize: 43
Generation 9 | Revalues: 1828 | GridSize: 40
Generation 10 | Revalues: 2018 | GridSize: 42
Generation 11 | Revalues: 2206 | GridSize: 36
Generation 12 | Revalues: 2400 | GridSize: 43
Generation 13 | Revalues: 2602 | GridSize: 45
Generation 14 | Revalues: 2808 | GridSize: 44
Generation 15 | Revalues: 3004 | GridSize: 53
Generation 16 | Revalues: 3198 | GridSize: 54
Generation 17 | Revalues: 3400 | GridSize: 55
Generation 18 | Revalues: 3608 | GridSize: 59
Generation 19 | Revalues: 3780 | GridSize: 59
Generation 20 | Revalues: 3968 | GridSize: 62
Generation 21 | Revalues: 4196 | GridSize: 64
Generation 22 | Revalues: 4382 | GridSize: 60
Generation 23 | Revalues: 4564 | GridSize: 51
Generation 24 | Revalues: 4760 | GridSize: 53
Generation 25 | Revalues: 4982 | GridSize: 54
Generation 26 | Revalues: 5196 | GridSize: 56
Generation 27 | Revalues: 5402 | GridSize: 60
Generation 28 | Revalues: 5596 | GridSize: 64
Generation 29 | Revalues: 5820 | GridSize: 67
Generation 30 | Revalues: 6012 | GridSize: 69
Generation 31 | Revalues: 6202 | GridSize: 65
Generation 32 | Revalues: 6426 | GridSize: 69
Generation 33 | Revalues: 6620 | GridSize: 63
Generation 34 | Revalues: 6822 | GridSize: 64
Generation 35 | Revalues: 7040 | GridSize: 62
Generation 36 | Revalues: 7246 | GridSize: 63
Generation 37 | Revalues: 7458 | GridSize: 61
Generation 38 | Revalues: 7640 | GridSize: 69
Generation 39 | Revalues: 7846 | GridSize: 64
Generation 40 | Revalues: 8030 | GridSize: 72
Generation 41 | Revalues: 8208 | GridSize: 70
Generation 42 | Revalues: 8426 | GridSize: 66
Generation 43 | Revalues: 8610 | GridSize: 62
Generation 44 | Revalues: 8784 | GridSize: 58
Generation 45 | Revalues: 8970 | GridSize: 61
Generation 46 | Revalues: 9184 | GridSize: 57
Generation 47 | Revalues: 9372 | GridSize: 63
Generation 48 | Revalues: 9564 | GridSize: 59
Generation 49 | Revalues: 9752 | GridSize: 65
Generation 50 | Revalues: 9958 | GridSize: 66
Generation 51 | Revalues: 10186 | GridSize: 72
Generation 52 | Revalues: 10400 | GridSize: 72
Generation 53 | Revalues: 10582 | GridSize: 76
Generation 54 | Revalues: 10760 | GridSize: 74
Generation 55 | Revalues: 10972 | GridSize: 72
Generation 56 | Revalues: 11148 | GridSize: 75
Generation 57 | Revalues: 11350 | GridSize: 77
Generation 58 | Revalues: 11552 | GridSize: 80
Generation 59 | Revalues: 11746 | GridSize: 82
Generation 60 | Revalues: 11964 | GridSize: 75
Generation 61 | Revalues: 12150 | GridSize: 77
Generation 62 | Revalues: 12330 | GridSize: 78
Generation 63 | Revalues: 12528 | GridSize: 80
Generation 64 | Revalues: 12720 | GridSize: 79
Generation 65 | Revalues: 12898 | GridSize: 83
Generation 66 | Revalues: 13116 | GridSize: 86
Generation 67 | Revalues: 13314 | GridSize: 84
Generation 68 | Revalues: 13512 | GridSize: 87
Generation 69 | Revalues: 13700 | GridSize: 84
Generation 70 | Revalues: 13896 | GridSize: 89
Generation 71 | Revalues: 14112 | GridSize: 89
Generation 72 | Revalues: 14316 | GridSize: 93
Generation 73 | Revalues: 14498 | GridSize: 92
Generation 74 | Revalues: 14696 | GridSize: 90
Generation 75 | Revalues: 14898 | GridSize: 87
Generation 76 | Revalues: 15080 | GridSize: 85
Generation 77 | Revalues: 15302 | GridSize: 88
Generation 78 | Revalues: 15500 | GridSize: 84
Generation 79 | Revalues: 15704 | GridSize: 84
Generation 80 | Revalues: 15898 | GridSize: 81
Generation 81 | Revalues: 16106 | GridSize: 72
Generation 82 | Revalues: 16320 | GridSize: 77
Generation 83 | Revalues: 16502 | GridSize: 74
Generation 84 | Revalues: 16722 | GridSize: 69
Generation 85 | Revalues: 16924 | GridSize: 70
Generation 86 | Revalues: 17142 | GridSize: 72
Generation 87 | Revalues: 17326 | GridSize: 72
Generation 88 | Revalues: 17520 | GridSize: 74
Generation 89 | Revalues: 17730 | GridSize: 72
Generation 90 | Revalues: 17904 | GridSize: 74
Generation 91 | Revalues: 18070 | GridSize: 78
Generation 92 | Revalues: 18272 | GridSize: 81
Generation 93 | Revalues: 18464 | GridSize: 80
Generation 94 | Revalues: 18674 | GridSize: 84
Generation 95 | Revalues: 18890 | GridSize: 85
Generation 96 | Revalues: 19100 | GridSize: 87
Generation 97 | Revalues: 19314 | GridSize: 84
Generation 98 | Revalues: 19538 | GridSize: 89
Generation 99 | Revalues: 19732 | GridSize: 95
Generation 100 | Revalues: 19924 | GridSize: 94
Generation 101 | Revalues: 20138 | GridSize: 96
Generation 102 | Revalues: 20376 | GridSize: 94
Generation 103 | Revalues: 20574 | GridSize: 98
Generation 104 | Revalues: 20774 | GridSize: 100
Generation 105 | Revalues: 20972 | GridSize: 98
Generation 106 | Revalues: 21192 | GridSize: 105
Generation 107 | Revalues: 21384 | GridSize: 105
Generation 108 | Revalues: 21566 | GridSize: 106 | LOCAL SEARCH EXECUTED
Generation 109 | Revalues: 885006 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 110 | Revalues: 994791 | GridSize: 300 | LOCAL SEARCH EXECUTED
