Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 286 | GridSize: 11
Generation 2 | Revalues: 502 | GridSize: 13
Generation 3 | Revalues: 722 | GridSize: 9
Generation 4 | Revalues: 952 | GridSize: 13
Generation 5 | Revalues: 1150 | GridSize: 14
Generation 6 | Revalues: 1344 | GridSize: 13
Generation 7 | Revalues: 1568 | GridSize: 19
Generation 8 | Revalues: 1796 | GridSize: 10
Generation 9 | Revalues: 2016 | GridSize: 13
Generation 10 | Revalues: 2228 | GridSize: 10
Generation 11 | Revalues: 2438 | GridSize: 10
Generation 12 | Revalues: 2664 | GridSize: 17
Generation 13 | Revalues: 2880 | GridSize: 18
Generation 14 | Revalues: 3148 | GridSize: 19
Generation 15 | Revalues: 3374 | GridSize: 22
Generation 16 | Revalues: 3582 | GridSize: 20
Generation 17 | Revalues: 3780 | GridSize: 18
Generation 18 | Revalues: 3998 | GridSize: 19
Generation 19 | Revalues: 4214 | GridSize: 17
Generation 20 | Revalues: 4452 | GridSize: 13
Generation 21 | Revalues: 4708 | GridSize: 15
Generation 22 | Revalues: 4954 | GridSize: 14
Generation 23 | Revalues: 5172 | GridSize: 20
Generation 24 | Revalues: 5410 | GridSize: 13
Generation 25 | Revalues: 5616 | GridSize: 11
Generation 26 | Revalues: 5872 | GridSize: 16
Generation 27 | Revalues: 6104 | GridSize: 13
Generation 28 | Revalues: 6322 | GridSize: 11
Generation 29 | Revalues: 6538 | GridSize: 11
Generation 30 | Revalues: 6754 | GridSize: 10
Generation 31 | Revalues: 6974 | GridSize: 10
Generation 32 | Revalues: 7188 | GridSize: 13
Generation 33 | Revalues: 7370 | GridSize: 13
Generation 34 | Revalues: 7576 | GridSize: 11
Generation 35 | Revalues: 7804 | GridSize: 12
Generation 36 | Revalues: 8038 | GridSize: 14
Generation 37 | Revalues: 8252 | GridSize: 13
Generation 38 | Revalues: 8488 | GridSize: 14
Generation 39 | Revalues: 8690 | GridSize: 16
Generation 40 | Revalues: 8922 | GridSize: 14
Generation 41 | Revalues: 9100 | GridSize: 13
Generation 42 | Revalues: 9334 | GridSize: 15
Generation 43 | Revalues: 9558 | GridSize: 15
Generation 44 | Revalues: 9756 | GridSize: 16
Generation 45 | Revalues: 9978 | GridSize: 16
Generation 46 | Revalues: 10176 | GridSize: 14
Generation 47 | Revalues: 10394 | GridSize: 16
