Generation 0 | Revalues: 100 | GridSize: 9
Generation 1 | Revalues: 298 | GridSize: 12
Generation 2 | Revalues: 490 | GridSize: 23
Generation 3 | Revalues: 660 | GridSize: 29
Generation 4 | Revalues: 910 | GridSize: 23
Generation 5 | Revalues: 1134 | GridSize: 29
Generation 6 | Revalues: 1324 | GridSize: 27
Generation 7 | Revalues: 1506 | GridSize: 26
Generation 8 | Revalues: 1704 | GridSize: 28
Generation 9 | Revalues: 1902 | GridSize: 28
Generation 10 | Revalues: 2092 | GridSize: 32
Generation 11 | Revalues: 2288 | GridSize: 37
Generation 12 | Revalues: 2476 | GridSize: 43
Generation 13 | Revalues: 2662 | GridSize: 47
Generation 14 | Revalues: 2868 | GridSize: 55
Generation 15 | Revalues: 3070 | GridSize: 54
Generation 16 | Revalues: 3284 | GridSize: 51
Generation 17 | Revalues: 3480 | GridSize: 59
Generation 18 | Revalues: 3668 | GridSize: 61
Generation 19 | Revalues: 3872 | GridSize: 62
Generation 20 | Revalues: 4058 | GridSize: 60
Generation 21 | Revalues: 4260 | GridSize: 56
Generation 22 | Revalues: 4466 | GridSize: 45
Generation 23 | Revalues: 4678 | GridSize: 43
Generation 24 | Revalues: 4894 | GridSize: 39
Generation 25 | Revalues: 5080 | GridSize: 42
Generation 26 | Revalues: 5262 | GridSize: 44
Generation 27 | Revalues: 5458 | GridSize: 43
Generation 28 | Revalues: 5662 | GridSize: 42
Generation 29 | Revalues: 5868 | GridSize: 37
Generation 30 | Revalues: 6082 | GridSize: 44
Generation 31 | Revalues: 6290 | GridSize: 39
Generation 32 | Revalues: 6498 | GridSize: 43
Generation 33 | Revalues: 6688 | GridSize: 46
Generation 34 | Revalues: 6892 | GridSize: 50
Generation 35 | Revalues: 7070 | GridSize: 51
Generation 36 | Revalues: 7266 | GridSize: 53
Generation 37 | Revalues: 7472 | GridSize: 61
Generation 38 | Revalues: 7680 | GridSize: 64
Generation 39 | Revalues: 7858 | GridSize: 62
Generation 40 | Revalues: 8046 | GridSize: 67
Generation 41 | Revalues: 8248 | GridSize: 68
Generation 42 | Revalues: 8426 | GridSize: 60
Generation 43 | Revalues: 8614 | GridSize: 66
Generation 44 | Revalues: 8808 | GridSize: 70
