Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 326 | GridSize: 35
Generation 2 | Revalues: 542 | GridSize: 29
Generation 3 | Revalues: 728 | GridSize: 36
Generation 4 | Revalues: 924 | GridSize: 32
Generation 5 | Revalues: 1108 | GridSize: 44
Generation 6 | Revalues: 1290 | GridSize: 51
Generation 7 | Revalues: 1492 | GridSize: 37
Generation 8 | Revalues: 1700 | GridSize: 34
Generation 9 | Revalues: 1902 | GridSize: 32
Generation 10 | Revalues: 2106 | GridSize: 47
Generation 11 | Revalues: 2310 | GridSize: 42
Generation 12 | Revalues: 2484 | GridSize: 46
Generation 13 | Revalues: 2678 | GridSize: 55
Generation 14 | Revalues: 2896 | GridSize: 61
Generation 15 | Revalues: 3132 | GridSize: 65
Generation 16 | Revalues: 3328 | GridSize: 67
Generation 17 | Revalues: 3538 | GridSize: 67
Generation 18 | Revalues: 3730 | GridSize: 71
Generation 19 | Revalues: 3930 | GridSize: 76
Generation 20 | Revalues: 4150 | GridSize: 74
Generation 21 | Revalues: 4350 | GridSize: 77
Generation 22 | Revalues: 4536 | GridSize: 67
Generation 23 | Revalues: 4712 | GridSize: 68
Generation 24 | Revalues: 4916 | GridSize: 57
Generation 25 | Revalues: 5132 | GridSize: 59
Generation 26 | Revalues: 5320 | GridSize: 61
Generation 27 | Revalues: 5530 | GridSize: 64
Generation 28 | Revalues: 5704 | GridSize: 63
Generation 29 | Revalues: 5896 | GridSize: 62
Generation 30 | Revalues: 6122 | GridSize: 55
Generation 31 | Revalues: 6312 | GridSize: 62
Generation 32 | Revalues: 6498 | GridSize: 60
Generation 33 | Revalues: 6698 | GridSize: 57
Generation 34 | Revalues: 6924 | GridSize: 59
Generation 35 | Revalues: 7112 | GridSize: 66
Generation 36 | Revalues: 7306 | GridSize: 77
Generation 37 | Revalues: 7496 | GridSize: 80
Generation 38 | Revalues: 7696 | GridSize: 80
Generation 39 | Revalues: 7904 | GridSize: 80
Generation 40 | Revalues: 8110 | GridSize: 81
Generation 41 | Revalues: 8324 | GridSize: 86
Generation 42 | Revalues: 8530 | GridSize: 86
Generation 43 | Revalues: 8726 | GridSize: 89
Generation 44 | Revalues: 8936 | GridSize: 83
Generation 45 | Revalues: 9162 | GridSize: 84
Generation 46 | Revalues: 9370 | GridSize: 69
Generation 47 | Revalues: 9564 | GridSize: 68
Generation 48 | Revalues: 9778 | GridSize: 71
Generation 49 | Revalues: 9976 | GridSize: 78
Generation 50 | Revalues: 10190 | GridSize: 81
Generation 51 | Revalues: 10372 | GridSize: 76
Generation 52 | Revalues: 10554 | GridSize: 82
Generation 53 | Revalues: 10734 | GridSize: 83
Generation 54 | Revalues: 10922 | GridSize: 78
Generation 55 | Revalues: 11146 | GridSize: 82
Generation 56 | Revalues: 11354 | GridSize: 88
Generation 57 | Revalues: 11550 | GridSize: 87
Generation 58 | Revalues: 11750 | GridSize: 88
Generation 59 | Revalues: 11950 | GridSize: 83
Generation 60 | Revalues: 12180 | GridSize: 91 | LOCAL SEARCH EXECUTED
