Generation 0 | Revalues: 100 | GridSize: 2
Generation 1 | Revalues: 316 | GridSize: 9
Generation 2 | Revalues: 524 | GridSize: 13
Generation 3 | Revalues: 710 | GridSize: 12
Generation 4 | Revalues: 908 | GridSize: 12
Generation 5 | Revalues: 1098 | GridSize: 18
Generation 6 | Revalues: 1308 | GridSize: 20
Generation 7 | Revalues: 1520 | GridSize: 22
Generation 8 | Revalues: 1732 | GridSize: 22
Generation 9 | Revalues: 1934 | GridSize: 19
Generation 10 | Revalues: 2140 | GridSize: 21
Generation 11 | Revalues: 2352 | GridSize: 26
Generation 12 | Revalues: 2536 | GridSize: 30
Generation 13 | Revalues: 2750 | GridSize: 34
Generation 14 | Revalues: 2944 | GridSize: 34
Generation 15 | Revalues: 3154 | GridSize: 39
Generation 16 | Revalues: 3356 | GridSize: 47
Generation 17 | Revalues: 3550 | GridSize: 44
Generation 18 | Revalues: 3742 | GridSize: 43
Generation 19 | Revalues: 3940 | GridSize: 46
Generation 20 | Revalues: 4138 | GridSize: 50
Generation 21 | Revalues: 4364 | GridSize: 54
Generation 22 | Revalues: 4540 | GridSize: 50
Generation 23 | Revalues: 4746 | GridSize: 51
Generation 24 | Revalues: 4926 | GridSize: 48
Generation 25 | Revalues: 5126 | GridSize: 49
Generation 26 | Revalues: 5332 | GridSize: 49
Generation 27 | Revalues: 5512 | GridSize: 50
Generation 28 | Revalues: 5710 | GridSize: 48
Generation 29 | Revalues: 5922 | GridSize: 48
Generation 30 | Revalues: 6102 | GridSize: 46
Generation 31 | Revalues: 6324 | GridSize: 44
Generation 32 | Revalues: 6514 | GridSize: 46
Generation 33 | Revalues: 6690 | GridSize: 46
Generation 34 | Revalues: 6890 | GridSize: 45
Generation 35 | Revalues: 7098 | GridSize: 46
Generation 36 | Revalues: 7296 | GridSize: 48
Generation 37 | Revalues: 7478 | GridSize: 50
Generation 38 | Revalues: 7720 | GridSize: 48
Generation 39 | Revalues: 7926 | GridSize: 51
Generation 40 | Revalues: 8112 | GridSize: 52
Generation 41 | Revalues: 8288 | GridSize: 53
Generation 42 | Revalues: 8488 | GridSize: 53
Generation 43 | Revalues: 8690 | GridSize: 50
Generation 44 | Revalues: 8896 | GridSize: 51
Generation 45 | Revalues: 9098 | GridSize: 50
Generation 46 | Revalues: 9286 | GridSize: 54
Generation 47 | Revalues: 9492 | GridSize: 52
Generation 48 | Revalues: 9698 | GridSize: 53
Generation 49 | Revalues: 9890 | GridSize: 49
Generation 50 | Revalues: 10094 | GridSize: 53
Generation 51 | Revalues: 10288 | GridSize: 60
Generation 52 | Revalues: 10466 | GridSize: 59
Generation 53 | Revalues: 10662 | GridSize: 57
Generation 54 | Revalues: 10860 | GridSize: 61
Generation 55 | Revalues: 11050 | GridSize: 65
Generation 56 | Revalues: 11248 | GridSize: 53
Generation 57 | Revalues: 11452 | GridSize: 56
Generation 58 | Revalues: 11652 | GridSize: 52
Generation 59 | Revalues: 11844 | GridSize: 58
Generation 60 | Revalues: 12062 | GridSize: 60
Generation 61 | Revalues: 12258 | GridSize: 63
Generation 62 | Revalues: 12454 | GridSize: 65
Generation 63 | Revalues: 12658 | GridSize: 58
Generation 64 | Revalues: 12844 | GridSize: 52
Generation 65 | Revalues: 13044 | GridSize: 47
Generation 66 | Revalues: 13248 | GridSize: 48
Generation 67 | Revalues: 13434 | GridSize: 52
Generation 68 | Revalues: 13620 | GridSize: 54
Generation 69 | Revalues: 13818 | GridSize: 58
Generation 70 | Revalues: 13998 | GridSize: 55
Generation 71 | Revalues: 14204 | GridSize: 65
Generation 72 | Revalues: 14402 | GridSize: 67
Generation 73 | Revalues: 14622 | GridSize: 72
Generation 74 | Revalues: 14796 | GridSize: 71
Generation 75 | Revalues: 14988 | GridSize: 71
Generation 76 | Revalues: 15202 | GridSize: 62
Generation 77 | Revalues: 15396 | GridSize: 63
Generation 78 | Revalues: 15594 | GridSize: 69
Generation 79 | Revalues: 15822 | GridSize: 69
Generation 80 | Revalues: 16046 | GridSize: 71
Generation 81 | Revalues: 16242 | GridSize: 72
Generation 82 | Revalues: 16446 | GridSize: 78
Generation 83 | Revalues: 16648 | GridSize: 79
Generation 84 | Revalues: 16856 | GridSize: 78
Generation 85 | Revalues: 17032 | GridSize: 79
Generation 86 | Revalues: 17228 | GridSize: 80
Generation 87 | Revalues: 17442 | GridSize: 82
Generation 88 | Revalues: 17632 | GridSize: 84
Generation 89 | Revalues: 17814 | GridSize: 87
Generation 90 | Revalues: 18004 | GridSize: 89
Generation 91 | Revalues: 18224 | GridSize: 87
Generation 92 | Revalues: 18446 | GridSize: 84
Generation 93 | Revalues: 18640 | GridSize: 88
Generation 94 | Revalues: 18840 | GridSize: 94
Generation 95 | Revalues: 19020 | GridSize: 95
Generation 96 | Revalues: 19240 | GridSize: 93
Generation 97 | Revalues: 19434 | GridSize: 91
Generation 98 | Revalues: 19630 | GridSize: 89
Generation 99 | Revalues: 19804 | GridSize: 82
Generation 100 | Revalues: 19992 | GridSize: 79
Generation 101 | Revalues: 20188 | GridSize: 84
Generation 102 | Revalues: 20366 | GridSize: 87
Generation 103 | Revalues: 20564 | GridSize: 85
Generation 104 | Revalues: 20780 | GridSize: 87
Generation 105 | Revalues: 20958 | GridSize: 88
Generation 106 | Revalues: 21170 | GridSize: 92
Generation 107 | Revalues: 21386 | GridSize: 93
Generation 108 | Revalues: 21598 | GridSize: 86
Generation 109 | Revalues: 21780 | GridSize: 88
Generation 110 | Revalues: 21972 | GridSize: 89
Generation 111 | Revalues: 22150 | GridSize: 89
Generation 112 | Revalues: 22344 | GridSize: 89
Generation 113 | Revalues: 22550 | GridSize: 87
Generation 114 | Revalues: 22784 | GridSize: 83
Generation 115 | Revalues: 23002 | GridSize: 86
Generation 116 | Revalues: 23202 | GridSize: 85
Generation 117 | Revalues: 23376 | GridSize: 87
Generation 118 | Revalues: 23596 | GridSize: 88
Generation 119 | Revalues: 23820 | GridSize: 87
Generation 120 | Revalues: 24022 | GridSize: 87
Generation 121 | Revalues: 24220 | GridSize: 91
Generation 122 | Revalues: 24414 | GridSize: 90
Generation 123 | Revalues: 24618 | GridSize: 92
Generation 124 | Revalues: 24838 | GridSize: 97
Generation 125 | Revalues: 25040 | GridSize: 101
Generation 126 | Revalues: 25228 | GridSize: 103
Generation 127 | Revalues: 25442 | GridSize: 106
Generation 128 | Revalues: 25634 | GridSize: 105
Generation 129 | Revalues: 25838 | GridSize: 106
Generation 130 | Revalues: 26038 | GridSize: 108
Generation 131 | Revalues: 26262 | GridSize: 107
Generation 132 | Revalues: 26456 | GridSize: 109
Generation 133 | Revalues: 26632 | GridSize: 110
Generation 134 | Revalues: 26836 | GridSize: 113
Generation 135 | Revalues: 27046 | GridSize: 112
Generation 136 | Revalues: 27240 | GridSize: 112
Generation 137 | Revalues: 27470 | GridSize: 110
Generation 138 | Revalues: 27682 | GridSize: 106
Generation 139 | Revalues: 27894 | GridSize: 105
Generation 140 | Revalues: 28100 | GridSize: 102
Generation 141 | Revalues: 28290 | GridSize: 106
Generation 142 | Revalues: 28490 | GridSize: 107
Generation 143 | Revalues: 28682 | GridSize: 105
Generation 144 | Revalues: 28878 | GridSize: 103
Generation 145 | Revalues: 29074 | GridSize: 102
Generation 146 | Revalues: 29270 | GridSize: 103
Generation 147 | Revalues: 29476 | GridSize: 110
Generation 148 | Revalues: 29666 | GridSize: 112
Generation 149 | Revalues: 29852 | GridSize: 108
Generation 150 | Revalues: 30068 | GridSize: 110
Generation 151 | Revalues: 30270 | GridSize: 113
Generation 152 | Revalues: 30506 | GridSize: 114
Generation 153 | Revalues: 30732 | GridSize: 118
