Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 318 | GridSize: 11
Generation 2 | Revalues: 544 | GridSize: 12
Generation 3 | Revalues: 772 | GridSize: 9
Generation 4 | Revalues: 994 | GridSize: 11
Generation 5 | Revalues: 1212 | GridSize: 9
Generation 6 | Revalues: 1436 | GridSize: 7
Generation 7 | Revalues: 1658 | GridSize: 8
Generation 8 | Revalues: 1888 | GridSize: 7
Generation 9 | Revalues: 2090 | GridSize: 10
Generation 10 | Revalues: 2308 | GridSize: 13
Generation 11 | Revalues: 2546 | GridSize: 12
Generation 12 | Revalues: 2774 | GridSize: 11
Generation 13 | Revalues: 3014 | GridSize: 12
Generation 14 | Revalues: 3228 | GridSize: 17
Generation 15 | Revalues: 3446 | GridSize: 16
Generation 16 | Revalues: 3664 | GridSize: 20
Generation 17 | Revalues: 3900 | GridSize: 24
Generation 18 | Revalues: 4122 | GridSize: 15
Generation 19 | Revalues: 4344 | GridSize: 23
Generation 20 | Revalues: 4570 | GridSize: 24
Generation 21 | Revalues: 4780 | GridSize: 21
Generation 22 | Revalues: 5006 | GridSize: 22
Generation 23 | Revalues: 5214 | GridSize: 19
Generation 24 | Revalues: 5430 | GridSize: 18
Generation 25 | Revalues: 5652 | GridSize: 18
Generation 26 | Revalues: 5866 | GridSize: 18
Generation 27 | Revalues: 6082 | GridSize: 19
Generation 28 | Revalues: 6296 | GridSize: 25
Generation 29 | Revalues: 6514 | GridSize: 16
Generation 30 | Revalues: 6720 | GridSize: 19
Generation 31 | Revalues: 6934 | GridSize: 13
Generation 32 | Revalues: 7168 | GridSize: 16
Generation 33 | Revalues: 7396 | GridSize: 26
Generation 34 | Revalues: 7612 | GridSize: 21
Generation 35 | Revalues: 7830 | GridSize: 20
Generation 36 | Revalues: 8030 | GridSize: 18
Generation 37 | Revalues: 8250 | GridSize: 17
Generation 38 | Revalues: 8488 | GridSize: 19
Generation 39 | Revalues: 8716 | GridSize: 20
Generation 40 | Revalues: 8934 | GridSize: 19
Generation 41 | Revalues: 9120 | GridSize: 22
Generation 42 | Revalues: 9338 | GridSize: 18
Generation 43 | Revalues: 9580 | GridSize: 21
Generation 44 | Revalues: 9794 | GridSize: 17
Generation 45 | Revalues: 10002 | GridSize: 21
Generation 46 | Revalues: 10220 | GridSize: 24
Generation 47 | Revalues: 10448 | GridSize: 22
Generation 48 | Revalues: 10654 | GridSize: 22
Generation 49 | Revalues: 10884 | GridSize: 21
Generation 50 | Revalues: 11072 | GridSize: 21
Generation 51 | Revalues: 11294 | GridSize: 22
Generation 52 | Revalues: 11510 | GridSize: 18
Generation 53 | Revalues: 11742 | GridSize: 22
Generation 54 | Revalues: 11940 | GridSize: 26
Generation 55 | Revalues: 12124 | GridSize: 30
Generation 56 | Revalues: 12326 | GridSize: 26
Generation 57 | Revalues: 12572 | GridSize: 29
Generation 58 | Revalues: 12814 | GridSize: 23
Generation 59 | Revalues: 13026 | GridSize: 24
Generation 60 | Revalues: 13264 | GridSize: 29
Generation 61 | Revalues: 13482 | GridSize: 32
Generation 62 | Revalues: 13720 | GridSize: 31
Generation 63 | Revalues: 13952 | GridSize: 30
Generation 64 | Revalues: 14178 | GridSize: 29
Generation 65 | Revalues: 14396 | GridSize: 29
Generation 66 | Revalues: 14630 | GridSize: 30
Generation 67 | Revalues: 14874 | GridSize: 30
Generation 68 | Revalues: 15096 | GridSize: 31
Generation 69 | Revalues: 15352 | GridSize: 36
Generation 70 | Revalues: 15556 | GridSize: 40
Generation 71 | Revalues: 15752 | GridSize: 33
Generation 72 | Revalues: 15984 | GridSize: 36
Generation 73 | Revalues: 16210 | GridSize: 39
Generation 74 | Revalues: 16434 | GridSize: 42
Generation 75 | Revalues: 16666 | GridSize: 46
Generation 76 | Revalues: 16896 | GridSize: 47
Generation 77 | Revalues: 17116 | GridSize: 39
Generation 78 | Revalues: 17328 | GridSize: 40
Generation 79 | Revalues: 17552 | GridSize: 42 | LOCAL SEARCH EXECUTED
Generation 80 | Revalues: 548018 | GridSize: 270
Generation 81 | Revalues: 548246 | GridSize: 275
Generation 82 | Revalues: 548476 | GridSize: 275 | LOCAL SEARCH EXECUTED
Generation 83 | Revalues: 605749 | GridSize: 296
Generation 84 | Revalues: 605963 | GridSize: 296 | LOCAL SEARCH EXECUTED
Generation 85 | Revalues: 681882 | GridSize: 300
Generation 86 | Revalues: 682078 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 87 | Revalues: 744090 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 88 | Revalues: 814120 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 89 | Revalues: 895744 | GridSize: 296 | LOCAL SEARCH EXECUTED
Generation 90 | Revalues: 973951 | GridSize: 299 | LOCAL SEARCH EXECUTED
