Generation 0 | Revalues: 100 | GridSize: 10
Generation 1 | Revalues: 280 | GridSize: 10
Generation 2 | Revalues: 498 | GridSize: 20
Generation 3 | Revalues: 706 | GridSize: 18
Generation 4 | Revalues: 894 | GridSize: 19
Generation 5 | Revalues: 1076 | GridSize: 21
Generation 6 | Revalues: 1270 | GridSize: 26
Generation 7 | Revalues: 1484 | GridSize: 29
Generation 8 | Revalues: 1700 | GridSize: 35
Generation 9 | Revalues: 1886 | GridSize: 36
Generation 10 | Revalues: 2104 | GridSize: 41
Generation 11 | Revalues: 2314 | GridSize: 44
Generation 12 | Revalues: 2520 | GridSize: 40
Generation 13 | Revalues: 2732 | GridSize: 43
Generation 14 | Revalues: 2930 | GridSize: 47
Generation 15 | Revalues: 3134 | GridSize: 48
Generation 16 | Revalues: 3332 | GridSize: 50
Generation 17 | Revalues: 3542 | GridSize: 55
Generation 18 | Revalues: 3752 | GridSize: 54
Generation 19 | Revalues: 3934 | GridSize: 57
Generation 20 | Revalues: 4124 | GridSize: 58
Generation 21 | Revalues: 4322 | GridSize: 60
Generation 22 | Revalues: 4522 | GridSize: 64
Generation 23 | Revalues: 4720 | GridSize: 67
Generation 24 | Revalues: 4926 | GridSize: 69
Generation 25 | Revalues: 5110 | GridSize: 71
Generation 26 | Revalues: 5300 | GridSize: 77
Generation 27 | Revalues: 5498 | GridSize: 81
Generation 28 | Revalues: 5686 | GridSize: 76
Generation 29 | Revalues: 5914 | GridSize: 82
Generation 30 | Revalues: 6098 | GridSize: 82
Generation 31 | Revalues: 6322 | GridSize: 79
Generation 32 | Revalues: 6516 | GridSize: 76
Generation 33 | Revalues: 6722 | GridSize: 74
Generation 34 | Revalues: 6920 | GridSize: 75
Generation 35 | Revalues: 7126 | GridSize: 71
Generation 36 | Revalues: 7326 | GridSize: 62
Generation 37 | Revalues: 7532 | GridSize: 66
Generation 38 | Revalues: 7714 | GridSize: 71
Generation 39 | Revalues: 7916 | GridSize: 75
Generation 40 | Revalues: 8134 | GridSize: 77
Generation 41 | Revalues: 8316 | GridSize: 75
Generation 42 | Revalues: 8514 | GridSize: 79
Generation 43 | Revalues: 8732 | GridSize: 80
Generation 44 | Revalues: 8920 | GridSize: 79
Generation 45 | Revalues: 9094 | GridSize: 79
Generation 46 | Revalues: 9250 | GridSize: 83
Generation 47 | Revalues: 9456 | GridSize: 91
Generation 48 | Revalues: 9654 | GridSize: 100
Generation 49 | Revalues: 9848 | GridSize: 104
Generation 50 | Revalues: 10044 | GridSize: 102
