Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 282 | GridSize: 18
Generation 2 | Revalues: 486 | GridSize: 12
Generation 3 | Revalues: 688 | GridSize: 19
Generation 4 | Revalues: 884 | GridSize: 30
Generation 5 | Revalues: 1070 | GridSize: 34
Generation 6 | Revalues: 1262 | GridSize: 39
Generation 7 | Revalues: 1476 | GridSize: 40
Generation 8 | Revalues: 1694 | GridSize: 46
Generation 9 | Revalues: 1910 | GridSize: 35
Generation 10 | Revalues: 2124 | GridSize: 36
Generation 11 | Revalues: 2326 | GridSize: 39
Generation 12 | Revalues: 2514 | GridSize: 38
Generation 13 | Revalues: 2724 | GridSize: 40
Generation 14 | Revalues: 2920 | GridSize: 41
Generation 15 | Revalues: 3136 | GridSize: 53
Generation 16 | Revalues: 3342 | GridSize: 53
Generation 17 | Revalues: 3544 | GridSize: 55
Generation 18 | Revalues: 3740 | GridSize: 51
Generation 19 | Revalues: 3948 | GridSize: 52
Generation 20 | Revalues: 4148 | GridSize: 54
Generation 21 | Revalues: 4326 | GridSize: 53
Generation 22 | Revalues: 4532 | GridSize: 58
Generation 23 | Revalues: 4734 | GridSize: 60
Generation 24 | Revalues: 4908 | GridSize: 57
Generation 25 | Revalues: 5104 | GridSize: 56
Generation 26 | Revalues: 5296 | GridSize: 62
Generation 27 | Revalues: 5510 | GridSize: 59
Generation 28 | Revalues: 5720 | GridSize: 66
Generation 29 | Revalues: 5932 | GridSize: 67
Generation 30 | Revalues: 6126 | GridSize: 63
Generation 31 | Revalues: 6314 | GridSize: 69
Generation 32 | Revalues: 6496 | GridSize: 72
Generation 33 | Revalues: 6682 | GridSize: 71
Generation 34 | Revalues: 6894 | GridSize: 77
Generation 35 | Revalues: 7112 | GridSize: 75
Generation 36 | Revalues: 7300 | GridSize: 77
Generation 37 | Revalues: 7504 | GridSize: 72
Generation 38 | Revalues: 7690 | GridSize: 67
Generation 39 | Revalues: 7910 | GridSize: 71
Generation 40 | Revalues: 8098 | GridSize: 68
Generation 41 | Revalues: 8306 | GridSize: 66
Generation 42 | Revalues: 8488 | GridSize: 67
Generation 43 | Revalues: 8666 | GridSize: 69
Generation 44 | Revalues: 8898 | GridSize: 75
Generation 45 | Revalues: 9100 | GridSize: 72
Generation 46 | Revalues: 9320 | GridSize: 66
Generation 47 | Revalues: 9550 | GridSize: 64
Generation 48 | Revalues: 9744 | GridSize: 65
Generation 49 | Revalues: 9958 | GridSize: 68
Generation 50 | Revalues: 10164 | GridSize: 80
Generation 51 | Revalues: 10378 | GridSize: 82
Generation 52 | Revalues: 10568 | GridSize: 81
Generation 53 | Revalues: 10762 | GridSize: 82
Generation 54 | Revalues: 10954 | GridSize: 81
Generation 55 | Revalues: 11168 | GridSize: 87
Generation 56 | Revalues: 11362 | GridSize: 90
Generation 57 | Revalues: 11572 | GridSize: 92
Generation 58 | Revalues: 11754 | GridSize: 100
Generation 59 | Revalues: 11974 | GridSize: 98
Generation 60 | Revalues: 12154 | GridSize: 96
Generation 61 | Revalues: 12380 | GridSize: 96
Generation 62 | Revalues: 12572 | GridSize: 97
Generation 63 | Revalues: 12786 | GridSize: 98
Generation 64 | Revalues: 12946 | GridSize: 98
Generation 65 | Revalues: 13156 | GridSize: 98
Generation 66 | Revalues: 13366 | GridSize: 106
Generation 67 | Revalues: 13552 | GridSize: 105 | LOCAL SEARCH EXECUTED
Generation 68 | Revalues: 874267 | GridSize: 300 | LOCAL SEARCH EXECUTED
