Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 324 | GridSize: 9
Generation 2 | Revalues: 542 | GridSize: 11
Generation 3 | Revalues: 764 | GridSize: 16
Generation 4 | Revalues: 988 | GridSize: 15
Generation 5 | Revalues: 1216 | GridSize: 17
Generation 6 | Revalues: 1442 | GridSize: 19
Generation 7 | Revalues: 1684 | GridSize: 20
Generation 8 | Revalues: 1888 | GridSize: 20
Generation 9 | Revalues: 2090 | GridSize: 26
Generation 10 | Revalues: 2308 | GridSize: 25
Generation 11 | Revalues: 2526 | GridSize: 26
Generation 12 | Revalues: 2736 | GridSize: 37
Generation 13 | Revalues: 2950 | GridSize: 31
Generation 14 | Revalues: 3168 | GridSize: 33
Generation 15 | Revalues: 3408 | GridSize: 30
Generation 16 | Revalues: 3626 | GridSize: 35
Generation 17 | Revalues: 3860 | GridSize: 32
Generation 18 | Revalues: 4078 | GridSize: 33
Generation 19 | Revalues: 4328 | GridSize: 32
Generation 20 | Revalues: 4554 | GridSize: 24
Generation 21 | Revalues: 4758 | GridSize: 23
Generation 22 | Revalues: 4986 | GridSize: 29
Generation 23 | Revalues: 5196 | GridSize: 29
Generation 24 | Revalues: 5422 | GridSize: 35
Generation 25 | Revalues: 5628 | GridSize: 28
Generation 26 | Revalues: 5840 | GridSize: 30
Generation 27 | Revalues: 6054 | GridSize: 30
Generation 28 | Revalues: 6282 | GridSize: 33
Generation 29 | Revalues: 6510 | GridSize: 32
Generation 30 | Revalues: 6698 | GridSize: 29
Generation 31 | Revalues: 6936 | GridSize: 34
Generation 32 | Revalues: 7142 | GridSize: 30
Generation 33 | Revalues: 7350 | GridSize: 35
Generation 34 | Revalues: 7564 | GridSize: 40
Generation 35 | Revalues: 7796 | GridSize: 26
Generation 36 | Revalues: 8014 | GridSize: 28
Generation 37 | Revalues: 8220 | GridSize: 25
Generation 38 | Revalues: 8436 | GridSize: 30
Generation 39 | Revalues: 8652 | GridSize: 29
Generation 40 | Revalues: 8888 | GridSize: 29
Generation 41 | Revalues: 9128 | GridSize: 30
Generation 42 | Revalues: 9338 | GridSize: 38
Generation 43 | Revalues: 9570 | GridSize: 38
Generation 44 | Revalues: 9796 | GridSize: 34
Generation 45 | Revalues: 10006 | GridSize: 40
Generation 46 | Revalues: 10228 | GridSize: 35
Generation 47 | Revalues: 10456 | GridSize: 38
Generation 48 | Revalues: 10710 | GridSize: 35
Generation 49 | Revalues: 10926 | GridSize: 34
Generation 50 | Revalues: 11134 | GridSize: 30
Generation 51 | Revalues: 11346 | GridSize: 34
Generation 52 | Revalues: 11542 | GridSize: 29
Generation 53 | Revalues: 11772 | GridSize: 30
Generation 54 | Revalues: 11986 | GridSize: 35
Generation 55 | Revalues: 12220 | GridSize: 39
Generation 56 | Revalues: 12424 | GridSize: 37
Generation 57 | Revalues: 12650 | GridSize: 41
Generation 58 | Revalues: 12896 | GridSize: 40
Generation 59 | Revalues: 13104 | GridSize: 46
Generation 60 | Revalues: 13320 | GridSize: 48
Generation 61 | Revalues: 13542 | GridSize: 47
Generation 62 | Revalues: 13772 | GridSize: 48
Generation 63 | Revalues: 13976 | GridSize: 43
Generation 64 | Revalues: 14190 | GridSize: 48
Generation 65 | Revalues: 14432 | GridSize: 47
Generation 66 | Revalues: 14676 | GridSize: 53
Generation 67 | Revalues: 14882 | GridSize: 53
Generation 68 | Revalues: 15048 | GridSize: 57
Generation 69 | Revalues: 15278 | GridSize: 49
Generation 70 | Revalues: 15490 | GridSize: 52
Generation 71 | Revalues: 15728 | GridSize: 53
Generation 72 | Revalues: 15960 | GridSize: 56
Generation 73 | Revalues: 16174 | GridSize: 60
Generation 74 | Revalues: 16376 | GridSize: 56
Generation 75 | Revalues: 16590 | GridSize: 61
Generation 76 | Revalues: 16810 | GridSize: 58
Generation 77 | Revalues: 16996 | GridSize: 56
Generation 78 | Revalues: 17222 | GridSize: 59
Generation 79 | Revalues: 17420 | GridSize: 58
Generation 80 | Revalues: 17656 | GridSize: 67
Generation 81 | Revalues: 17856 | GridSize: 68
Generation 82 | Revalues: 18066 | GridSize: 71
Generation 83 | Revalues: 18296 | GridSize: 76
Generation 84 | Revalues: 18506 | GridSize: 77 | LOCAL SEARCH EXECUTED
Generation 85 | Revalues: 591459 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 86 | Revalues: 708539 | GridSize: 298
Generation 87 | Revalues: 708777 | GridSize: 286 | LOCAL SEARCH EXECUTED
Generation 88 | Revalues: 844324 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 89 | Revalues: 948027 | GridSize: 300 | LOCAL SEARCH EXECUTED
