Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 282 | GridSize: 10
Generation 2 | Revalues: 484 | GridSize: 11
Generation 3 | Revalues: 680 | GridSize: 12
Generation 4 | Revalues: 882 | GridSize: 14
Generation 5 | Revalues: 1090 | GridSize: 20
Generation 6 | Revalues: 1282 | GridSize: 21
Generation 7 | Revalues: 1482 | GridSize: 23
Generation 8 | Revalues: 1690 | GridSize: 17
Generation 9 | Revalues: 1900 | GridSize: 19
Generation 10 | Revalues: 2102 | GridSize: 21
Generation 11 | Revalues: 2326 | GridSize: 25
Generation 12 | Revalues: 2540 | GridSize: 27
Generation 13 | Revalues: 2736 | GridSize: 31
Generation 14 | Revalues: 2918 | GridSize: 34
Generation 15 | Revalues: 3096 | GridSize: 39
Generation 16 | Revalues: 3296 | GridSize: 37
Generation 17 | Revalues: 3486 | GridSize: 37
Generation 18 | Revalues: 3682 | GridSize: 43
Generation 19 | Revalues: 3896 | GridSize: 32
Generation 20 | Revalues: 4086 | GridSize: 29
Generation 21 | Revalues: 4286 | GridSize: 28
Generation 22 | Revalues: 4490 | GridSize: 29
Generation 23 | Revalues: 4698 | GridSize: 34
Generation 24 | Revalues: 4866 | GridSize: 37
Generation 25 | Revalues: 5092 | GridSize: 41
Generation 26 | Revalues: 5302 | GridSize: 40
Generation 27 | Revalues: 5500 | GridSize: 39
Generation 28 | Revalues: 5710 | GridSize: 45
Generation 29 | Revalues: 5934 | GridSize: 39
Generation 30 | Revalues: 6172 | GridSize: 42
Generation 31 | Revalues: 6378 | GridSize: 46
Generation 32 | Revalues: 6570 | GridSize: 49
Generation 33 | Revalues: 6784 | GridSize: 48
Generation 34 | Revalues: 6988 | GridSize: 51
Generation 35 | Revalues: 7174 | GridSize: 54
Generation 36 | Revalues: 7398 | GridSize: 55
Generation 37 | Revalues: 7602 | GridSize: 59
Generation 38 | Revalues: 7816 | GridSize: 56
Generation 39 | Revalues: 8018 | GridSize: 59
Generation 40 | Revalues: 8206 | GridSize: 63
Generation 41 | Revalues: 8390 | GridSize: 64
Generation 42 | Revalues: 8584 | GridSize: 63
Generation 43 | Revalues: 8780 | GridSize: 64
