Generation 0 | Revalues: 100 | GridSize: 10
Generation 1 | Revalues: 296 | GridSize: 16
Generation 2 | Revalues: 504 | GridSize: 18
Generation 3 | Revalues: 694 | GridSize: 19
Generation 4 | Revalues: 892 | GridSize: 24
Generation 5 | Revalues: 1074 | GridSize: 17
Generation 6 | Revalues: 1286 | GridSize: 21
Generation 7 | Revalues: 1492 | GridSize: 26
Generation 8 | Revalues: 1686 | GridSize: 30
Generation 9 | Revalues: 1900 | GridSize: 33
Generation 10 | Revalues: 2086 | GridSize: 32
Generation 11 | Revalues: 2292 | GridSize: 30
Generation 12 | Revalues: 2480 | GridSize: 27
Generation 13 | Revalues: 2678 | GridSize: 30
Generation 14 | Revalues: 2864 | GridSize: 33
Generation 15 | Revalues: 3052 | GridSize: 36
Generation 16 | Revalues: 3272 | GridSize: 33
Generation 17 | Revalues: 3470 | GridSize: 38
Generation 18 | Revalues: 3662 | GridSize: 41
Generation 19 | Revalues: 3890 | GridSize: 39
Generation 20 | Revalues: 4086 | GridSize: 44
Generation 21 | Revalues: 4302 | GridSize: 47
Generation 22 | Revalues: 4516 | GridSize: 45
Generation 23 | Revalues: 4744 | GridSize: 49
Generation 24 | Revalues: 4926 | GridSize: 50
Generation 25 | Revalues: 5116 | GridSize: 41
Generation 26 | Revalues: 5314 | GridSize: 43
Generation 27 | Revalues: 5516 | GridSize: 37
Generation 28 | Revalues: 5718 | GridSize: 36
Generation 29 | Revalues: 5930 | GridSize: 39
Generation 30 | Revalues: 6136 | GridSize: 38
Generation 31 | Revalues: 6340 | GridSize: 30
Generation 32 | Revalues: 6524 | GridSize: 32
Generation 33 | Revalues: 6722 | GridSize: 38
Generation 34 | Revalues: 6926 | GridSize: 42
Generation 35 | Revalues: 7154 | GridSize: 40
Generation 36 | Revalues: 7346 | GridSize: 39
Generation 37 | Revalues: 7548 | GridSize: 43
Generation 38 | Revalues: 7762 | GridSize: 45
Generation 39 | Revalues: 7966 | GridSize: 49
Generation 40 | Revalues: 8148 | GridSize: 50
Generation 41 | Revalues: 8368 | GridSize: 55
Generation 42 | Revalues: 8560 | GridSize: 43
Generation 43 | Revalues: 8734 | GridSize: 41
Generation 44 | Revalues: 8936 | GridSize: 42
Generation 45 | Revalues: 9140 | GridSize: 44
Generation 46 | Revalues: 9318 | GridSize: 43
Generation 47 | Revalues: 9516 | GridSize: 39
Generation 48 | Revalues: 9716 | GridSize: 43
Generation 49 | Revalues: 9906 | GridSize: 44
Generation 50 | Revalues: 10086 | GridSize: 39
Generation 51 | Revalues: 10282 | GridSize: 40
Generation 52 | Revalues: 10496 | GridSize: 41
Generation 53 | Revalues: 10686 | GridSize: 40
Generation 54 | Revalues: 10876 | GridSize: 41
Generation 55 | Revalues: 11100 | GridSize: 41
Generation 56 | Revalues: 11286 | GridSize: 41
Generation 57 | Revalues: 11492 | GridSize: 37
Generation 58 | Revalues: 11696 | GridSize: 38
Generation 59 | Revalues: 11886 | GridSize: 41
Generation 60 | Revalues: 12096 | GridSize: 44
Generation 61 | Revalues: 12302 | GridSize: 46
Generation 62 | Revalues: 12514 | GridSize: 46
Generation 63 | Revalues: 12710 | GridSize: 46
Generation 64 | Revalues: 12900 | GridSize: 49
Generation 65 | Revalues: 13090 | GridSize: 52
Generation 66 | Revalues: 13294 | GridSize: 48
Generation 67 | Revalues: 13514 | GridSize: 47
Generation 68 | Revalues: 13738 | GridSize: 45
Generation 69 | Revalues: 13958 | GridSize: 51
Generation 70 | Revalues: 14148 | GridSize: 52
Generation 71 | Revalues: 14346 | GridSize: 53
Generation 72 | Revalues: 14544 | GridSize: 53
Generation 73 | Revalues: 14744 | GridSize: 53
Generation 74 | Revalues: 14924 | GridSize: 57
Generation 75 | Revalues: 15132 | GridSize: 59
Generation 76 | Revalues: 15344 | GridSize: 61
Generation 77 | Revalues: 15556 | GridSize: 60
Generation 78 | Revalues: 15760 | GridSize: 63
Generation 79 | Revalues: 15958 | GridSize: 65
Generation 80 | Revalues: 16174 | GridSize: 65
Generation 81 | Revalues: 16384 | GridSize: 60
Generation 82 | Revalues: 16584 | GridSize: 62
Generation 83 | Revalues: 16786 | GridSize: 63
Generation 84 | Revalues: 17006 | GridSize: 68
Generation 85 | Revalues: 17206 | GridSize: 68
Generation 86 | Revalues: 17428 | GridSize: 62
Generation 87 | Revalues: 17632 | GridSize: 63
Generation 88 | Revalues: 17838 | GridSize: 62
Generation 89 | Revalues: 18046 | GridSize: 62
Generation 90 | Revalues: 18260 | GridSize: 57
Generation 91 | Revalues: 18476 | GridSize: 54
Generation 92 | Revalues: 18670 | GridSize: 57
Generation 93 | Revalues: 18874 | GridSize: 62
Generation 94 | Revalues: 19080 | GridSize: 62
Generation 95 | Revalues: 19258 | GridSize: 57
Generation 96 | Revalues: 19422 | GridSize: 59
Generation 97 | Revalues: 19616 | GridSize: 61
Generation 98 | Revalues: 19818 | GridSize: 57
Generation 99 | Revalues: 20036 | GridSize: 55
Generation 100 | Revalues: 20230 | GridSize: 59
Generation 101 | Revalues: 20422 | GridSize: 62
Generation 102 | Revalues: 20608 | GridSize: 63
Generation 103 | Revalues: 20828 | GridSize: 61
Generation 104 | Revalues: 21016 | GridSize: 64
Generation 105 | Revalues: 21216 | GridSize: 59
Generation 106 | Revalues: 21416 | GridSize: 55
Generation 107 | Revalues: 21614 | GridSize: 59
Generation 108 | Revalues: 21812 | GridSize: 64
Generation 109 | Revalues: 22014 | GridSize: 64
Generation 110 | Revalues: 22224 | GridSize: 64
Generation 111 | Revalues: 22406 | GridSize: 66
Generation 112 | Revalues: 22622 | GridSize: 64
Generation 113 | Revalues: 22814 | GridSize: 65
Generation 114 | Revalues: 22996 | GridSize: 66
Generation 115 | Revalues: 23186 | GridSize: 69
Generation 116 | Revalues: 23380 | GridSize: 69
Generation 117 | Revalues: 23574 | GridSize: 69
Generation 118 | Revalues: 23786 | GridSize: 68
Generation 119 | Revalues: 23982 | GridSize: 69
Generation 120 | Revalues: 24204 | GridSize: 70
Generation 121 | Revalues: 24428 | GridSize: 67
Generation 122 | Revalues: 24636 | GridSize: 67
Generation 123 | Revalues: 24858 | GridSize: 64
Generation 124 | Revalues: 25060 | GridSize: 66
Generation 125 | Revalues: 25244 | GridSize: 66
Generation 126 | Revalues: 25448 | GridSize: 66
Generation 127 | Revalues: 25652 | GridSize: 69
Generation 128 | Revalues: 25834 | GridSize: 61
Generation 129 | Revalues: 26034 | GridSize: 61
Generation 130 | Revalues: 26234 | GridSize: 64
Generation 131 | Revalues: 26436 | GridSize: 65
Generation 132 | Revalues: 26622 | GridSize: 64
Generation 133 | Revalues: 26804 | GridSize: 63
Generation 134 | Revalues: 27004 | GridSize: 62
Generation 135 | Revalues: 27190 | GridSize: 59
Generation 136 | Revalues: 27364 | GridSize: 62
Generation 137 | Revalues: 27568 | GridSize: 57
Generation 138 | Revalues: 27782 | GridSize: 60
Generation 139 | Revalues: 27972 | GridSize: 62
Generation 140 | Revalues: 28180 | GridSize: 57
Generation 141 | Revalues: 28406 | GridSize: 57
Generation 142 | Revalues: 28574 | GridSize: 60
Generation 143 | Revalues: 28792 | GridSize: 60
Generation 144 | Revalues: 29022 | GridSize: 64
Generation 145 | Revalues: 29230 | GridSize: 66
Generation 146 | Revalues: 29442 | GridSize: 59
Generation 147 | Revalues: 29626 | GridSize: 55
Generation 148 | Revalues: 29834 | GridSize: 55
Generation 149 | Revalues: 30054 | GridSize: 54
Generation 150 | Revalues: 30228 | GridSize: 51
Generation 151 | Revalues: 30428 | GridSize: 53
Generation 152 | Revalues: 30614 | GridSize: 55
Generation 153 | Revalues: 30830 | GridSize: 50
Generation 154 | Revalues: 31036 | GridSize: 51
Generation 155 | Revalues: 31210 | GridSize: 47
Generation 156 | Revalues: 31386 | GridSize: 51
Generation 157 | Revalues: 31588 | GridSize: 54
