Generation 0 | Revalues: 100 | GridSize: 9
Generation 1 | Revalues: 326 | GridSize: 9
Generation 2 | Revalues: 538 | GridSize: 12
Generation 3 | Revalues: 746 | GridSize: 12
Generation 4 | Revalues: 952 | GridSize: 8
Generation 5 | Revalues: 1142 | GridSize: 11
Generation 6 | Revalues: 1382 | GridSize: 14
Generation 7 | Revalues: 1610 | GridSize: 11
Generation 8 | Revalues: 1826 | GridSize: 11
Generation 9 | Revalues: 2052 | GridSize: 14
Generation 10 | Revalues: 2252 | GridSize: 16
Generation 11 | Revalues: 2446 | GridSize: 15
Generation 12 | Revalues: 2660 | GridSize: 20
Generation 13 | Revalues: 2866 | GridSize: 22
Generation 14 | Revalues: 3090 | GridSize: 21
Generation 15 | Revalues: 3336 | GridSize: 22
Generation 16 | Revalues: 3552 | GridSize: 23
Generation 17 | Revalues: 3808 | GridSize: 26
Generation 18 | Revalues: 4032 | GridSize: 27
Generation 19 | Revalues: 4268 | GridSize: 28
Generation 20 | Revalues: 4492 | GridSize: 22
Generation 21 | Revalues: 4716 | GridSize: 19
Generation 22 | Revalues: 4934 | GridSize: 24
Generation 23 | Revalues: 5138 | GridSize: 28
Generation 24 | Revalues: 5344 | GridSize: 22
Generation 25 | Revalues: 5550 | GridSize: 21
Generation 26 | Revalues: 5758 | GridSize: 23
Generation 27 | Revalues: 5950 | GridSize: 23
Generation 28 | Revalues: 6182 | GridSize: 22
Generation 29 | Revalues: 6378 | GridSize: 18
Generation 30 | Revalues: 6604 | GridSize: 26
Generation 31 | Revalues: 6838 | GridSize: 24
Generation 32 | Revalues: 7046 | GridSize: 28
Generation 33 | Revalues: 7272 | GridSize: 27
Generation 34 | Revalues: 7480 | GridSize: 28
Generation 35 | Revalues: 7712 | GridSize: 31
Generation 36 | Revalues: 7930 | GridSize: 32
Generation 37 | Revalues: 8150 | GridSize: 27
Generation 38 | Revalues: 8378 | GridSize: 24
Generation 39 | Revalues: 8600 | GridSize: 23
Generation 40 | Revalues: 8806 | GridSize: 20
Generation 41 | Revalues: 8986 | GridSize: 24
Generation 42 | Revalues: 9186 | GridSize: 27
Generation 43 | Revalues: 9418 | GridSize: 36
Generation 44 | Revalues: 9610 | GridSize: 28
Generation 45 | Revalues: 9840 | GridSize: 28
Generation 46 | Revalues: 10052 | GridSize: 27
Generation 47 | Revalues: 10252 | GridSize: 26
Generation 48 | Revalues: 10474 | GridSize: 27
Generation 49 | Revalues: 10724 | GridSize: 29
Generation 50 | Revalues: 10942 | GridSize: 36
Generation 51 | Revalues: 11178 | GridSize: 32
Generation 52 | Revalues: 11388 | GridSize: 29
Generation 53 | Revalues: 11652 | GridSize: 35
Generation 54 | Revalues: 11878 | GridSize: 32
Generation 55 | Revalues: 12094 | GridSize: 38
Generation 56 | Revalues: 12324 | GridSize: 39
Generation 57 | Revalues: 12550 | GridSize: 43
Generation 58 | Revalues: 12776 | GridSize: 40
Generation 59 | Revalues: 12974 | GridSize: 33
Generation 60 | Revalues: 13160 | GridSize: 30
Generation 61 | Revalues: 13402 | GridSize: 31
Generation 62 | Revalues: 13624 | GridSize: 28
Generation 63 | Revalues: 13856 | GridSize: 32
Generation 64 | Revalues: 14066 | GridSize: 33
Generation 65 | Revalues: 14282 | GridSize: 31
Generation 66 | Revalues: 14486 | GridSize: 29
Generation 67 | Revalues: 14696 | GridSize: 32
Generation 68 | Revalues: 14916 | GridSize: 35
Generation 69 | Revalues: 15162 | GridSize: 34
Generation 70 | Revalues: 15352 | GridSize: 33
Generation 71 | Revalues: 15584 | GridSize: 40
Generation 72 | Revalues: 15802 | GridSize: 41
Generation 73 | Revalues: 16030 | GridSize: 38
