Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 306 | GridSize: 6
Generation 2 | Revalues: 520 | GridSize: 10
Generation 3 | Revalues: 756 | GridSize: 13
Generation 4 | Revalues: 990 | GridSize: 16
Generation 5 | Revalues: 1194 | GridSize: 13
Generation 6 | Revalues: 1410 | GridSize: 12
Generation 7 | Revalues: 1616 | GridSize: 13
Generation 8 | Revalues: 1850 | GridSize: 19
Generation 9 | Revalues: 2064 | GridSize: 23
Generation 10 | Revalues: 2312 | GridSize: 21
Generation 11 | Revalues: 2538 | GridSize: 16
Generation 12 | Revalues: 2768 | GridSize: 15
Generation 13 | Revalues: 3012 | GridSize: 17
Generation 14 | Revalues: 3232 | GridSize: 21
Generation 15 | Revalues: 3438 | GridSize: 32
Generation 16 | Revalues: 3642 | GridSize: 29
Generation 17 | Revalues: 3846 | GridSize: 28
Generation 18 | Revalues: 4070 | GridSize: 27
Generation 19 | Revalues: 4286 | GridSize: 32
Generation 20 | Revalues: 4502 | GridSize: 32
Generation 21 | Revalues: 4724 | GridSize: 26
Generation 22 | Revalues: 4946 | GridSize: 28
Generation 23 | Revalues: 5154 | GridSize: 29
Generation 24 | Revalues: 5352 | GridSize: 32
Generation 25 | Revalues: 5568 | GridSize: 35
Generation 26 | Revalues: 5772 | GridSize: 31
Generation 27 | Revalues: 6002 | GridSize: 31
Generation 28 | Revalues: 6224 | GridSize: 34
Generation 29 | Revalues: 6408 | GridSize: 38
Generation 30 | Revalues: 6650 | GridSize: 31
Generation 31 | Revalues: 6890 | GridSize: 32
Generation 32 | Revalues: 7118 | GridSize: 35
Generation 33 | Revalues: 7340 | GridSize: 40
Generation 34 | Revalues: 7550 | GridSize: 36
Generation 35 | Revalues: 7792 | GridSize: 40
Generation 36 | Revalues: 7996 | GridSize: 44
Generation 37 | Revalues: 8220 | GridSize: 50
Generation 38 | Revalues: 8460 | GridSize: 45
Generation 39 | Revalues: 8672 | GridSize: 40
Generation 40 | Revalues: 8896 | GridSize: 41
Generation 41 | Revalues: 9108 | GridSize: 36
Generation 42 | Revalues: 9354 | GridSize: 34
Generation 43 | Revalues: 9568 | GridSize: 35
Generation 44 | Revalues: 9796 | GridSize: 35
Generation 45 | Revalues: 10038 | GridSize: 35
Generation 46 | Revalues: 10244 | GridSize: 34
Generation 47 | Revalues: 10452 | GridSize: 31
Generation 48 | Revalues: 10670 | GridSize: 36
Generation 49 | Revalues: 10892 | GridSize: 33
Generation 50 | Revalues: 11120 | GridSize: 38
Generation 51 | Revalues: 11334 | GridSize: 38
Generation 52 | Revalues: 11566 | GridSize: 48
Generation 53 | Revalues: 11754 | GridSize: 46
Generation 54 | Revalues: 11972 | GridSize: 49
Generation 55 | Revalues: 12184 | GridSize: 46
Generation 56 | Revalues: 12404 | GridSize: 50
Generation 57 | Revalues: 12614 | GridSize: 47
Generation 58 | Revalues: 12852 | GridSize: 49
Generation 59 | Revalues: 13088 | GridSize: 47
Generation 60 | Revalues: 13280 | GridSize: 45
Generation 61 | Revalues: 13488 | GridSize: 49
Generation 62 | Revalues: 13712 | GridSize: 51
Generation 63 | Revalues: 13946 | GridSize: 51
Generation 64 | Revalues: 14180 | GridSize: 49
Generation 65 | Revalues: 14392 | GridSize: 54
Generation 66 | Revalues: 14632 | GridSize: 55
Generation 67 | Revalues: 14834 | GridSize: 58
Generation 68 | Revalues: 15064 | GridSize: 60
Generation 69 | Revalues: 15302 | GridSize: 51
Generation 70 | Revalues: 15514 | GridSize: 49
Generation 71 | Revalues: 15726 | GridSize: 50
Generation 72 | Revalues: 15956 | GridSize: 56
Generation 73 | Revalues: 16158 | GridSize: 57
Generation 74 | Revalues: 16360 | GridSize: 59
Generation 75 | Revalues: 16560 | GridSize: 54
Generation 76 | Revalues: 16764 | GridSize: 56
Generation 77 | Revalues: 17000 | GridSize: 58
Generation 78 | Revalues: 17268 | GridSize: 58
Generation 79 | Revalues: 17482 | GridSize: 58
Generation 80 | Revalues: 17710 | GridSize: 60
Generation 81 | Revalues: 17944 | GridSize: 55
Generation 82 | Revalues: 18184 | GridSize: 54
Generation 83 | Revalues: 18412 | GridSize: 53
Generation 84 | Revalues: 18616 | GridSize: 55
Generation 85 | Revalues: 18834 | GridSize: 51
Generation 86 | Revalues: 19048 | GridSize: 54
