Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 304 | GridSize: 6
Generation 2 | Revalues: 526 | GridSize: 9
Generation 3 | Revalues: 738 | GridSize: 12
Generation 4 | Revalues: 958 | GridSize: 12
Generation 5 | Revalues: 1172 | GridSize: 19
Generation 6 | Revalues: 1404 | GridSize: 7
Generation 7 | Revalues: 1668 | GridSize: 12
Generation 8 | Revalues: 1886 | GridSize: 12
Generation 9 | Revalues: 2114 | GridSize: 12
Generation 10 | Revalues: 2328 | GridSize: 13
Generation 11 | Revalues: 2558 | GridSize: 18
Generation 12 | Revalues: 2772 | GridSize: 18
Generation 13 | Revalues: 2990 | GridSize: 23
Generation 14 | Revalues: 3210 | GridSize: 20
Generation 15 | Revalues: 3436 | GridSize: 22
Generation 16 | Revalues: 3640 | GridSize: 21
Generation 17 | Revalues: 3878 | GridSize: 23
Generation 18 | Revalues: 4094 | GridSize: 21
Generation 19 | Revalues: 4330 | GridSize: 31
Generation 20 | Revalues: 4556 | GridSize: 22
Generation 21 | Revalues: 4774 | GridSize: 20
Generation 22 | Revalues: 5012 | GridSize: 17
Generation 23 | Revalues: 5230 | GridSize: 20
Generation 24 | Revalues: 5462 | GridSize: 20
Generation 25 | Revalues: 5680 | GridSize: 21
Generation 26 | Revalues: 5874 | GridSize: 20
Generation 27 | Revalues: 6092 | GridSize: 27
Generation 28 | Revalues: 6332 | GridSize: 24
Generation 29 | Revalues: 6574 | GridSize: 28
Generation 30 | Revalues: 6786 | GridSize: 26
Generation 31 | Revalues: 7014 | GridSize: 21
Generation 32 | Revalues: 7256 | GridSize: 26
Generation 33 | Revalues: 7480 | GridSize: 24
Generation 34 | Revalues: 7694 | GridSize: 26
Generation 35 | Revalues: 7916 | GridSize: 27
Generation 36 | Revalues: 8122 | GridSize: 28
Generation 37 | Revalues: 8322 | GridSize: 25
Generation 38 | Revalues: 8528 | GridSize: 21
Generation 39 | Revalues: 8746 | GridSize: 26
Generation 40 | Revalues: 8942 | GridSize: 27
Generation 41 | Revalues: 9158 | GridSize: 33
Generation 42 | Revalues: 9398 | GridSize: 27
Generation 43 | Revalues: 9634 | GridSize: 35
Generation 44 | Revalues: 9854 | GridSize: 33
Generation 45 | Revalues: 10102 | GridSize: 32
Generation 46 | Revalues: 10326 | GridSize: 26
Generation 47 | Revalues: 10560 | GridSize: 29
Generation 48 | Revalues: 10770 | GridSize: 22
Generation 49 | Revalues: 10962 | GridSize: 27
Generation 50 | Revalues: 11182 | GridSize: 26
Generation 51 | Revalues: 11416 | GridSize: 27
Generation 52 | Revalues: 11646 | GridSize: 30
Generation 53 | Revalues: 11868 | GridSize: 31
Generation 54 | Revalues: 12074 | GridSize: 32
Generation 55 | Revalues: 12294 | GridSize: 28
Generation 56 | Revalues: 12518 | GridSize: 34
Generation 57 | Revalues: 12746 | GridSize: 33
Generation 58 | Revalues: 12956 | GridSize: 31
Generation 59 | Revalues: 13158 | GridSize: 35
Generation 60 | Revalues: 13362 | GridSize: 37
Generation 61 | Revalues: 13556 | GridSize: 37
Generation 62 | Revalues: 13754 | GridSize: 39
Generation 63 | Revalues: 13978 | GridSize: 42
Generation 64 | Revalues: 14196 | GridSize: 40
Generation 65 | Revalues: 14406 | GridSize: 34
Generation 66 | Revalues: 14602 | GridSize: 36
Generation 67 | Revalues: 14812 | GridSize: 40
Generation 68 | Revalues: 15034 | GridSize: 40 | LOCAL SEARCH EXECUTED
Generation 69 | Revalues: 901434 | GridSize: 294 | LOCAL SEARCH EXECUTED
