Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 290 | GridSize: 17
Generation 2 | Revalues: 480 | GridSize: 21
Generation 3 | Revalues: 688 | GridSize: 33
Generation 4 | Revalues: 886 | GridSize: 31
Generation 5 | Revalues: 1076 | GridSize: 36
Generation 6 | Revalues: 1258 | GridSize: 41
Generation 7 | Revalues: 1452 | GridSize: 41
Generation 8 | Revalues: 1662 | GridSize: 48
Generation 9 | Revalues: 1870 | GridSize: 45
Generation 10 | Revalues: 2052 | GridSize: 47
Generation 11 | Revalues: 2248 | GridSize: 41
Generation 12 | Revalues: 2450 | GridSize: 41
Generation 13 | Revalues: 2642 | GridSize: 41
Generation 14 | Revalues: 2826 | GridSize: 40
Generation 15 | Revalues: 3032 | GridSize: 43
Generation 16 | Revalues: 3238 | GridSize: 45
Generation 17 | Revalues: 3444 | GridSize: 49
Generation 18 | Revalues: 3646 | GridSize: 41
Generation 19 | Revalues: 3872 | GridSize: 45
Generation 20 | Revalues: 4086 | GridSize: 51
Generation 21 | Revalues: 4288 | GridSize: 52
Generation 22 | Revalues: 4478 | GridSize: 55
Generation 23 | Revalues: 4690 | GridSize: 60
Generation 24 | Revalues: 4908 | GridSize: 63
Generation 25 | Revalues: 5114 | GridSize: 61
Generation 26 | Revalues: 5324 | GridSize: 62
Generation 27 | Revalues: 5526 | GridSize: 56
Generation 28 | Revalues: 5710 | GridSize: 57
Generation 29 | Revalues: 5930 | GridSize: 59
Generation 30 | Revalues: 6122 | GridSize: 54
Generation 31 | Revalues: 6324 | GridSize: 57
Generation 32 | Revalues: 6532 | GridSize: 50
Generation 33 | Revalues: 6730 | GridSize: 54
Generation 34 | Revalues: 6964 | GridSize: 58
Generation 35 | Revalues: 7152 | GridSize: 59
Generation 36 | Revalues: 7350 | GridSize: 65
Generation 37 | Revalues: 7552 | GridSize: 60
Generation 38 | Revalues: 7740 | GridSize: 58
Generation 39 | Revalues: 7936 | GridSize: 60
Generation 40 | Revalues: 8150 | GridSize: 60
Generation 41 | Revalues: 8368 | GridSize: 62
Generation 42 | Revalues: 8562 | GridSize: 61
Generation 43 | Revalues: 8768 | GridSize: 64
Generation 44 | Revalues: 8964 | GridSize: 68
Generation 45 | Revalues: 9158 | GridSize: 75
Generation 46 | Revalues: 9336 | GridSize: 76
Generation 47 | Revalues: 9528 | GridSize: 75
Generation 48 | Revalues: 9718 | GridSize: 70
Generation 49 | Revalues: 9934 | GridSize: 64
Generation 50 | Revalues: 10132 | GridSize: 66
Generation 51 | Revalues: 10344 | GridSize: 65
Generation 52 | Revalues: 10544 | GridSize: 60
Generation 53 | Revalues: 10746 | GridSize: 65
Generation 54 | Revalues: 10936 | GridSize: 68
Generation 55 | Revalues: 11124 | GridSize: 62
Generation 56 | Revalues: 11318 | GridSize: 57
