Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 312 | GridSize: 16
Generation 2 | Revalues: 508 | GridSize: 29
Generation 3 | Revalues: 702 | GridSize: 30
Generation 4 | Revalues: 894 | GridSize: 22
Generation 5 | Revalues: 1104 | GridSize: 29
Generation 6 | Revalues: 1320 | GridSize: 32
Generation 7 | Revalues: 1528 | GridSize: 31
Generation 8 | Revalues: 1740 | GridSize: 33
Generation 9 | Revalues: 1958 | GridSize: 34
Generation 10 | Revalues: 2182 | GridSize: 39
Generation 11 | Revalues: 2422 | GridSize: 46
Generation 12 | Revalues: 2620 | GridSize: 42
Generation 13 | Revalues: 2832 | GridSize: 45
Generation 14 | Revalues: 3014 | GridSize: 47
Generation 15 | Revalues: 3214 | GridSize: 50
Generation 16 | Revalues: 3390 | GridSize: 53
Generation 17 | Revalues: 3590 | GridSize: 56
Generation 18 | Revalues: 3804 | GridSize: 55
Generation 19 | Revalues: 4020 | GridSize: 55
Generation 20 | Revalues: 4216 | GridSize: 56
Generation 21 | Revalues: 4408 | GridSize: 61
Generation 22 | Revalues: 4604 | GridSize: 58
Generation 23 | Revalues: 4798 | GridSize: 62
Generation 24 | Revalues: 4994 | GridSize: 63
Generation 25 | Revalues: 5192 | GridSize: 67
Generation 26 | Revalues: 5382 | GridSize: 75
Generation 27 | Revalues: 5586 | GridSize: 76
Generation 28 | Revalues: 5798 | GridSize: 81
Generation 29 | Revalues: 6010 | GridSize: 87
Generation 30 | Revalues: 6206 | GridSize: 78
Generation 31 | Revalues: 6418 | GridSize: 78
Generation 32 | Revalues: 6622 | GridSize: 83
Generation 33 | Revalues: 6826 | GridSize: 82
Generation 34 | Revalues: 7022 | GridSize: 80
Generation 35 | Revalues: 7224 | GridSize: 83
Generation 36 | Revalues: 7400 | GridSize: 83
Generation 37 | Revalues: 7600 | GridSize: 86
Generation 38 | Revalues: 7806 | GridSize: 90
Generation 39 | Revalues: 8012 | GridSize: 93
Generation 40 | Revalues: 8206 | GridSize: 88
Generation 41 | Revalues: 8426 | GridSize: 92
Generation 42 | Revalues: 8608 | GridSize: 89
Generation 43 | Revalues: 8810 | GridSize: 86
Generation 44 | Revalues: 8992 | GridSize: 86
Generation 45 | Revalues: 9196 | GridSize: 88
Generation 46 | Revalues: 9388 | GridSize: 87
Generation 47 | Revalues: 9570 | GridSize: 88
Generation 48 | Revalues: 9752 | GridSize: 91
Generation 49 | Revalues: 9962 | GridSize: 89
Generation 50 | Revalues: 10150 | GridSize: 89
Generation 51 | Revalues: 10340 | GridSize: 91
Generation 52 | Revalues: 10540 | GridSize: 90
Generation 53 | Revalues: 10780 | GridSize: 91
Generation 54 | Revalues: 10984 | GridSize: 89
Generation 55 | Revalues: 11180 | GridSize: 90
Generation 56 | Revalues: 11368 | GridSize: 95
Generation 57 | Revalues: 11580 | GridSize: 95
Generation 58 | Revalues: 11772 | GridSize: 98
Generation 59 | Revalues: 11980 | GridSize: 92
Generation 60 | Revalues: 12180 | GridSize: 93
Generation 61 | Revalues: 12388 | GridSize: 93
Generation 62 | Revalues: 12592 | GridSize: 91
Generation 63 | Revalues: 12760 | GridSize: 95
Generation 64 | Revalues: 12990 | GridSize: 96
Generation 65 | Revalues: 13196 | GridSize: 99
Generation 66 | Revalues: 13372 | GridSize: 101
Generation 67 | Revalues: 13594 | GridSize: 99
Generation 68 | Revalues: 13806 | GridSize: 100
Generation 69 | Revalues: 14002 | GridSize: 94
Generation 70 | Revalues: 14202 | GridSize: 96
Generation 71 | Revalues: 14416 | GridSize: 97
Generation 72 | Revalues: 14608 | GridSize: 97
Generation 73 | Revalues: 14782 | GridSize: 95
Generation 74 | Revalues: 14998 | GridSize: 96
Generation 75 | Revalues: 15196 | GridSize: 92
Generation 76 | Revalues: 15400 | GridSize: 87
Generation 77 | Revalues: 15580 | GridSize: 86
Generation 78 | Revalues: 15754 | GridSize: 86
Generation 79 | Revalues: 15946 | GridSize: 86
Generation 80 | Revalues: 16146 | GridSize: 84
Generation 81 | Revalues: 16348 | GridSize: 84
Generation 82 | Revalues: 16550 | GridSize: 86
Generation 83 | Revalues: 16750 | GridSize: 87
Generation 84 | Revalues: 16932 | GridSize: 82
Generation 85 | Revalues: 17148 | GridSize: 84
Generation 86 | Revalues: 17346 | GridSize: 85
Generation 87 | Revalues: 17544 | GridSize: 86
Generation 88 | Revalues: 17764 | GridSize: 84
Generation 89 | Revalues: 17986 | GridSize: 86
Generation 90 | Revalues: 18204 | GridSize: 89
Generation 91 | Revalues: 18404 | GridSize: 90
Generation 92 | Revalues: 18630 | GridSize: 91
Generation 93 | Revalues: 18846 | GridSize: 93
Generation 94 | Revalues: 19052 | GridSize: 95
Generation 95 | Revalues: 19244 | GridSize: 87
Generation 96 | Revalues: 19450 | GridSize: 89
Generation 97 | Revalues: 19640 | GridSize: 87
Generation 98 | Revalues: 19844 | GridSize: 88
Generation 99 | Revalues: 20040 | GridSize: 79
Generation 100 | Revalues: 20226 | GridSize: 75 | LOCAL SEARCH EXECUTED
Generation 101 | Revalues: 823565 | GridSize: 300 | LOCAL SEARCH EXECUTED
