Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 304 | GridSize: 8
Generation 2 | Revalues: 522 | GridSize: 12
Generation 3 | Revalues: 746 | GridSize: 8
Generation 4 | Revalues: 974 | GridSize: 13
Generation 5 | Revalues: 1194 | GridSize: 17
Generation 6 | Revalues: 1410 | GridSize: 15
Generation 7 | Revalues: 1620 | GridSize: 21
Generation 8 | Revalues: 1864 | GridSize: 21
Generation 9 | Revalues: 2078 | GridSize: 19
Generation 10 | Revalues: 2328 | GridSize: 19
Generation 11 | Revalues: 2538 | GridSize: 16
Generation 12 | Revalues: 2766 | GridSize: 15
Generation 13 | Revalues: 2986 | GridSize: 14
Generation 14 | Revalues: 3204 | GridSize: 14
Generation 15 | Revalues: 3440 | GridSize: 13
Generation 16 | Revalues: 3664 | GridSize: 18
Generation 17 | Revalues: 3876 | GridSize: 15
Generation 18 | Revalues: 4076 | GridSize: 16
Generation 19 | Revalues: 4296 | GridSize: 25
Generation 20 | Revalues: 4512 | GridSize: 19
Generation 21 | Revalues: 4720 | GridSize: 17
Generation 22 | Revalues: 4960 | GridSize: 14
Generation 23 | Revalues: 5208 | GridSize: 21
Generation 24 | Revalues: 5436 | GridSize: 17
Generation 25 | Revalues: 5640 | GridSize: 18
Generation 26 | Revalues: 5856 | GridSize: 21
Generation 27 | Revalues: 6068 | GridSize: 20
Generation 28 | Revalues: 6304 | GridSize: 15
Generation 29 | Revalues: 6512 | GridSize: 17
Generation 30 | Revalues: 6716 | GridSize: 23
Generation 31 | Revalues: 6934 | GridSize: 18
Generation 32 | Revalues: 7148 | GridSize: 18
Generation 33 | Revalues: 7364 | GridSize: 21
Generation 34 | Revalues: 7566 | GridSize: 22
Generation 35 | Revalues: 7770 | GridSize: 25
Generation 36 | Revalues: 7982 | GridSize: 27
Generation 37 | Revalues: 8198 | GridSize: 37
Generation 38 | Revalues: 8418 | GridSize: 32
Generation 39 | Revalues: 8650 | GridSize: 36
Generation 40 | Revalues: 8874 | GridSize: 36
Generation 41 | Revalues: 9120 | GridSize: 36
Generation 42 | Revalues: 9312 | GridSize: 35
Generation 43 | Revalues: 9534 | GridSize: 34
Generation 44 | Revalues: 9756 | GridSize: 32
Generation 45 | Revalues: 9986 | GridSize: 27
Generation 46 | Revalues: 10194 | GridSize: 25
Generation 47 | Revalues: 10388 | GridSize: 24
Generation 48 | Revalues: 10578 | GridSize: 32
Generation 49 | Revalues: 10792 | GridSize: 32
Generation 50 | Revalues: 11038 | GridSize: 33
Generation 51 | Revalues: 11238 | GridSize: 32
Generation 52 | Revalues: 11454 | GridSize: 30
Generation 53 | Revalues: 11680 | GridSize: 30
Generation 54 | Revalues: 11898 | GridSize: 32
Generation 55 | Revalues: 12114 | GridSize: 34
Generation 56 | Revalues: 12358 | GridSize: 36
Generation 57 | Revalues: 12574 | GridSize: 35
Generation 58 | Revalues: 12786 | GridSize: 38
Generation 59 | Revalues: 13002 | GridSize: 37
Generation 60 | Revalues: 13230 | GridSize: 36
Generation 61 | Revalues: 13446 | GridSize: 40
Generation 62 | Revalues: 13628 | GridSize: 33
Generation 63 | Revalues: 13846 | GridSize: 40
Generation 64 | Revalues: 14074 | GridSize: 41
Generation 65 | Revalues: 14292 | GridSize: 37
Generation 66 | Revalues: 14526 | GridSize: 34
Generation 67 | Revalues: 14750 | GridSize: 34
Generation 68 | Revalues: 14978 | GridSize: 35
Generation 69 | Revalues: 15190 | GridSize: 40
Generation 70 | Revalues: 15396 | GridSize: 42
Generation 71 | Revalues: 15594 | GridSize: 42
Generation 72 | Revalues: 15808 | GridSize: 45
Generation 73 | Revalues: 16032 | GridSize: 47
Generation 74 | Revalues: 16250 | GridSize: 52
Generation 75 | Revalues: 16484 | GridSize: 47
Generation 76 | Revalues: 16698 | GridSize: 44
Generation 77 | Revalues: 16930 | GridSize: 43
Generation 78 | Revalues: 17144 | GridSize: 45
Generation 79 | Revalues: 17334 | GridSize: 47
Generation 80 | Revalues: 17568 | GridSize: 50
Generation 81 | Revalues: 17758 | GridSize: 50
Generation 82 | Revalues: 17970 | GridSize: 49
Generation 83 | Revalues: 18192 | GridSize: 50
Generation 84 | Revalues: 18432 | GridSize: 49
Generation 85 | Revalues: 18654 | GridSize: 51
Generation 86 | Revalues: 18878 | GridSize: 45
Generation 87 | Revalues: 19098 | GridSize: 45
Generation 88 | Revalues: 19320 | GridSize: 41
Generation 89 | Revalues: 19546 | GridSize: 40
Generation 90 | Revalues: 19784 | GridSize: 45
Generation 91 | Revalues: 20008 | GridSize: 43
Generation 92 | Revalues: 20238 | GridSize: 44
Generation 93 | Revalues: 20446 | GridSize: 42
Generation 94 | Revalues: 20668 | GridSize: 44
Generation 95 | Revalues: 20872 | GridSize: 44
Generation 96 | Revalues: 21096 | GridSize: 47
Generation 97 | Revalues: 21326 | GridSize: 47
Generation 98 | Revalues: 21524 | GridSize: 45
Generation 99 | Revalues: 21738 | GridSize: 49
Generation 100 | Revalues: 21954 | GridSize: 52
Generation 101 | Revalues: 22184 | GridSize: 45
Generation 102 | Revalues: 22386 | GridSize: 45
Generation 103 | Revalues: 22606 | GridSize: 47
Generation 104 | Revalues: 22830 | GridSize: 46
Generation 105 | Revalues: 23034 | GridSize: 46
Generation 106 | Revalues: 23254 | GridSize: 44
Generation 107 | Revalues: 23464 | GridSize: 43
Generation 108 | Revalues: 23686 | GridSize: 46
Generation 109 | Revalues: 23900 | GridSize: 47
Generation 110 | Revalues: 24134 | GridSize: 47
Generation 111 | Revalues: 24338 | GridSize: 51
Generation 112 | Revalues: 24546 | GridSize: 47
