Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 290 | GridSize: 6
Generation 2 | Revalues: 518 | GridSize: 8
Generation 3 | Revalues: 740 | GridSize: 8
Generation 4 | Revalues: 978 | GridSize: 9
Generation 5 | Revalues: 1176 | GridSize: 10
Generation 6 | Revalues: 1418 | GridSize: 22
Generation 7 | Revalues: 1652 | GridSize: 16
Generation 8 | Revalues: 1870 | GridSize: 16
Generation 9 | Revalues: 2086 | GridSize: 17
Generation 10 | Revalues: 2292 | GridSize: 10
Generation 11 | Revalues: 2500 | GridSize: 8
Generation 12 | Revalues: 2732 | GridSize: 13
Generation 13 | Revalues: 2960 | GridSize: 15
Generation 14 | Revalues: 3166 | GridSize: 19
Generation 15 | Revalues: 3374 | GridSize: 15
Generation 16 | Revalues: 3606 | GridSize: 12
Generation 17 | Revalues: 3836 | GridSize: 19
Generation 18 | Revalues: 4046 | GridSize: 22
Generation 19 | Revalues: 4284 | GridSize: 16
Generation 20 | Revalues: 4528 | GridSize: 17
Generation 21 | Revalues: 4740 | GridSize: 16
Generation 22 | Revalues: 4966 | GridSize: 23
Generation 23 | Revalues: 5178 | GridSize: 23
Generation 24 | Revalues: 5410 | GridSize: 28
Generation 25 | Revalues: 5630 | GridSize: 31
Generation 26 | Revalues: 5862 | GridSize: 28
Generation 27 | Revalues: 6078 | GridSize: 30
Generation 28 | Revalues: 6276 | GridSize: 28
Generation 29 | Revalues: 6508 | GridSize: 32
Generation 30 | Revalues: 6738 | GridSize: 35
Generation 31 | Revalues: 6926 | GridSize: 37
Generation 32 | Revalues: 7150 | GridSize: 31
Generation 33 | Revalues: 7354 | GridSize: 31
Generation 34 | Revalues: 7580 | GridSize: 34
Generation 35 | Revalues: 7808 | GridSize: 28
Generation 36 | Revalues: 8010 | GridSize: 25
Generation 37 | Revalues: 8206 | GridSize: 27
Generation 38 | Revalues: 8442 | GridSize: 28
Generation 39 | Revalues: 8656 | GridSize: 30
Generation 40 | Revalues: 8878 | GridSize: 27
Generation 41 | Revalues: 9092 | GridSize: 32
Generation 42 | Revalues: 9300 | GridSize: 38
Generation 43 | Revalues: 9544 | GridSize: 37
Generation 44 | Revalues: 9748 | GridSize: 34
Generation 45 | Revalues: 9988 | GridSize: 32
Generation 46 | Revalues: 10214 | GridSize: 31
Generation 47 | Revalues: 10438 | GridSize: 35
Generation 48 | Revalues: 10640 | GridSize: 39
Generation 49 | Revalues: 10872 | GridSize: 35
Generation 50 | Revalues: 11104 | GridSize: 34
Generation 51 | Revalues: 11322 | GridSize: 40
Generation 52 | Revalues: 11540 | GridSize: 39
Generation 53 | Revalues: 11762 | GridSize: 40
Generation 54 | Revalues: 11982 | GridSize: 41
Generation 55 | Revalues: 12202 | GridSize: 48
Generation 56 | Revalues: 12412 | GridSize: 51
Generation 57 | Revalues: 12660 | GridSize: 56
Generation 58 | Revalues: 12878 | GridSize: 52
Generation 59 | Revalues: 13106 | GridSize: 57
Generation 60 | Revalues: 13338 | GridSize: 48
Generation 61 | Revalues: 13548 | GridSize: 43
Generation 62 | Revalues: 13756 | GridSize: 39
Generation 63 | Revalues: 13988 | GridSize: 45
Generation 64 | Revalues: 14198 | GridSize: 48
Generation 65 | Revalues: 14420 | GridSize: 49
Generation 66 | Revalues: 14632 | GridSize: 45
Generation 67 | Revalues: 14844 | GridSize: 48
Generation 68 | Revalues: 15078 | GridSize: 48
Generation 69 | Revalues: 15298 | GridSize: 44
Generation 70 | Revalues: 15504 | GridSize: 45
Generation 71 | Revalues: 15728 | GridSize: 53
Generation 72 | Revalues: 15950 | GridSize: 57
Generation 73 | Revalues: 16172 | GridSize: 55
Generation 74 | Revalues: 16394 | GridSize: 60
Generation 75 | Revalues: 16618 | GridSize: 57
Generation 76 | Revalues: 16844 | GridSize: 65
Generation 77 | Revalues: 17070 | GridSize: 59
Generation 78 | Revalues: 17282 | GridSize: 64
Generation 79 | Revalues: 17510 | GridSize: 62
Generation 80 | Revalues: 17754 | GridSize: 66
Generation 81 | Revalues: 17972 | GridSize: 71
