Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 324 | GridSize: 7
Generation 2 | Revalues: 542 | GridSize: 10
Generation 3 | Revalues: 730 | GridSize: 9
Generation 4 | Revalues: 924 | GridSize: 12
Generation 5 | Revalues: 1122 | GridSize: 11
Generation 6 | Revalues: 1330 | GridSize: 12
Generation 7 | Revalues: 1524 | GridSize: 16
Generation 8 | Revalues: 1758 | GridSize: 9
Generation 9 | Revalues: 1958 | GridSize: 14
Generation 10 | Revalues: 2154 | GridSize: 13
Generation 11 | Revalues: 2390 | GridSize: 6
Generation 12 | Revalues: 2612 | GridSize: 9
Generation 13 | Revalues: 2856 | GridSize: 9
Generation 14 | Revalues: 3076 | GridSize: 11
Generation 15 | Revalues: 3266 | GridSize: 12
Generation 16 | Revalues: 3504 | GridSize: 15
Generation 17 | Revalues: 3724 | GridSize: 18
Generation 18 | Revalues: 3964 | GridSize: 18
Generation 19 | Revalues: 4206 | GridSize: 20
Generation 20 | Revalues: 4410 | GridSize: 17
Generation 21 | Revalues: 4640 | GridSize: 17
Generation 22 | Revalues: 4864 | GridSize: 23
Generation 23 | Revalues: 5078 | GridSize: 21
Generation 24 | Revalues: 5292 | GridSize: 20
Generation 25 | Revalues: 5472 | GridSize: 20
Generation 26 | Revalues: 5700 | GridSize: 21
Generation 27 | Revalues: 5904 | GridSize: 18
Generation 28 | Revalues: 6142 | GridSize: 21
Generation 29 | Revalues: 6354 | GridSize: 29
Generation 30 | Revalues: 6558 | GridSize: 28
Generation 31 | Revalues: 6774 | GridSize: 35
Generation 32 | Revalues: 6992 | GridSize: 36
Generation 33 | Revalues: 7222 | GridSize: 31
Generation 34 | Revalues: 7456 | GridSize: 35
Generation 35 | Revalues: 7658 | GridSize: 34
Generation 36 | Revalues: 7880 | GridSize: 35
Generation 37 | Revalues: 8082 | GridSize: 35
Generation 38 | Revalues: 8320 | GridSize: 39
Generation 39 | Revalues: 8516 | GridSize: 36
Generation 40 | Revalues: 8750 | GridSize: 38
Generation 41 | Revalues: 8976 | GridSize: 38
Generation 42 | Revalues: 9196 | GridSize: 39
Generation 43 | Revalues: 9402 | GridSize: 40
Generation 44 | Revalues: 9630 | GridSize: 40
Generation 45 | Revalues: 9856 | GridSize: 39
Generation 46 | Revalues: 10074 | GridSize: 39
Generation 47 | Revalues: 10288 | GridSize: 40
Generation 48 | Revalues: 10522 | GridSize: 39
Generation 49 | Revalues: 10742 | GridSize: 39
Generation 50 | Revalues: 10960 | GridSize: 39
Generation 51 | Revalues: 11196 | GridSize: 40
Generation 52 | Revalues: 11442 | GridSize: 36
Generation 53 | Revalues: 11680 | GridSize: 36
Generation 54 | Revalues: 11912 | GridSize: 36
Generation 55 | Revalues: 12142 | GridSize: 37
Generation 56 | Revalues: 12362 | GridSize: 39
Generation 57 | Revalues: 12566 | GridSize: 38
Generation 58 | Revalues: 12774 | GridSize: 36
Generation 59 | Revalues: 12988 | GridSize: 38
Generation 60 | Revalues: 13190 | GridSize: 43
Generation 61 | Revalues: 13432 | GridSize: 41
Generation 62 | Revalues: 13660 | GridSize: 43
Generation 63 | Revalues: 13880 | GridSize: 40
Generation 64 | Revalues: 14090 | GridSize: 39
Generation 65 | Revalues: 14298 | GridSize: 36
Generation 66 | Revalues: 14518 | GridSize: 37
Generation 67 | Revalues: 14750 | GridSize: 39
Generation 68 | Revalues: 14974 | GridSize: 39
Generation 69 | Revalues: 15182 | GridSize: 42
Generation 70 | Revalues: 15426 | GridSize: 41
Generation 71 | Revalues: 15662 | GridSize: 42
Generation 72 | Revalues: 15872 | GridSize: 44
Generation 73 | Revalues: 16086 | GridSize: 44
Generation 74 | Revalues: 16328 | GridSize: 45
Generation 75 | Revalues: 16546 | GridSize: 48
Generation 76 | Revalues: 16772 | GridSize: 44
Generation 77 | Revalues: 16974 | GridSize: 46
Generation 78 | Revalues: 17188 | GridSize: 45
Generation 79 | Revalues: 17418 | GridSize: 44
Generation 80 | Revalues: 17648 | GridSize: 44
Generation 81 | Revalues: 17864 | GridSize: 44
Generation 82 | Revalues: 18082 | GridSize: 45
Generation 83 | Revalues: 18304 | GridSize: 46
Generation 84 | Revalues: 18562 | GridSize: 47
Generation 85 | Revalues: 18784 | GridSize: 46
Generation 86 | Revalues: 19020 | GridSize: 46
Generation 87 | Revalues: 19232 | GridSize: 46
Generation 88 | Revalues: 19450 | GridSize: 43
Generation 89 | Revalues: 19664 | GridSize: 43
Generation 90 | Revalues: 19906 | GridSize: 45
Generation 91 | Revalues: 20142 | GridSize: 47
Generation 92 | Revalues: 20352 | GridSize: 49
Generation 93 | Revalues: 20578 | GridSize: 51
Generation 94 | Revalues: 20766 | GridSize: 51
Generation 95 | Revalues: 20980 | GridSize: 52
Generation 96 | Revalues: 21202 | GridSize: 56
Generation 97 | Revalues: 21420 | GridSize: 58
Generation 98 | Revalues: 21634 | GridSize: 57
Generation 99 | Revalues: 21868 | GridSize: 55
Generation 100 | Revalues: 22096 | GridSize: 54
Generation 101 | Revalues: 22316 | GridSize: 55
Generation 102 | Revalues: 22542 | GridSize: 58
Generation 103 | Revalues: 22756 | GridSize: 62
Generation 104 | Revalues: 23000 | GridSize: 61
Generation 105 | Revalues: 23234 | GridSize: 62
Generation 106 | Revalues: 23448 | GridSize: 64
Generation 107 | Revalues: 23662 | GridSize: 65
Generation 108 | Revalues: 23904 | GridSize: 66
Generation 109 | Revalues: 24118 | GridSize: 66
Generation 110 | Revalues: 24322 | GridSize: 67
Generation 111 | Revalues: 24546 | GridSize: 65
Generation 112 | Revalues: 24736 | GridSize: 63
Generation 113 | Revalues: 24986 | GridSize: 64
Generation 114 | Revalues: 25218 | GridSize: 65
Generation 115 | Revalues: 25436 | GridSize: 64
Generation 116 | Revalues: 25670 | GridSize: 64
Generation 117 | Revalues: 25886 | GridSize: 67
Generation 118 | Revalues: 26092 | GridSize: 69
Generation 119 | Revalues: 26312 | GridSize: 71
Generation 120 | Revalues: 26542 | GridSize: 70
Generation 121 | Revalues: 26738 | GridSize: 67
Generation 122 | Revalues: 26970 | GridSize: 70
Generation 123 | Revalues: 27206 | GridSize: 67
Generation 124 | Revalues: 27422 | GridSize: 67
Generation 125 | Revalues: 27612 | GridSize: 68
Generation 126 | Revalues: 27832 | GridSize: 72
Generation 127 | Revalues: 28048 | GridSize: 72
Generation 128 | Revalues: 28272 | GridSize: 73
Generation 129 | Revalues: 28500 | GridSize: 73
Generation 130 | Revalues: 28704 | GridSize: 74
Generation 131 | Revalues: 28936 | GridSize: 70
Generation 132 | Revalues: 29170 | GridSize: 70
Generation 133 | Revalues: 29376 | GridSize: 69
Generation 134 | Revalues: 29582 | GridSize: 69
Generation 135 | Revalues: 29830 | GridSize: 72
Generation 136 | Revalues: 30034 | GridSize: 73
Generation 137 | Revalues: 30272 | GridSize: 74
Generation 138 | Revalues: 30510 | GridSize: 74
Generation 139 | Revalues: 30730 | GridSize: 75
Generation 140 | Revalues: 30944 | GridSize: 74
Generation 141 | Revalues: 31136 | GridSize: 74
Generation 142 | Revalues: 31372 | GridSize: 75
Generation 143 | Revalues: 31586 | GridSize: 75
Generation 144 | Revalues: 31808 | GridSize: 75
Generation 145 | Revalues: 32016 | GridSize: 76
Generation 146 | Revalues: 32222 | GridSize: 75
Generation 147 | Revalues: 32422 | GridSize: 75
Generation 148 | Revalues: 32658 | GridSize: 74
Generation 149 | Revalues: 32890 | GridSize: 75
Generation 150 | Revalues: 33098 | GridSize: 74
Generation 151 | Revalues: 33332 | GridSize: 75
Generation 152 | Revalues: 33534 | GridSize: 75
Generation 153 | Revalues: 33738 | GridSize: 78
Generation 154 | Revalues: 33972 | GridSize: 76
Generation 155 | Revalues: 34192 | GridSize: 77 | LOCAL SEARCH EXECUTED
Generation 156 | Revalues: 54853 | GridSize: 56
Generation 157 | Revalues: 55091 | GridSize: 58
Generation 158 | Revalues: 55305 | GridSize: 64
Generation 159 | Revalues: 55529 | GridSize: 65
Generation 160 | Revalues: 55735 | GridSize: 68
Generation 161 | Revalues: 55949 | GridSize: 65
Generation 162 | Revalues: 56171 | GridSize: 65
Generation 163 | Revalues: 56395 | GridSize: 68 | LOCAL SEARCH EXECUTED
Generation 164 | Revalues: 69960 | GridSize: 73
Generation 165 | Revalues: 70182 | GridSize: 73
Generation 166 | Revalues: 70384 | GridSize: 73 | LOCAL SEARCH EXECUTED
Generation 167 | Revalues: 84977 | GridSize: 80 | LOCAL SEARCH EXECUTED
Generation 168 | Revalues: 99379 | GridSize: 82
Generation 169 | Revalues: 99611 | GridSize: 82
Generation 170 | Revalues: 99825 | GridSize: 82
Generation 171 | Revalues: 100009 | GridSize: 83
Generation 172 | Revalues: 100257 | GridSize: 81
Generation 173 | Revalues: 100493 | GridSize: 82
Generation 174 | Revalues: 100683 | GridSize: 82
Generation 175 | Revalues: 100911 | GridSize: 83
Generation 176 | Revalues: 101119 | GridSize: 84
Generation 177 | Revalues: 101355 | GridSize: 84
Generation 178 | Revalues: 101567 | GridSize: 84
Generation 179 | Revalues: 101793 | GridSize: 84
Generation 180 | Revalues: 102003 | GridSize: 85
Generation 181 | Revalues: 102211 | GridSize: 84
Generation 182 | Revalues: 102407 | GridSize: 84
Generation 183 | Revalues: 102633 | GridSize: 84
Generation 184 | Revalues: 102851 | GridSize: 84
Generation 185 | Revalues: 103075 | GridSize: 84
Generation 186 | Revalues: 103291 | GridSize: 85
Generation 187 | Revalues: 103513 | GridSize: 85
Generation 188 | Revalues: 103719 | GridSize: 85
Generation 189 | Revalues: 103923 | GridSize: 85 | LOCAL SEARCH EXECUTED
Generation 190 | Revalues: 118835 | GridSize: 90
Generation 191 | Revalues: 119043 | GridSize: 90
Generation 192 | Revalues: 119277 | GridSize: 89
Generation 193 | Revalues: 119501 | GridSize: 87
Generation 194 | Revalues: 119741 | GridSize: 87 | LOCAL SEARCH EXECUTED
Generation 195 | Revalues: 133991 | GridSize: 98 | LOCAL SEARCH EXECUTED
Generation 196 | Revalues: 150394 | GridSize: 106
Generation 197 | Revalues: 150612 | GridSize: 106
Generation 198 | Revalues: 150848 | GridSize: 107
Generation 199 | Revalues: 151064 | GridSize: 109 | LOCAL SEARCH EXECUTED
Generation 200 | Revalues: 166285 | GridSize: 114 | LOCAL SEARCH EXECUTED
Generation 201 | Revalues: 181865 | GridSize: 115 | LOCAL SEARCH EXECUTED
Generation 202 | Revalues: 198761 | GridSize: 119
Generation 203 | Revalues: 198995 | GridSize: 118
Generation 204 | Revalues: 199189 | GridSize: 118 | LOCAL SEARCH EXECUTED
Generation 205 | Revalues: 214726 | GridSize: 120
Generation 206 | Revalues: 214958 | GridSize: 120
Generation 207 | Revalues: 215164 | GridSize: 120
Generation 208 | Revalues: 215366 | GridSize: 120
Generation 209 | Revalues: 215590 | GridSize: 120
Generation 210 | Revalues: 215816 | GridSize: 120
Generation 211 | Revalues: 216046 | GridSize: 120
Generation 212 | Revalues: 216276 | GridSize: 121
Generation 213 | Revalues: 216524 | GridSize: 121
Generation 214 | Revalues: 216730 | GridSize: 121
Generation 215 | Revalues: 216940 | GridSize: 121
Generation 216 | Revalues: 217150 | GridSize: 121
Generation 217 | Revalues: 217372 | GridSize: 121
Generation 218 | Revalues: 217612 | GridSize: 121
Generation 219 | Revalues: 217828 | GridSize: 121
Generation 220 | Revalues: 218066 | GridSize: 121 | LOCAL SEARCH EXECUTED
Generation 221 | Revalues: 232624 | GridSize: 125
Generation 222 | Revalues: 232846 | GridSize: 125
Generation 223 | Revalues: 233044 | GridSize: 125 | LOCAL SEARCH EXECUTED
Generation 224 | Revalues: 248589 | GridSize: 125
Generation 225 | Revalues: 248795 | GridSize: 125
Generation 226 | Revalues: 249025 | GridSize: 125 | LOCAL SEARCH EXECUTED
Generation 227 | Revalues: 264088 | GridSize: 126
Generation 228 | Revalues: 264306 | GridSize: 126 | LOCAL SEARCH EXECUTED
Generation 229 | Revalues: 278549 | GridSize: 126
Generation 230 | Revalues: 278767 | GridSize: 126 | LOCAL SEARCH EXECUTED
Generation 231 | Revalues: 293484 | GridSize: 126 | LOCAL SEARCH EXECUTED
Generation 232 | Revalues: 309216 | GridSize: 126
Generation 233 | Revalues: 309458 | GridSize: 126 | LOCAL SEARCH EXECUTED
Generation 234 | Revalues: 325188 | GridSize: 126 | LOCAL SEARCH EXECUTED
Generation 235 | Revalues: 340098 | GridSize: 125
Generation 236 | Revalues: 340312 | GridSize: 126
Generation 237 | Revalues: 340542 | GridSize: 126
Generation 238 | Revalues: 340786 | GridSize: 126
Generation 239 | Revalues: 341038 | GridSize: 127
Generation 240 | Revalues: 341274 | GridSize: 128
Generation 241 | Revalues: 341494 | GridSize: 128
Generation 242 | Revalues: 341726 | GridSize: 128
Generation 243 | Revalues: 341926 | GridSize: 128
Generation 244 | Revalues: 342144 | GridSize: 129 | LOCAL SEARCH EXECUTED
Generation 245 | Revalues: 356071 | GridSize: 125
Generation 246 | Revalues: 356293 | GridSize: 126
Generation 247 | Revalues: 356517 | GridSize: 126
Generation 248 | Revalues: 356733 | GridSize: 124
Generation 249 | Revalues: 356949 | GridSize: 124 | LOCAL SEARCH EXECUTED
Generation 250 | Revalues: 371681 | GridSize: 121 | LOCAL SEARCH EXECUTED
Generation 251 | Revalues: 386760 | GridSize: 125
Generation 252 | Revalues: 386994 | GridSize: 125
Generation 253 | Revalues: 387242 | GridSize: 125
Generation 254 | Revalues: 387454 | GridSize: 125
Generation 255 | Revalues: 387684 | GridSize: 127
Generation 256 | Revalues: 387912 | GridSize: 127
Generation 257 | Revalues: 388124 | GridSize: 127 | LOCAL SEARCH EXECUTED
Generation 258 | Revalues: 402356 | GridSize: 128
Generation 259 | Revalues: 402582 | GridSize: 128
Generation 260 | Revalues: 402822 | GridSize: 128 | LOCAL SEARCH EXECUTED
Generation 261 | Revalues: 417854 | GridSize: 126
Generation 262 | Revalues: 418076 | GridSize: 126
Generation 263 | Revalues: 418278 | GridSize: 126 | LOCAL SEARCH EXECUTED
Generation 264 | Revalues: 432528 | GridSize: 124 | LOCAL SEARCH EXECUTED
Generation 265 | Revalues: 447092 | GridSize: 126 | LOCAL SEARCH EXECUTED
Generation 266 | Revalues: 462339 | GridSize: 126 | LOCAL SEARCH EXECUTED
Generation 267 | Revalues: 477732 | GridSize: 124
Generation 268 | Revalues: 477952 | GridSize: 124 | LOCAL SEARCH EXECUTED
Generation 269 | Revalues: 493838 | GridSize: 121
Generation 270 | Revalues: 494070 | GridSize: 122 | LOCAL SEARCH EXECUTED
Generation 271 | Revalues: 509791 | GridSize: 123
Generation 272 | Revalues: 510013 | GridSize: 123
Generation 273 | Revalues: 510233 | GridSize: 124
Generation 274 | Revalues: 510451 | GridSize: 123 | LOCAL SEARCH EXECUTED
Generation 275 | Revalues: 524053 | GridSize: 122 | LOCAL SEARCH EXECUTED
Generation 276 | Revalues: 538462 | GridSize: 122 | LOCAL SEARCH EXECUTED
Generation 277 | Revalues: 553051 | GridSize: 122
Generation 278 | Revalues: 553289 | GridSize: 122 | LOCAL SEARCH EXECUTED
Generation 279 | Revalues: 568854 | GridSize: 122 | LOCAL SEARCH EXECUTED
Generation 280 | Revalues: 584264 | GridSize: 121
Generation 281 | Revalues: 584468 | GridSize: 122 | LOCAL SEARCH EXECUTED
Generation 282 | Revalues: 599853 | GridSize: 122
Generation 283 | Revalues: 600071 | GridSize: 123 | LOCAL SEARCH EXECUTED
Generation 284 | Revalues: 614686 | GridSize: 125 | LOCAL SEARCH EXECUTED
Generation 285 | Revalues: 630249 | GridSize: 128
Generation 286 | Revalues: 630485 | GridSize: 128
Generation 287 | Revalues: 630701 | GridSize: 128
Generation 288 | Revalues: 630913 | GridSize: 128 | LOCAL SEARCH EXECUTED
Generation 289 | Revalues: 645801 | GridSize: 129 | LOCAL SEARCH EXECUTED
Generation 290 | Revalues: 660869 | GridSize: 129 | LOCAL SEARCH EXECUTED
Generation 291 | Revalues: 676730 | GridSize: 128
Generation 292 | Revalues: 676962 | GridSize: 128 | LOCAL SEARCH EXECUTED
Generation 293 | Revalues: 691871 | GridSize: 128 | LOCAL SEARCH EXECUTED
Generation 294 | Revalues: 707461 | GridSize: 128
Generation 295 | Revalues: 707673 | GridSize: 129 | LOCAL SEARCH EXECUTED
Generation 296 | Revalues: 722744 | GridSize: 130 | LOCAL SEARCH EXECUTED
Generation 297 | Revalues: 737979 | GridSize: 130
Generation 298 | Revalues: 738195 | GridSize: 130
Generation 299 | Revalues: 738421 | GridSize: 130
Generation 300 | Revalues: 738657 | GridSize: 131 | LOCAL SEARCH EXECUTED
Generation 301 | Revalues: 751573 | GridSize: 131 | LOCAL SEARCH EXECUTED
Generation 302 | Revalues: 766318 | GridSize: 131 | LOCAL SEARCH EXECUTED
Generation 303 | Revalues: 781397 | GridSize: 132 | LOCAL SEARCH EXECUTED
Generation 304 | Revalues: 796605 | GridSize: 132 | LOCAL SEARCH EXECUTED
Generation 305 | Revalues: 813202 | GridSize: 132 | LOCAL SEARCH EXECUTED
Generation 306 | Revalues: 828582 | GridSize: 132 | LOCAL SEARCH EXECUTED
Generation 307 | Revalues: 845151 | GridSize: 133 | LOCAL SEARCH EXECUTED
Generation 308 | Revalues: 860212 | GridSize: 134
Generation 309 | Revalues: 860428 | GridSize: 134 | LOCAL SEARCH EXECUTED
Generation 310 | Revalues: 875511 | GridSize: 134 | LOCAL SEARCH EXECUTED
Generation 311 | Revalues: 890606 | GridSize: 135 | LOCAL SEARCH EXECUTED
Generation 312 | Revalues: 905474 | GridSize: 135 | LOCAL SEARCH EXECUTED
Generation 313 | Revalues: 921662 | GridSize: 135 | LOCAL SEARCH EXECUTED
Generation 314 | Revalues: 936881 | GridSize: 135 | LOCAL SEARCH EXECUTED
Generation 315 | Revalues: 951752 | GridSize: 135
Generation 316 | Revalues: 951970 | GridSize: 135
Generation 317 | Revalues: 952204 | GridSize: 135 | LOCAL SEARCH EXECUTED
Generation 318 | Revalues: 967257 | GridSize: 135 | LOCAL SEARCH EXECUTED
Generation 319 | Revalues: 982322 | GridSize: 135 | LOCAL SEARCH EXECUTED
Generation 320 | Revalues: 997887 | GridSize: 135 | LOCAL SEARCH EXECUTED
