Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 328 | GridSize: 15
Generation 2 | Revalues: 498 | GridSize: 14
Generation 3 | Revalues: 700 | GridSize: 17
Generation 4 | Revalues: 914 | GridSize: 16
Generation 5 | Revalues: 1106 | GridSize: 20
Generation 6 | Revalues: 1282 | GridSize: 18
Generation 7 | Revalues: 1464 | GridSize: 22
Generation 8 | Revalues: 1678 | GridSize: 26
Generation 9 | Revalues: 1890 | GridSize: 27
Generation 10 | Revalues: 2088 | GridSize: 29
Generation 11 | Revalues: 2308 | GridSize: 30
Generation 12 | Revalues: 2504 | GridSize: 29
Generation 13 | Revalues: 2674 | GridSize: 28
Generation 14 | Revalues: 2882 | GridSize: 31
Generation 15 | Revalues: 3096 | GridSize: 27
Generation 16 | Revalues: 3308 | GridSize: 28
Generation 17 | Revalues: 3514 | GridSize: 35
Generation 18 | Revalues: 3722 | GridSize: 34
Generation 19 | Revalues: 3916 | GridSize: 31
Generation 20 | Revalues: 4110 | GridSize: 31
Generation 21 | Revalues: 4312 | GridSize: 37
Generation 22 | Revalues: 4512 | GridSize: 38
Generation 23 | Revalues: 4700 | GridSize: 39
Generation 24 | Revalues: 4910 | GridSize: 40
Generation 25 | Revalues: 5106 | GridSize: 44
Generation 26 | Revalues: 5336 | GridSize: 42
Generation 27 | Revalues: 5532 | GridSize: 36
Generation 28 | Revalues: 5738 | GridSize: 42
Generation 29 | Revalues: 5968 | GridSize: 40
Generation 30 | Revalues: 6178 | GridSize: 46
Generation 31 | Revalues: 6404 | GridSize: 47
Generation 32 | Revalues: 6594 | GridSize: 43
Generation 33 | Revalues: 6810 | GridSize: 47
Generation 34 | Revalues: 7008 | GridSize: 49
Generation 35 | Revalues: 7196 | GridSize: 53
Generation 36 | Revalues: 7386 | GridSize: 42
Generation 37 | Revalues: 7612 | GridSize: 40
Generation 38 | Revalues: 7794 | GridSize: 43
Generation 39 | Revalues: 7974 | GridSize: 43
Generation 40 | Revalues: 8156 | GridSize: 44
Generation 41 | Revalues: 8360 | GridSize: 48
Generation 42 | Revalues: 8574 | GridSize: 53
Generation 43 | Revalues: 8776 | GridSize: 50
Generation 44 | Revalues: 8976 | GridSize: 47
Generation 45 | Revalues: 9156 | GridSize: 48
Generation 46 | Revalues: 9350 | GridSize: 49
Generation 47 | Revalues: 9534 | GridSize: 51
Generation 48 | Revalues: 9734 | GridSize: 49
Generation 49 | Revalues: 9932 | GridSize: 52
Generation 50 | Revalues: 10136 | GridSize: 54
Generation 51 | Revalues: 10374 | GridSize: 55
Generation 52 | Revalues: 10584 | GridSize: 58
Generation 53 | Revalues: 10778 | GridSize: 53
Generation 54 | Revalues: 10968 | GridSize: 61
Generation 55 | Revalues: 11156 | GridSize: 62
Generation 56 | Revalues: 11338 | GridSize: 64
Generation 57 | Revalues: 11530 | GridSize: 58
Generation 58 | Revalues: 11722 | GridSize: 58
Generation 59 | Revalues: 11918 | GridSize: 60
Generation 60 | Revalues: 12118 | GridSize: 63
Generation 61 | Revalues: 12318 | GridSize: 60
Generation 62 | Revalues: 12508 | GridSize: 53
Generation 63 | Revalues: 12722 | GridSize: 62
Generation 64 | Revalues: 12914 | GridSize: 57
Generation 65 | Revalues: 13108 | GridSize: 58
Generation 66 | Revalues: 13304 | GridSize: 58
Generation 67 | Revalues: 13518 | GridSize: 59
Generation 68 | Revalues: 13704 | GridSize: 56
Generation 69 | Revalues: 13906 | GridSize: 53
Generation 70 | Revalues: 14094 | GridSize: 53
Generation 71 | Revalues: 14314 | GridSize: 53
Generation 72 | Revalues: 14534 | GridSize: 57
Generation 73 | Revalues: 14734 | GridSize: 58
Generation 74 | Revalues: 14910 | GridSize: 64
Generation 75 | Revalues: 15124 | GridSize: 60
Generation 76 | Revalues: 15324 | GridSize: 59
Generation 77 | Revalues: 15550 | GridSize: 55
Generation 78 | Revalues: 15730 | GridSize: 57
Generation 79 | Revalues: 15952 | GridSize: 60
Generation 80 | Revalues: 16154 | GridSize: 62
Generation 81 | Revalues: 16364 | GridSize: 64
Generation 82 | Revalues: 16590 | GridSize: 63
