Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 286 | GridSize: 10
Generation 2 | Revalues: 492 | GridSize: 15
Generation 3 | Revalues: 704 | GridSize: 18
Generation 4 | Revalues: 892 | GridSize: 19
Generation 5 | Revalues: 1118 | GridSize: 15
Generation 6 | Revalues: 1324 | GridSize: 20
Generation 7 | Revalues: 1518 | GridSize: 22
Generation 8 | Revalues: 1716 | GridSize: 24
Generation 9 | Revalues: 1918 | GridSize: 26
Generation 10 | Revalues: 2096 | GridSize: 29
Generation 11 | Revalues: 2278 | GridSize: 27
Generation 12 | Revalues: 2472 | GridSize: 26
Generation 13 | Revalues: 2682 | GridSize: 27
Generation 14 | Revalues: 2878 | GridSize: 30
Generation 15 | Revalues: 3088 | GridSize: 33
Generation 16 | Revalues: 3292 | GridSize: 35
Generation 17 | Revalues: 3490 | GridSize: 28
Generation 18 | Revalues: 3686 | GridSize: 29
Generation 19 | Revalues: 3904 | GridSize: 29
Generation 20 | Revalues: 4106 | GridSize: 33
Generation 21 | Revalues: 4276 | GridSize: 33
Generation 22 | Revalues: 4458 | GridSize: 33
Generation 23 | Revalues: 4658 | GridSize: 36
Generation 24 | Revalues: 4874 | GridSize: 35
Generation 25 | Revalues: 5090 | GridSize: 35
Generation 26 | Revalues: 5284 | GridSize: 30
Generation 27 | Revalues: 5482 | GridSize: 31
Generation 28 | Revalues: 5690 | GridSize: 36
Generation 29 | Revalues: 5894 | GridSize: 36
Generation 30 | Revalues: 6086 | GridSize: 38
Generation 31 | Revalues: 6302 | GridSize: 39
Generation 32 | Revalues: 6522 | GridSize: 41
Generation 33 | Revalues: 6696 | GridSize: 41
Generation 34 | Revalues: 6852 | GridSize: 42
Generation 35 | Revalues: 7060 | GridSize: 39
Generation 36 | Revalues: 7240 | GridSize: 46
Generation 37 | Revalues: 7452 | GridSize: 53
Generation 38 | Revalues: 7626 | GridSize: 53
Generation 39 | Revalues: 7812 | GridSize: 51
Generation 40 | Revalues: 8020 | GridSize: 53
Generation 41 | Revalues: 8208 | GridSize: 46
Generation 42 | Revalues: 8420 | GridSize: 47
Generation 43 | Revalues: 8608 | GridSize: 49
Generation 44 | Revalues: 8796 | GridSize: 50
Generation 45 | Revalues: 8976 | GridSize: 54
Generation 46 | Revalues: 9164 | GridSize: 59
Generation 47 | Revalues: 9352 | GridSize: 61
Generation 48 | Revalues: 9540 | GridSize: 62
Generation 49 | Revalues: 9768 | GridSize: 59
Generation 50 | Revalues: 9972 | GridSize: 62
Generation 51 | Revalues: 10154 | GridSize: 63
Generation 52 | Revalues: 10344 | GridSize: 59
Generation 53 | Revalues: 10560 | GridSize: 60
Generation 54 | Revalues: 10738 | GridSize: 61
Generation 55 | Revalues: 10948 | GridSize: 62
Generation 56 | Revalues: 11134 | GridSize: 59
Generation 57 | Revalues: 11354 | GridSize: 64
Generation 58 | Revalues: 11562 | GridSize: 64
Generation 59 | Revalues: 11780 | GridSize: 64
Generation 60 | Revalues: 12002 | GridSize: 64
Generation 61 | Revalues: 12186 | GridSize: 68
Generation 62 | Revalues: 12372 | GridSize: 68
Generation 63 | Revalues: 12578 | GridSize: 72
Generation 64 | Revalues: 12774 | GridSize: 70
Generation 65 | Revalues: 12986 | GridSize: 71
Generation 66 | Revalues: 13236 | GridSize: 73
Generation 67 | Revalues: 13432 | GridSize: 71
Generation 68 | Revalues: 13626 | GridSize: 72
Generation 69 | Revalues: 13840 | GridSize: 74
Generation 70 | Revalues: 14048 | GridSize: 75
Generation 71 | Revalues: 14244 | GridSize: 78
Generation 72 | Revalues: 14448 | GridSize: 70
Generation 73 | Revalues: 14634 | GridSize: 75
Generation 74 | Revalues: 14820 | GridSize: 76
Generation 75 | Revalues: 15008 | GridSize: 78
Generation 76 | Revalues: 15170 | GridSize: 81
Generation 77 | Revalues: 15362 | GridSize: 80
Generation 78 | Revalues: 15568 | GridSize: 80
Generation 79 | Revalues: 15770 | GridSize: 81
Generation 80 | Revalues: 15968 | GridSize: 83
Generation 81 | Revalues: 16160 | GridSize: 88
Generation 82 | Revalues: 16360 | GridSize: 87
Generation 83 | Revalues: 16552 | GridSize: 84
Generation 84 | Revalues: 16740 | GridSize: 86
Generation 85 | Revalues: 16926 | GridSize: 87
Generation 86 | Revalues: 17108 | GridSize: 88
Generation 87 | Revalues: 17318 | GridSize: 89
Generation 88 | Revalues: 17530 | GridSize: 89
Generation 89 | Revalues: 17726 | GridSize: 88
Generation 90 | Revalues: 17922 | GridSize: 89
Generation 91 | Revalues: 18126 | GridSize: 92
Generation 92 | Revalues: 18324 | GridSize: 92
Generation 93 | Revalues: 18534 | GridSize: 88
Generation 94 | Revalues: 18768 | GridSize: 90
Generation 95 | Revalues: 18966 | GridSize: 91
Generation 96 | Revalues: 19160 | GridSize: 90
Generation 97 | Revalues: 19372 | GridSize: 83
Generation 98 | Revalues: 19578 | GridSize: 82
Generation 99 | Revalues: 19802 | GridSize: 83
Generation 100 | Revalues: 20008 | GridSize: 89
Generation 101 | Revalues: 20210 | GridSize: 92
Generation 102 | Revalues: 20402 | GridSize: 92
Generation 103 | Revalues: 20596 | GridSize: 96
Generation 104 | Revalues: 20806 | GridSize: 96
Generation 105 | Revalues: 21018 | GridSize: 102
Generation 106 | Revalues: 21222 | GridSize: 93
Generation 107 | Revalues: 21426 | GridSize: 98
Generation 108 | Revalues: 21620 | GridSize: 98
Generation 109 | Revalues: 21816 | GridSize: 101
Generation 110 | Revalues: 22036 | GridSize: 103
Generation 111 | Revalues: 22226 | GridSize: 105
