Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 296 | GridSize: 16
Generation 2 | Revalues: 498 | GridSize: 23
Generation 3 | Revalues: 696 | GridSize: 19
Generation 4 | Revalues: 894 | GridSize: 15
Generation 5 | Revalues: 1094 | GridSize: 18
Generation 6 | Revalues: 1314 | GridSize: 23
Generation 7 | Revalues: 1514 | GridSize: 29
Generation 8 | Revalues: 1706 | GridSize: 29
Generation 9 | Revalues: 1898 | GridSize: 30
Generation 10 | Revalues: 2098 | GridSize: 32
Generation 11 | Revalues: 2306 | GridSize: 32
Generation 12 | Revalues: 2498 | GridSize: 36
Generation 13 | Revalues: 2678 | GridSize: 37
Generation 14 | Revalues: 2866 | GridSize: 40
Generation 15 | Revalues: 3074 | GridSize: 40
Generation 16 | Revalues: 3260 | GridSize: 45
Generation 17 | Revalues: 3468 | GridSize: 47
Generation 18 | Revalues: 3656 | GridSize: 44
Generation 19 | Revalues: 3848 | GridSize: 41
Generation 20 | Revalues: 4058 | GridSize: 48
Generation 21 | Revalues: 4262 | GridSize: 43
Generation 22 | Revalues: 4446 | GridSize: 45
Generation 23 | Revalues: 4624 | GridSize: 46
Generation 24 | Revalues: 4824 | GridSize: 46
Generation 25 | Revalues: 5020 | GridSize: 45
Generation 26 | Revalues: 5218 | GridSize: 49
Generation 27 | Revalues: 5444 | GridSize: 50
Generation 28 | Revalues: 5640 | GridSize: 53
Generation 29 | Revalues: 5872 | GridSize: 58
Generation 30 | Revalues: 6076 | GridSize: 61
Generation 31 | Revalues: 6268 | GridSize: 52
Generation 32 | Revalues: 6462 | GridSize: 56
Generation 33 | Revalues: 6636 | GridSize: 50
Generation 34 | Revalues: 6826 | GridSize: 51
Generation 35 | Revalues: 7016 | GridSize: 52
Generation 36 | Revalues: 7232 | GridSize: 55
Generation 37 | Revalues: 7442 | GridSize: 55
Generation 38 | Revalues: 7642 | GridSize: 58
Generation 39 | Revalues: 7850 | GridSize: 57
Generation 40 | Revalues: 8034 | GridSize: 60
Generation 41 | Revalues: 8252 | GridSize: 64
Generation 42 | Revalues: 8428 | GridSize: 62
Generation 43 | Revalues: 8624 | GridSize: 61
Generation 44 | Revalues: 8832 | GridSize: 61
Generation 45 | Revalues: 9012 | GridSize: 61
Generation 46 | Revalues: 9218 | GridSize: 65
Generation 47 | Revalues: 9402 | GridSize: 60
Generation 48 | Revalues: 9608 | GridSize: 63
Generation 49 | Revalues: 9804 | GridSize: 61
Generation 50 | Revalues: 10018 | GridSize: 64
Generation 51 | Revalues: 10218 | GridSize: 65
Generation 52 | Revalues: 10422 | GridSize: 69
Generation 53 | Revalues: 10606 | GridSize: 72
Generation 54 | Revalues: 10808 | GridSize: 71
Generation 55 | Revalues: 11006 | GridSize: 66
Generation 56 | Revalues: 11190 | GridSize: 66
Generation 57 | Revalues: 11400 | GridSize: 62
Generation 58 | Revalues: 11632 | GridSize: 65
Generation 59 | Revalues: 11820 | GridSize: 60
Generation 60 | Revalues: 12020 | GridSize: 59
Generation 61 | Revalues: 12204 | GridSize: 56
Generation 62 | Revalues: 12402 | GridSize: 60
Generation 63 | Revalues: 12596 | GridSize: 63
Generation 64 | Revalues: 12772 | GridSize: 67
Generation 65 | Revalues: 12984 | GridSize: 64
Generation 66 | Revalues: 13212 | GridSize: 72
Generation 67 | Revalues: 13428 | GridSize: 71
Generation 68 | Revalues: 13642 | GridSize: 68
Generation 69 | Revalues: 13850 | GridSize: 72
Generation 70 | Revalues: 14010 | GridSize: 68
Generation 71 | Revalues: 14218 | GridSize: 68
