Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 324 | GridSize: 10
Generation 2 | Revalues: 548 | GridSize: 13
Generation 3 | Revalues: 762 | GridSize: 6
Generation 4 | Revalues: 998 | GridSize: 13
Generation 5 | Revalues: 1216 | GridSize: 19
Generation 6 | Revalues: 1424 | GridSize: 12
Generation 7 | Revalues: 1670 | GridSize: 15
Generation 8 | Revalues: 1886 | GridSize: 18
Generation 9 | Revalues: 2102 | GridSize: 21
Generation 10 | Revalues: 2324 | GridSize: 10
Generation 11 | Revalues: 2558 | GridSize: 15
Generation 12 | Revalues: 2790 | GridSize: 13
Generation 13 | Revalues: 3006 | GridSize: 13
Generation 14 | Revalues: 3232 | GridSize: 16
Generation 15 | Revalues: 3440 | GridSize: 16
Generation 16 | Revalues: 3668 | GridSize: 11
Generation 17 | Revalues: 3898 | GridSize: 14
Generation 18 | Revalues: 4122 | GridSize: 19
Generation 19 | Revalues: 4348 | GridSize: 13
Generation 20 | Revalues: 4574 | GridSize: 18
Generation 21 | Revalues: 4784 | GridSize: 19
Generation 22 | Revalues: 4996 | GridSize: 20
Generation 23 | Revalues: 5232 | GridSize: 19
Generation 24 | Revalues: 5442 | GridSize: 21
Generation 25 | Revalues: 5670 | GridSize: 22
Generation 26 | Revalues: 5890 | GridSize: 23
Generation 27 | Revalues: 6104 | GridSize: 27
Generation 28 | Revalues: 6294 | GridSize: 23
Generation 29 | Revalues: 6510 | GridSize: 21
Generation 30 | Revalues: 6742 | GridSize: 26
Generation 31 | Revalues: 6946 | GridSize: 25
Generation 32 | Revalues: 7176 | GridSize: 26
Generation 33 | Revalues: 7394 | GridSize: 26
Generation 34 | Revalues: 7624 | GridSize: 28
Generation 35 | Revalues: 7840 | GridSize: 34
Generation 36 | Revalues: 8052 | GridSize: 33
Generation 37 | Revalues: 8278 | GridSize: 29
Generation 38 | Revalues: 8488 | GridSize: 40
Generation 39 | Revalues: 8710 | GridSize: 34
Generation 40 | Revalues: 8924 | GridSize: 29
Generation 41 | Revalues: 9134 | GridSize: 31
Generation 42 | Revalues: 9344 | GridSize: 27
Generation 43 | Revalues: 9584 | GridSize: 26
Generation 44 | Revalues: 9794 | GridSize: 23
Generation 45 | Revalues: 10016 | GridSize: 28
Generation 46 | Revalues: 10230 | GridSize: 36
Generation 47 | Revalues: 10424 | GridSize: 38
Generation 48 | Revalues: 10646 | GridSize: 35
Generation 49 | Revalues: 10850 | GridSize: 31
Generation 50 | Revalues: 11080 | GridSize: 31
Generation 51 | Revalues: 11298 | GridSize: 29
Generation 52 | Revalues: 11504 | GridSize: 36
Generation 53 | Revalues: 11722 | GridSize: 42
Generation 54 | Revalues: 11946 | GridSize: 37
Generation 55 | Revalues: 12166 | GridSize: 33
Generation 56 | Revalues: 12394 | GridSize: 34
Generation 57 | Revalues: 12598 | GridSize: 36
Generation 58 | Revalues: 12818 | GridSize: 29
Generation 59 | Revalues: 13038 | GridSize: 32
Generation 60 | Revalues: 13274 | GridSize: 34
Generation 61 | Revalues: 13494 | GridSize: 25
Generation 62 | Revalues: 13694 | GridSize: 27
Generation 63 | Revalues: 13908 | GridSize: 28
Generation 64 | Revalues: 14120 | GridSize: 29
Generation 65 | Revalues: 14326 | GridSize: 27
Generation 66 | Revalues: 14524 | GridSize: 32
Generation 67 | Revalues: 14728 | GridSize: 37
Generation 68 | Revalues: 14966 | GridSize: 39
Generation 69 | Revalues: 15186 | GridSize: 39
Generation 70 | Revalues: 15424 | GridSize: 37
Generation 71 | Revalues: 15658 | GridSize: 42
Generation 72 | Revalues: 15886 | GridSize: 45
Generation 73 | Revalues: 16078 | GridSize: 43
Generation 74 | Revalues: 16316 | GridSize: 33
Generation 75 | Revalues: 16530 | GridSize: 34
Generation 76 | Revalues: 16726 | GridSize: 38
Generation 77 | Revalues: 16944 | GridSize: 40
Generation 78 | Revalues: 17168 | GridSize: 36
Generation 79 | Revalues: 17394 | GridSize: 42
Generation 80 | Revalues: 17598 | GridSize: 52
Generation 81 | Revalues: 17802 | GridSize: 54
Generation 82 | Revalues: 17998 | GridSize: 41
Generation 83 | Revalues: 18220 | GridSize: 37
Generation 84 | Revalues: 18444 | GridSize: 34
Generation 85 | Revalues: 18664 | GridSize: 31
Generation 86 | Revalues: 18872 | GridSize: 32
Generation 87 | Revalues: 19102 | GridSize: 33
Generation 88 | Revalues: 19310 | GridSize: 27
Generation 89 | Revalues: 19528 | GridSize: 29
Generation 90 | Revalues: 19746 | GridSize: 32
Generation 91 | Revalues: 19936 | GridSize: 42
Generation 92 | Revalues: 20132 | GridSize: 38
Generation 93 | Revalues: 20340 | GridSize: 37
Generation 94 | Revalues: 20586 | GridSize: 39
Generation 95 | Revalues: 20804 | GridSize: 41
Generation 96 | Revalues: 21030 | GridSize: 40
Generation 97 | Revalues: 21222 | GridSize: 34
Generation 98 | Revalues: 21432 | GridSize: 39
Generation 99 | Revalues: 21644 | GridSize: 33
Generation 100 | Revalues: 21864 | GridSize: 42
Generation 101 | Revalues: 22064 | GridSize: 37
Generation 102 | Revalues: 22278 | GridSize: 42
Generation 103 | Revalues: 22468 | GridSize: 45
Generation 104 | Revalues: 22676 | GridSize: 46
Generation 105 | Revalues: 22916 | GridSize: 53
Generation 106 | Revalues: 23158 | GridSize: 47
Generation 107 | Revalues: 23396 | GridSize: 47
Generation 108 | Revalues: 23626 | GridSize: 50
Generation 109 | Revalues: 23882 | GridSize: 48
Generation 110 | Revalues: 24106 | GridSize: 51
Generation 111 | Revalues: 24342 | GridSize: 50
Generation 112 | Revalues: 24562 | GridSize: 52
Generation 113 | Revalues: 24764 | GridSize: 50
