Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 316 | GridSize: 7
Generation 2 | Revalues: 536 | GridSize: 12
Generation 3 | Revalues: 748 | GridSize: 14
Generation 4 | Revalues: 954 | GridSize: 16
Generation 5 | Revalues: 1186 | GridSize: 20
Generation 6 | Revalues: 1398 | GridSize: 18
Generation 7 | Revalues: 1604 | GridSize: 22
Generation 8 | Revalues: 1822 | GridSize: 28
Generation 9 | Revalues: 2054 | GridSize: 19
Generation 10 | Revalues: 2266 | GridSize: 20
Generation 11 | Revalues: 2502 | GridSize: 26
Generation 12 | Revalues: 2724 | GridSize: 33
Generation 13 | Revalues: 2970 | GridSize: 26
Generation 14 | Revalues: 3188 | GridSize: 31
Generation 15 | Revalues: 3382 | GridSize: 24
Generation 16 | Revalues: 3612 | GridSize: 27
Generation 17 | Revalues: 3828 | GridSize: 31
Generation 18 | Revalues: 4032 | GridSize: 22
Generation 19 | Revalues: 4256 | GridSize: 28
Generation 20 | Revalues: 4482 | GridSize: 24
Generation 21 | Revalues: 4716 | GridSize: 23
Generation 22 | Revalues: 4944 | GridSize: 27
Generation 23 | Revalues: 5186 | GridSize: 30
Generation 24 | Revalues: 5406 | GridSize: 32
Generation 25 | Revalues: 5612 | GridSize: 37
Generation 26 | Revalues: 5824 | GridSize: 38
Generation 27 | Revalues: 6046 | GridSize: 45
Generation 28 | Revalues: 6252 | GridSize: 35
Generation 29 | Revalues: 6458 | GridSize: 33
Generation 30 | Revalues: 6664 | GridSize: 38
Generation 31 | Revalues: 6864 | GridSize: 39
Generation 32 | Revalues: 7070 | GridSize: 45
Generation 33 | Revalues: 7292 | GridSize: 39
Generation 34 | Revalues: 7534 | GridSize: 47
Generation 35 | Revalues: 7750 | GridSize: 48
Generation 36 | Revalues: 7986 | GridSize: 49
Generation 37 | Revalues: 8220 | GridSize: 46
Generation 38 | Revalues: 8396 | GridSize: 48
Generation 39 | Revalues: 8608 | GridSize: 44
Generation 40 | Revalues: 8824 | GridSize: 46
Generation 41 | Revalues: 9052 | GridSize: 43
Generation 42 | Revalues: 9268 | GridSize: 44
Generation 43 | Revalues: 9492 | GridSize: 47
Generation 44 | Revalues: 9746 | GridSize: 47
Generation 45 | Revalues: 9968 | GridSize: 44
Generation 46 | Revalues: 10168 | GridSize: 38
Generation 47 | Revalues: 10382 | GridSize: 39
Generation 48 | Revalues: 10608 | GridSize: 37
Generation 49 | Revalues: 10816 | GridSize: 43
Generation 50 | Revalues: 11020 | GridSize: 48
Generation 51 | Revalues: 11252 | GridSize: 42
Generation 52 | Revalues: 11466 | GridSize: 48
Generation 53 | Revalues: 11710 | GridSize: 52
Generation 54 | Revalues: 11944 | GridSize: 42
Generation 55 | Revalues: 12148 | GridSize: 44
Generation 56 | Revalues: 12332 | GridSize: 46
Generation 57 | Revalues: 12522 | GridSize: 58
Generation 58 | Revalues: 12732 | GridSize: 56
Generation 59 | Revalues: 12970 | GridSize: 45
Generation 60 | Revalues: 13186 | GridSize: 53
Generation 61 | Revalues: 13414 | GridSize: 50
Generation 62 | Revalues: 13636 | GridSize: 61
Generation 63 | Revalues: 13862 | GridSize: 66
Generation 64 | Revalues: 14086 | GridSize: 70
Generation 65 | Revalues: 14284 | GridSize: 64
Generation 66 | Revalues: 14514 | GridSize: 55
Generation 67 | Revalues: 14752 | GridSize: 63
Generation 68 | Revalues: 14988 | GridSize: 66
Generation 69 | Revalues: 15194 | GridSize: 71
Generation 70 | Revalues: 15420 | GridSize: 72
Generation 71 | Revalues: 15620 | GridSize: 81
Generation 72 | Revalues: 15844 | GridSize: 79
Generation 73 | Revalues: 16100 | GridSize: 73
Generation 74 | Revalues: 16300 | GridSize: 72
Generation 75 | Revalues: 16518 | GridSize: 82
Generation 76 | Revalues: 16728 | GridSize: 83
Generation 77 | Revalues: 16924 | GridSize: 86
Generation 78 | Revalues: 17114 | GridSize: 89
Generation 79 | Revalues: 17312 | GridSize: 71
Generation 80 | Revalues: 17544 | GridSize: 73
Generation 81 | Revalues: 17772 | GridSize: 72
Generation 82 | Revalues: 18006 | GridSize: 77
Generation 83 | Revalues: 18224 | GridSize: 78 | LOCAL SEARCH EXECUTED
Generation 84 | Revalues: 848205 | GridSize: 300 | LOCAL SEARCH EXECUTED
