Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 348 | GridSize: 6
Generation 2 | Revalues: 576 | GridSize: 13
Generation 3 | Revalues: 794 | GridSize: 14
Generation 4 | Revalues: 1018 | GridSize: 13
Generation 5 | Revalues: 1250 | GridSize: 14
Generation 6 | Revalues: 1458 | GridSize: 17
Generation 7 | Revalues: 1676 | GridSize: 17
Generation 8 | Revalues: 1874 | GridSize: 21
Generation 9 | Revalues: 2076 | GridSize: 25
Generation 10 | Revalues: 2296 | GridSize: 21
Generation 11 | Revalues: 2502 | GridSize: 30
Generation 12 | Revalues: 2730 | GridSize: 37
Generation 13 | Revalues: 2938 | GridSize: 30
Generation 14 | Revalues: 3152 | GridSize: 25
Generation 15 | Revalues: 3366 | GridSize: 31
Generation 16 | Revalues: 3576 | GridSize: 34
Generation 17 | Revalues: 3796 | GridSize: 34
Generation 18 | Revalues: 4006 | GridSize: 35
Generation 19 | Revalues: 4226 | GridSize: 36
Generation 20 | Revalues: 4442 | GridSize: 44
Generation 21 | Revalues: 4656 | GridSize: 37
Generation 22 | Revalues: 4862 | GridSize: 30
Generation 23 | Revalues: 5084 | GridSize: 31
Generation 24 | Revalues: 5324 | GridSize: 32
Generation 25 | Revalues: 5556 | GridSize: 31
Generation 26 | Revalues: 5802 | GridSize: 31
Generation 27 | Revalues: 6030 | GridSize: 30
Generation 28 | Revalues: 6248 | GridSize: 29
Generation 29 | Revalues: 6440 | GridSize: 32
Generation 30 | Revalues: 6658 | GridSize: 29
Generation 31 | Revalues: 6882 | GridSize: 28
Generation 32 | Revalues: 7108 | GridSize: 20
Generation 33 | Revalues: 7308 | GridSize: 24
Generation 34 | Revalues: 7542 | GridSize: 25
Generation 35 | Revalues: 7784 | GridSize: 29
Generation 36 | Revalues: 7984 | GridSize: 32
Generation 37 | Revalues: 8178 | GridSize: 28
Generation 38 | Revalues: 8400 | GridSize: 29
Generation 39 | Revalues: 8614 | GridSize: 29
Generation 40 | Revalues: 8810 | GridSize: 26
Generation 41 | Revalues: 9022 | GridSize: 30
Generation 42 | Revalues: 9246 | GridSize: 31
Generation 43 | Revalues: 9436 | GridSize: 32
Generation 44 | Revalues: 9660 | GridSize: 40
Generation 45 | Revalues: 9878 | GridSize: 33
Generation 46 | Revalues: 10066 | GridSize: 33
Generation 47 | Revalues: 10284 | GridSize: 36
Generation 48 | Revalues: 10494 | GridSize: 36
Generation 49 | Revalues: 10716 | GridSize: 29
Generation 50 | Revalues: 10942 | GridSize: 25
Generation 51 | Revalues: 11154 | GridSize: 29
Generation 52 | Revalues: 11370 | GridSize: 30
Generation 53 | Revalues: 11598 | GridSize: 39
Generation 54 | Revalues: 11816 | GridSize: 42
Generation 55 | Revalues: 12036 | GridSize: 40
Generation 56 | Revalues: 12252 | GridSize: 35
Generation 57 | Revalues: 12462 | GridSize: 34
Generation 58 | Revalues: 12690 | GridSize: 35
Generation 59 | Revalues: 12912 | GridSize: 36
Generation 60 | Revalues: 13150 | GridSize: 40
Generation 61 | Revalues: 13366 | GridSize: 30
Generation 62 | Revalues: 13606 | GridSize: 28
Generation 63 | Revalues: 13840 | GridSize: 28
Generation 64 | Revalues: 14096 | GridSize: 29
Generation 65 | Revalues: 14318 | GridSize: 30
Generation 66 | Revalues: 14526 | GridSize: 29
Generation 67 | Revalues: 14728 | GridSize: 32
Generation 68 | Revalues: 14950 | GridSize: 25
Generation 69 | Revalues: 15166 | GridSize: 28
Generation 70 | Revalues: 15394 | GridSize: 31
Generation 71 | Revalues: 15618 | GridSize: 35
Generation 72 | Revalues: 15832 | GridSize: 30
Generation 73 | Revalues: 16018 | GridSize: 36
Generation 74 | Revalues: 16214 | GridSize: 34
Generation 75 | Revalues: 16430 | GridSize: 37
Generation 76 | Revalues: 16654 | GridSize: 42
Generation 77 | Revalues: 16878 | GridSize: 49
Generation 78 | Revalues: 17082 | GridSize: 50
Generation 79 | Revalues: 17330 | GridSize: 46
Generation 80 | Revalues: 17576 | GridSize: 48
Generation 81 | Revalues: 17792 | GridSize: 50
Generation 82 | Revalues: 17998 | GridSize: 50
Generation 83 | Revalues: 18244 | GridSize: 42
Generation 84 | Revalues: 18432 | GridSize: 34
Generation 85 | Revalues: 18628 | GridSize: 35
Generation 86 | Revalues: 18850 | GridSize: 35
Generation 87 | Revalues: 19044 | GridSize: 31
Generation 88 | Revalues: 19252 | GridSize: 27
Generation 89 | Revalues: 19474 | GridSize: 26
Generation 90 | Revalues: 19700 | GridSize: 29
Generation 91 | Revalues: 19894 | GridSize: 26
Generation 92 | Revalues: 20098 | GridSize: 27
Generation 93 | Revalues: 20290 | GridSize: 30
Generation 94 | Revalues: 20494 | GridSize: 25
Generation 95 | Revalues: 20706 | GridSize: 28
Generation 96 | Revalues: 20938 | GridSize: 24
Generation 97 | Revalues: 21186 | GridSize: 30
Generation 98 | Revalues: 21418 | GridSize: 29
Generation 99 | Revalues: 21628 | GridSize: 30
Generation 100 | Revalues: 21866 | GridSize: 27
Generation 101 | Revalues: 22098 | GridSize: 29
Generation 102 | Revalues: 22314 | GridSize: 21
Generation 103 | Revalues: 22550 | GridSize: 20
Generation 104 | Revalues: 22788 | GridSize: 24
Generation 105 | Revalues: 23000 | GridSize: 29
Generation 106 | Revalues: 23208 | GridSize: 29
Generation 107 | Revalues: 23424 | GridSize: 28
Generation 108 | Revalues: 23656 | GridSize: 28
Generation 109 | Revalues: 23884 | GridSize: 26
Generation 110 | Revalues: 24108 | GridSize: 28
Generation 111 | Revalues: 24336 | GridSize: 29
Generation 112 | Revalues: 24554 | GridSize: 28
Generation 113 | Revalues: 24776 | GridSize: 29
Generation 114 | Revalues: 24994 | GridSize: 26
Generation 115 | Revalues: 25214 | GridSize: 28
Generation 116 | Revalues: 25436 | GridSize: 29
Generation 117 | Revalues: 25658 | GridSize: 35
Generation 118 | Revalues: 25898 | GridSize: 38
Generation 119 | Revalues: 26124 | GridSize: 34
Generation 120 | Revalues: 26354 | GridSize: 33
Generation 121 | Revalues: 26566 | GridSize: 35
Generation 122 | Revalues: 26768 | GridSize: 38
Generation 123 | Revalues: 27016 | GridSize: 39
Generation 124 | Revalues: 27270 | GridSize: 41
Generation 125 | Revalues: 27494 | GridSize: 39
Generation 126 | Revalues: 27708 | GridSize: 34
Generation 127 | Revalues: 27942 | GridSize: 38
Generation 128 | Revalues: 28156 | GridSize: 37
Generation 129 | Revalues: 28376 | GridSize: 37 | LOCAL SEARCH EXECUTED
Generation 130 | Revalues: 49255 | GridSize: 34
Generation 131 | Revalues: 49457 | GridSize: 34
Generation 132 | Revalues: 49673 | GridSize: 34 | LOCAL SEARCH EXECUTED
Generation 133 | Revalues: 164863 | GridSize: 88
Generation 134 | Revalues: 165087 | GridSize: 88
Generation 135 | Revalues: 165301 | GridSize: 88
Generation 136 | Revalues: 165523 | GridSize: 88
Generation 137 | Revalues: 165741 | GridSize: 88
Generation 138 | Revalues: 165955 | GridSize: 88
Generation 139 | Revalues: 166191 | GridSize: 88
Generation 140 | Revalues: 166397 | GridSize: 88
Generation 141 | Revalues: 166619 | GridSize: 88
Generation 142 | Revalues: 166841 | GridSize: 88
Generation 143 | Revalues: 167065 | GridSize: 88
Generation 144 | Revalues: 167277 | GridSize: 88
Generation 145 | Revalues: 167497 | GridSize: 88 | LOCAL SEARCH EXECUTED
Generation 146 | Revalues: 195644 | GridSize: 104
Generation 147 | Revalues: 195862 | GridSize: 104 | LOCAL SEARCH EXECUTED
Generation 148 | Revalues: 220901 | GridSize: 102
Generation 149 | Revalues: 221133 | GridSize: 102 | LOCAL SEARCH EXECUTED
Generation 150 | Revalues: 244086 | GridSize: 105
Generation 151 | Revalues: 244298 | GridSize: 105 | LOCAL SEARCH EXECUTED
Generation 152 | Revalues: 268561 | GridSize: 126 | LOCAL SEARCH EXECUTED
Generation 153 | Revalues: 293505 | GridSize: 132
Generation 154 | Revalues: 293719 | GridSize: 132
Generation 155 | Revalues: 293925 | GridSize: 132 | LOCAL SEARCH EXECUTED
Generation 156 | Revalues: 321145 | GridSize: 130
Generation 157 | Revalues: 321333 | GridSize: 130
Generation 158 | Revalues: 321573 | GridSize: 130
Generation 159 | Revalues: 321785 | GridSize: 130 | LOCAL SEARCH EXECUTED
Generation 160 | Revalues: 350019 | GridSize: 151 | LOCAL SEARCH EXECUTED
Generation 161 | Revalues: 374149 | GridSize: 147
Generation 162 | Revalues: 374355 | GridSize: 147
Generation 163 | Revalues: 374565 | GridSize: 147 | LOCAL SEARCH EXECUTED
Generation 164 | Revalues: 401293 | GridSize: 154 | LOCAL SEARCH EXECUTED
Generation 165 | Revalues: 429849 | GridSize: 166
Generation 166 | Revalues: 430037 | GridSize: 166
Generation 167 | Revalues: 430251 | GridSize: 166
Generation 168 | Revalues: 430459 | GridSize: 166
Generation 169 | Revalues: 430689 | GridSize: 166
Generation 170 | Revalues: 430923 | GridSize: 166 | LOCAL SEARCH EXECUTED
Generation 171 | Revalues: 461312 | GridSize: 174
Generation 172 | Revalues: 461520 | GridSize: 174
Generation 173 | Revalues: 461744 | GridSize: 174
Generation 174 | Revalues: 461986 | GridSize: 174 | LOCAL SEARCH EXECUTED
Generation 175 | Revalues: 493865 | GridSize: 162
Generation 176 | Revalues: 494057 | GridSize: 162
Generation 177 | Revalues: 494263 | GridSize: 162 | LOCAL SEARCH EXECUTED
Generation 178 | Revalues: 522494 | GridSize: 162 | LOCAL SEARCH EXECUTED
Generation 179 | Revalues: 552232 | GridSize: 168 | LOCAL SEARCH EXECUTED
Generation 180 | Revalues: 583732 | GridSize: 176
Generation 181 | Revalues: 583952 | GridSize: 176 | LOCAL SEARCH EXECUTED
Generation 182 | Revalues: 617433 | GridSize: 186 | LOCAL SEARCH EXECUTED
Generation 183 | Revalues: 649311 | GridSize: 182 | LOCAL SEARCH EXECUTED
Generation 184 | Revalues: 681691 | GridSize: 187
Generation 185 | Revalues: 681909 | GridSize: 187
Generation 186 | Revalues: 682155 | GridSize: 187 | LOCAL SEARCH EXECUTED
Generation 187 | Revalues: 716295 | GridSize: 182 | LOCAL SEARCH EXECUTED
Generation 188 | Revalues: 748657 | GridSize: 203 | LOCAL SEARCH EXECUTED
Generation 189 | Revalues: 784981 | GridSize: 206 | LOCAL SEARCH EXECUTED
Generation 190 | Revalues: 822417 | GridSize: 225 | LOCAL SEARCH EXECUTED
Generation 191 | Revalues: 861378 | GridSize: 223 | LOCAL SEARCH EXECUTED
Generation 192 | Revalues: 899515 | GridSize: 226 | LOCAL SEARCH EXECUTED
Generation 193 | Revalues: 937800 | GridSize: 220 | LOCAL SEARCH EXECUTED
Generation 194 | Revalues: 975942 | GridSize: 232 | LOCAL SEARCH EXECUTED
