Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 308 | GridSize: 17
Generation 2 | Revalues: 512 | GridSize: 21
Generation 3 | Revalues: 736 | GridSize: 18
Generation 4 | Revalues: 946 | GridSize: 15
Generation 5 | Revalues: 1144 | GridSize: 23
Generation 6 | Revalues: 1352 | GridSize: 21
Generation 7 | Revalues: 1552 | GridSize: 24
Generation 8 | Revalues: 1746 | GridSize: 27
Generation 9 | Revalues: 1958 | GridSize: 31
Generation 10 | Revalues: 2168 | GridSize: 34
Generation 11 | Revalues: 2372 | GridSize: 34
Generation 12 | Revalues: 2554 | GridSize: 36
Generation 13 | Revalues: 2752 | GridSize: 38
Generation 14 | Revalues: 2954 | GridSize: 41
Generation 15 | Revalues: 3154 | GridSize: 40
Generation 16 | Revalues: 3346 | GridSize: 40
Generation 17 | Revalues: 3552 | GridSize: 44
Generation 18 | Revalues: 3766 | GridSize: 48
Generation 19 | Revalues: 3960 | GridSize: 50
Generation 20 | Revalues: 4164 | GridSize: 49
Generation 21 | Revalues: 4356 | GridSize: 47
Generation 22 | Revalues: 4546 | GridSize: 54
Generation 23 | Revalues: 4730 | GridSize: 52
Generation 24 | Revalues: 4932 | GridSize: 55
Generation 25 | Revalues: 5132 | GridSize: 48
Generation 26 | Revalues: 5330 | GridSize: 51
Generation 27 | Revalues: 5540 | GridSize: 51
Generation 28 | Revalues: 5764 | GridSize: 54
Generation 29 | Revalues: 5944 | GridSize: 58
Generation 30 | Revalues: 6164 | GridSize: 54
Generation 31 | Revalues: 6338 | GridSize: 52
Generation 32 | Revalues: 6522 | GridSize: 54
Generation 33 | Revalues: 6698 | GridSize: 44
Generation 34 | Revalues: 6884 | GridSize: 50
Generation 35 | Revalues: 7086 | GridSize: 51
Generation 36 | Revalues: 7296 | GridSize: 55
Generation 37 | Revalues: 7490 | GridSize: 62
Generation 38 | Revalues: 7696 | GridSize: 70
Generation 39 | Revalues: 7898 | GridSize: 66
Generation 40 | Revalues: 8116 | GridSize: 70
Generation 41 | Revalues: 8328 | GridSize: 57
Generation 42 | Revalues: 8532 | GridSize: 58
Generation 43 | Revalues: 8724 | GridSize: 65
Generation 44 | Revalues: 8928 | GridSize: 55
Generation 45 | Revalues: 9110 | GridSize: 56
Generation 46 | Revalues: 9314 | GridSize: 55
Generation 47 | Revalues: 9504 | GridSize: 52
Generation 48 | Revalues: 9712 | GridSize: 56
Generation 49 | Revalues: 9906 | GridSize: 60
Generation 50 | Revalues: 10096 | GridSize: 64
Generation 51 | Revalues: 10278 | GridSize: 64
Generation 52 | Revalues: 10512 | GridSize: 64
Generation 53 | Revalues: 10726 | GridSize: 68
Generation 54 | Revalues: 10932 | GridSize: 75
Generation 55 | Revalues: 11126 | GridSize: 77
Generation 56 | Revalues: 11334 | GridSize: 82
Generation 57 | Revalues: 11556 | GridSize: 91
Generation 58 | Revalues: 11750 | GridSize: 92
Generation 59 | Revalues: 11972 | GridSize: 97
Generation 60 | Revalues: 12150 | GridSize: 94
Generation 61 | Revalues: 12338 | GridSize: 96
Generation 62 | Revalues: 12560 | GridSize: 93
Generation 63 | Revalues: 12758 | GridSize: 82
Generation 64 | Revalues: 12948 | GridSize: 83
Generation 65 | Revalues: 13154 | GridSize: 80
Generation 66 | Revalues: 13342 | GridSize: 79
Generation 67 | Revalues: 13542 | GridSize: 82
Generation 68 | Revalues: 13754 | GridSize: 82
Generation 69 | Revalues: 13950 | GridSize: 87
Generation 70 | Revalues: 14160 | GridSize: 77
Generation 71 | Revalues: 14358 | GridSize: 81
Generation 72 | Revalues: 14546 | GridSize: 80
Generation 73 | Revalues: 14730 | GridSize: 86
Generation 74 | Revalues: 14922 | GridSize: 80
Generation 75 | Revalues: 15110 | GridSize: 86
Generation 76 | Revalues: 15310 | GridSize: 77
Generation 77 | Revalues: 15548 | GridSize: 80
Generation 78 | Revalues: 15724 | GridSize: 82
Generation 79 | Revalues: 15914 | GridSize: 86
Generation 80 | Revalues: 16116 | GridSize: 89
Generation 81 | Revalues: 16328 | GridSize: 88
Generation 82 | Revalues: 16534 | GridSize: 95
Generation 83 | Revalues: 16720 | GridSize: 91
Generation 84 | Revalues: 16904 | GridSize: 92
Generation 85 | Revalues: 17116 | GridSize: 100
Generation 86 | Revalues: 17330 | GridSize: 98
