Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 320 | GridSize: 6
Generation 2 | Revalues: 536 | GridSize: 8
Generation 3 | Revalues: 770 | GridSize: 12
Generation 4 | Revalues: 996 | GridSize: 7
Generation 5 | Revalues: 1222 | GridSize: 13
Generation 6 | Revalues: 1460 | GridSize: 11
Generation 7 | Revalues: 1682 | GridSize: 16
Generation 8 | Revalues: 1920 | GridSize: 20
Generation 9 | Revalues: 2154 | GridSize: 20
Generation 10 | Revalues: 2360 | GridSize: 22
Generation 11 | Revalues: 2586 | GridSize: 27
Generation 12 | Revalues: 2800 | GridSize: 15
Generation 13 | Revalues: 3032 | GridSize: 21
Generation 14 | Revalues: 3270 | GridSize: 22
Generation 15 | Revalues: 3492 | GridSize: 25
Generation 16 | Revalues: 3700 | GridSize: 28
Generation 17 | Revalues: 3910 | GridSize: 23
Generation 18 | Revalues: 4124 | GridSize: 22
Generation 19 | Revalues: 4354 | GridSize: 24
Generation 20 | Revalues: 4560 | GridSize: 24
Generation 21 | Revalues: 4796 | GridSize: 26
Generation 22 | Revalues: 5022 | GridSize: 23
Generation 23 | Revalues: 5238 | GridSize: 26
Generation 24 | Revalues: 5438 | GridSize: 29
Generation 25 | Revalues: 5658 | GridSize: 22
Generation 26 | Revalues: 5874 | GridSize: 24
Generation 27 | Revalues: 6088 | GridSize: 29
Generation 28 | Revalues: 6294 | GridSize: 30
Generation 29 | Revalues: 6514 | GridSize: 29
Generation 30 | Revalues: 6724 | GridSize: 24
Generation 31 | Revalues: 6944 | GridSize: 24
Generation 32 | Revalues: 7158 | GridSize: 27
Generation 33 | Revalues: 7388 | GridSize: 28
Generation 34 | Revalues: 7586 | GridSize: 26
Generation 35 | Revalues: 7786 | GridSize: 22
Generation 36 | Revalues: 8032 | GridSize: 26
Generation 37 | Revalues: 8246 | GridSize: 17
Generation 38 | Revalues: 8466 | GridSize: 23
Generation 39 | Revalues: 8694 | GridSize: 25
Generation 40 | Revalues: 8932 | GridSize: 30
Generation 41 | Revalues: 9130 | GridSize: 37
Generation 42 | Revalues: 9356 | GridSize: 41
Generation 43 | Revalues: 9606 | GridSize: 36
Generation 44 | Revalues: 9866 | GridSize: 31
Generation 45 | Revalues: 10088 | GridSize: 26
Generation 46 | Revalues: 10324 | GridSize: 26
Generation 47 | Revalues: 10550 | GridSize: 27
Generation 48 | Revalues: 10766 | GridSize: 26
Generation 49 | Revalues: 10988 | GridSize: 27
Generation 50 | Revalues: 11194 | GridSize: 31
Generation 51 | Revalues: 11394 | GridSize: 33
Generation 52 | Revalues: 11624 | GridSize: 30
Generation 53 | Revalues: 11810 | GridSize: 31
Generation 54 | Revalues: 12020 | GridSize: 32
Generation 55 | Revalues: 12246 | GridSize: 34
Generation 56 | Revalues: 12466 | GridSize: 34
Generation 57 | Revalues: 12690 | GridSize: 43
Generation 58 | Revalues: 12924 | GridSize: 44
Generation 59 | Revalues: 13144 | GridSize: 35
Generation 60 | Revalues: 13378 | GridSize: 40
Generation 61 | Revalues: 13612 | GridSize: 37
Generation 62 | Revalues: 13844 | GridSize: 35
Generation 63 | Revalues: 14068 | GridSize: 25
Generation 64 | Revalues: 14298 | GridSize: 27
Generation 65 | Revalues: 14530 | GridSize: 27
Generation 66 | Revalues: 14762 | GridSize: 28
Generation 67 | Revalues: 14984 | GridSize: 29
Generation 68 | Revalues: 15200 | GridSize: 31
Generation 69 | Revalues: 15434 | GridSize: 33
Generation 70 | Revalues: 15660 | GridSize: 32
Generation 71 | Revalues: 15866 | GridSize: 35
Generation 72 | Revalues: 16090 | GridSize: 33
Generation 73 | Revalues: 16310 | GridSize: 35
Generation 74 | Revalues: 16552 | GridSize: 42
Generation 75 | Revalues: 16768 | GridSize: 43
Generation 76 | Revalues: 16980 | GridSize: 49
Generation 77 | Revalues: 17218 | GridSize: 51
Generation 78 | Revalues: 17440 | GridSize: 56
Generation 79 | Revalues: 17650 | GridSize: 52
Generation 80 | Revalues: 17852 | GridSize: 50
Generation 81 | Revalues: 18086 | GridSize: 47
Generation 82 | Revalues: 18312 | GridSize: 49
Generation 83 | Revalues: 18538 | GridSize: 46
Generation 84 | Revalues: 18748 | GridSize: 44
Generation 85 | Revalues: 18954 | GridSize: 45
Generation 86 | Revalues: 19198 | GridSize: 47
Generation 87 | Revalues: 19434 | GridSize: 42
Generation 88 | Revalues: 19628 | GridSize: 42
Generation 89 | Revalues: 19848 | GridSize: 43
Generation 90 | Revalues: 20048 | GridSize: 42
Generation 91 | Revalues: 20276 | GridSize: 39
Generation 92 | Revalues: 20504 | GridSize: 48 | LOCAL SEARCH EXECUTED
Generation 93 | Revalues: 291029 | GridSize: 228
Generation 94 | Revalues: 291245 | GridSize: 228
Generation 95 | Revalues: 291445 | GridSize: 228 | LOCAL SEARCH EXECUTED
Generation 96 | Revalues: 398609 | GridSize: 273
Generation 97 | Revalues: 398849 | GridSize: 273 | LOCAL SEARCH EXECUTED
Generation 98 | Revalues: 475975 | GridSize: 291 | LOCAL SEARCH EXECUTED
Generation 99 | Revalues: 547093 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 100 | Revalues: 622949 | GridSize: 300
Generation 101 | Revalues: 623183 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 102 | Revalues: 709714 | GridSize: 300
Generation 103 | Revalues: 709942 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 104 | Revalues: 795940 | GridSize: 300 | LOCAL SEARCH EXECUTED
