Generation 0 | Revalues: 100 | GridSize: 2
Generation 1 | Revalues: 324 | GridSize: 5
Generation 2 | Revalues: 552 | GridSize: 9
Generation 3 | Revalues: 748 | GridSize: 3
Generation 4 | Revalues: 956 | GridSize: 5
Generation 5 | Revalues: 1200 | GridSize: 5
Generation 6 | Revalues: 1418 | GridSize: 7
Generation 7 | Revalues: 1608 | GridSize: 6
Generation 8 | Revalues: 1850 | GridSize: 7
Generation 9 | Revalues: 2088 | GridSize: 8
Generation 10 | Revalues: 2294 | GridSize: 6
Generation 11 | Revalues: 2516 | GridSize: 8
Generation 12 | Revalues: 2732 | GridSize: 14
Generation 13 | Revalues: 2964 | GridSize: 15
Generation 14 | Revalues: 3180 | GridSize: 18
Generation 15 | Revalues: 3400 | GridSize: 19
Generation 16 | Revalues: 3648 | GridSize: 15
Generation 17 | Revalues: 3860 | GridSize: 9
Generation 18 | Revalues: 4106 | GridSize: 10
Generation 19 | Revalues: 4322 | GridSize: 13
Generation 20 | Revalues: 4536 | GridSize: 12
Generation 21 | Revalues: 4744 | GridSize: 10
Generation 22 | Revalues: 4966 | GridSize: 10
Generation 23 | Revalues: 5166 | GridSize: 11
Generation 24 | Revalues: 5402 | GridSize: 11
Generation 25 | Revalues: 5632 | GridSize: 12
Generation 26 | Revalues: 5878 | GridSize: 16
Generation 27 | Revalues: 6094 | GridSize: 18
Generation 28 | Revalues: 6288 | GridSize: 20
Generation 29 | Revalues: 6528 | GridSize: 13
Generation 30 | Revalues: 6738 | GridSize: 13
Generation 31 | Revalues: 6982 | GridSize: 18
Generation 32 | Revalues: 7232 | GridSize: 18
Generation 33 | Revalues: 7448 | GridSize: 17
Generation 34 | Revalues: 7692 | GridSize: 18
Generation 35 | Revalues: 7912 | GridSize: 20
Generation 36 | Revalues: 8132 | GridSize: 15
Generation 37 | Revalues: 8364 | GridSize: 17
Generation 38 | Revalues: 8580 | GridSize: 16
Generation 39 | Revalues: 8784 | GridSize: 16
Generation 40 | Revalues: 8976 | GridSize: 16
Generation 41 | Revalues: 9174 | GridSize: 20
Generation 42 | Revalues: 9378 | GridSize: 16
Generation 43 | Revalues: 9608 | GridSize: 17
Generation 44 | Revalues: 9832 | GridSize: 21
Generation 45 | Revalues: 10042 | GridSize: 20
Generation 46 | Revalues: 10268 | GridSize: 20
Generation 47 | Revalues: 10474 | GridSize: 25
Generation 48 | Revalues: 10710 | GridSize: 23
Generation 49 | Revalues: 10948 | GridSize: 21
Generation 50 | Revalues: 11180 | GridSize: 20
Generation 51 | Revalues: 11398 | GridSize: 16
Generation 52 | Revalues: 11620 | GridSize: 21
Generation 53 | Revalues: 11852 | GridSize: 23
Generation 54 | Revalues: 12078 | GridSize: 25
Generation 55 | Revalues: 12284 | GridSize: 26
Generation 56 | Revalues: 12512 | GridSize: 26
Generation 57 | Revalues: 12760 | GridSize: 29
Generation 58 | Revalues: 12988 | GridSize: 30
Generation 59 | Revalues: 13216 | GridSize: 26
Generation 60 | Revalues: 13432 | GridSize: 25
Generation 61 | Revalues: 13618 | GridSize: 24
Generation 62 | Revalues: 13828 | GridSize: 24
Generation 63 | Revalues: 14048 | GridSize: 22
Generation 64 | Revalues: 14264 | GridSize: 25
Generation 65 | Revalues: 14492 | GridSize: 25
Generation 66 | Revalues: 14708 | GridSize: 23
Generation 67 | Revalues: 14922 | GridSize: 23
Generation 68 | Revalues: 15146 | GridSize: 20
Generation 69 | Revalues: 15370 | GridSize: 21
Generation 70 | Revalues: 15592 | GridSize: 22
Generation 71 | Revalues: 15826 | GridSize: 22
Generation 72 | Revalues: 16030 | GridSize: 20
Generation 73 | Revalues: 16232 | GridSize: 19
Generation 74 | Revalues: 16454 | GridSize: 20
Generation 75 | Revalues: 16662 | GridSize: 22
Generation 76 | Revalues: 16872 | GridSize: 22
Generation 77 | Revalues: 17074 | GridSize: 22
Generation 78 | Revalues: 17302 | GridSize: 22
Generation 79 | Revalues: 17502 | GridSize: 22
Generation 80 | Revalues: 17718 | GridSize: 19
Generation 81 | Revalues: 17948 | GridSize: 20
Generation 82 | Revalues: 18172 | GridSize: 20
Generation 83 | Revalues: 18368 | GridSize: 23
Generation 84 | Revalues: 18570 | GridSize: 23
Generation 85 | Revalues: 18772 | GridSize: 25
Generation 86 | Revalues: 18990 | GridSize: 26
Generation 87 | Revalues: 19218 | GridSize: 28
Generation 88 | Revalues: 19424 | GridSize: 29
Generation 89 | Revalues: 19668 | GridSize: 30
Generation 90 | Revalues: 19910 | GridSize: 30
Generation 91 | Revalues: 20118 | GridSize: 31
Generation 92 | Revalues: 20300 | GridSize: 30
Generation 93 | Revalues: 20536 | GridSize: 30
Generation 94 | Revalues: 20770 | GridSize: 29
Generation 95 | Revalues: 20994 | GridSize: 29
Generation 96 | Revalues: 21216 | GridSize: 30
Generation 97 | Revalues: 21438 | GridSize: 31
Generation 98 | Revalues: 21668 | GridSize: 31
Generation 99 | Revalues: 21886 | GridSize: 31
Generation 100 | Revalues: 22116 | GridSize: 29
Generation 101 | Revalues: 22346 | GridSize: 31
Generation 102 | Revalues: 22566 | GridSize: 31 | LOCAL SEARCH EXECUTED
Generation 103 | Revalues: 44267 | GridSize: 61
Generation 104 | Revalues: 44467 | GridSize: 52
Generation 105 | Revalues: 44673 | GridSize: 47
Generation 106 | Revalues: 44879 | GridSize: 47
Generation 107 | Revalues: 45119 | GridSize: 44
Generation 108 | Revalues: 45335 | GridSize: 46
Generation 109 | Revalues: 45521 | GridSize: 48
Generation 110 | Revalues: 45739 | GridSize: 49
Generation 111 | Revalues: 45937 | GridSize: 51
Generation 112 | Revalues: 46175 | GridSize: 44
Generation 113 | Revalues: 46403 | GridSize: 43
Generation 114 | Revalues: 46637 | GridSize: 46
Generation 115 | Revalues: 46855 | GridSize: 49
Generation 116 | Revalues: 47073 | GridSize: 50
Generation 117 | Revalues: 47289 | GridSize: 52
Generation 118 | Revalues: 47513 | GridSize: 55
Generation 119 | Revalues: 47721 | GridSize: 55
Generation 120 | Revalues: 47937 | GridSize: 55
Generation 121 | Revalues: 48165 | GridSize: 55
Generation 122 | Revalues: 48393 | GridSize: 56
Generation 123 | Revalues: 48611 | GridSize: 59
Generation 124 | Revalues: 48829 | GridSize: 59
Generation 125 | Revalues: 49033 | GridSize: 60
Generation 126 | Revalues: 49249 | GridSize: 63
Generation 127 | Revalues: 49483 | GridSize: 69
Generation 128 | Revalues: 49717 | GridSize: 69
Generation 129 | Revalues: 49939 | GridSize: 67 | LOCAL SEARCH EXECUTED
Generation 130 | Revalues: 61476 | GridSize: 65
Generation 131 | Revalues: 61702 | GridSize: 60
Generation 132 | Revalues: 61940 | GridSize: 59 | LOCAL SEARCH EXECUTED
Generation 133 | Revalues: 72959 | GridSize: 60
Generation 134 | Revalues: 73173 | GridSize: 59
Generation 135 | Revalues: 73397 | GridSize: 60
Generation 136 | Revalues: 73635 | GridSize: 61
Generation 137 | Revalues: 73853 | GridSize: 62
Generation 138 | Revalues: 74077 | GridSize: 59
Generation 139 | Revalues: 74283 | GridSize: 59
Generation 140 | Revalues: 74487 | GridSize: 61
Generation 141 | Revalues: 74679 | GridSize: 62
Generation 142 | Revalues: 74909 | GridSize: 61
Generation 143 | Revalues: 75137 | GridSize: 64
Generation 144 | Revalues: 75359 | GridSize: 64
Generation 145 | Revalues: 75579 | GridSize: 63
Generation 146 | Revalues: 75791 | GridSize: 62
Generation 147 | Revalues: 76023 | GridSize: 64
Generation 148 | Revalues: 76219 | GridSize: 64 | LOCAL SEARCH EXECUTED
Generation 149 | Revalues: 86590 | GridSize: 67
Generation 150 | Revalues: 86790 | GridSize: 65
Generation 151 | Revalues: 87010 | GridSize: 65
Generation 152 | Revalues: 87260 | GridSize: 67
Generation 153 | Revalues: 87462 | GridSize: 68 | LOCAL SEARCH EXECUTED
Generation 154 | Revalues: 97984 | GridSize: 65
Generation 155 | Revalues: 98220 | GridSize: 65
Generation 156 | Revalues: 98438 | GridSize: 66
Generation 157 | Revalues: 98656 | GridSize: 70
Generation 158 | Revalues: 98892 | GridSize: 69 | LOCAL SEARCH EXECUTED
Generation 159 | Revalues: 111056 | GridSize: 77
Generation 160 | Revalues: 111286 | GridSize: 77 | LOCAL SEARCH EXECUTED
Generation 161 | Revalues: 124137 | GridSize: 81
Generation 162 | Revalues: 124367 | GridSize: 82 | LOCAL SEARCH EXECUTED
