Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 354 | GridSize: 6
Generation 2 | Revalues: 542 | GridSize: 12
Generation 3 | Revalues: 758 | GridSize: 16
Generation 4 | Revalues: 996 | GridSize: 13
Generation 5 | Revalues: 1218 | GridSize: 15
Generation 6 | Revalues: 1452 | GridSize: 18
Generation 7 | Revalues: 1672 | GridSize: 18
Generation 8 | Revalues: 1882 | GridSize: 24
Generation 9 | Revalues: 2084 | GridSize: 17
Generation 10 | Revalues: 2316 | GridSize: 13
Generation 11 | Revalues: 2558 | GridSize: 13
Generation 12 | Revalues: 2768 | GridSize: 15
Generation 13 | Revalues: 2978 | GridSize: 15
Generation 14 | Revalues: 3174 | GridSize: 11
Generation 15 | Revalues: 3390 | GridSize: 15
Generation 16 | Revalues: 3622 | GridSize: 17
Generation 17 | Revalues: 3844 | GridSize: 19
Generation 18 | Revalues: 4062 | GridSize: 16
Generation 19 | Revalues: 4276 | GridSize: 13
Generation 20 | Revalues: 4492 | GridSize: 17
Generation 21 | Revalues: 4706 | GridSize: 19
Generation 22 | Revalues: 4930 | GridSize: 23
Generation 23 | Revalues: 5122 | GridSize: 15
Generation 24 | Revalues: 5364 | GridSize: 20
Generation 25 | Revalues: 5562 | GridSize: 27
Generation 26 | Revalues: 5804 | GridSize: 20
Generation 27 | Revalues: 6024 | GridSize: 23
Generation 28 | Revalues: 6252 | GridSize: 26
Generation 29 | Revalues: 6450 | GridSize: 28
Generation 30 | Revalues: 6682 | GridSize: 17
Generation 31 | Revalues: 6904 | GridSize: 17
Generation 32 | Revalues: 7132 | GridSize: 22
Generation 33 | Revalues: 7352 | GridSize: 23
Generation 34 | Revalues: 7570 | GridSize: 23
Generation 35 | Revalues: 7790 | GridSize: 27
Generation 36 | Revalues: 8016 | GridSize: 28
Generation 37 | Revalues: 8240 | GridSize: 28
Generation 38 | Revalues: 8466 | GridSize: 32
Generation 39 | Revalues: 8684 | GridSize: 27
Generation 40 | Revalues: 8904 | GridSize: 23
Generation 41 | Revalues: 9112 | GridSize: 26
Generation 42 | Revalues: 9338 | GridSize: 27
Generation 43 | Revalues: 9556 | GridSize: 20
