Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 328 | GridSize: 10
Generation 2 | Revalues: 532 | GridSize: 14
Generation 3 | Revalues: 756 | GridSize: 14
Generation 4 | Revalues: 992 | GridSize: 19
Generation 5 | Revalues: 1186 | GridSize: 10
Generation 6 | Revalues: 1432 | GridSize: 12
Generation 7 | Revalues: 1658 | GridSize: 18
Generation 8 | Revalues: 1870 | GridSize: 21
Generation 9 | Revalues: 2110 | GridSize: 22
Generation 10 | Revalues: 2328 | GridSize: 19
Generation 11 | Revalues: 2562 | GridSize: 23
Generation 12 | Revalues: 2778 | GridSize: 26
Generation 13 | Revalues: 2998 | GridSize: 29
Generation 14 | Revalues: 3226 | GridSize: 22
Generation 15 | Revalues: 3450 | GridSize: 27
Generation 16 | Revalues: 3692 | GridSize: 19
Generation 17 | Revalues: 3906 | GridSize: 19
Generation 18 | Revalues: 4116 | GridSize: 22
Generation 19 | Revalues: 4316 | GridSize: 25
Generation 20 | Revalues: 4540 | GridSize: 22
Generation 21 | Revalues: 4772 | GridSize: 25
Generation 22 | Revalues: 4984 | GridSize: 25
Generation 23 | Revalues: 5218 | GridSize: 23
Generation 24 | Revalues: 5418 | GridSize: 29
Generation 25 | Revalues: 5646 | GridSize: 22
Generation 26 | Revalues: 5848 | GridSize: 24
Generation 27 | Revalues: 6084 | GridSize: 23
Generation 28 | Revalues: 6304 | GridSize: 19
Generation 29 | Revalues: 6518 | GridSize: 21
Generation 30 | Revalues: 6732 | GridSize: 24
Generation 31 | Revalues: 6978 | GridSize: 21
Generation 32 | Revalues: 7192 | GridSize: 21
Generation 33 | Revalues: 7424 | GridSize: 18
Generation 34 | Revalues: 7620 | GridSize: 21
Generation 35 | Revalues: 7834 | GridSize: 26
Generation 36 | Revalues: 8042 | GridSize: 26
Generation 37 | Revalues: 8262 | GridSize: 29
Generation 38 | Revalues: 8470 | GridSize: 31
Generation 39 | Revalues: 8706 | GridSize: 35
Generation 40 | Revalues: 8936 | GridSize: 37
Generation 41 | Revalues: 9156 | GridSize: 36
Generation 42 | Revalues: 9376 | GridSize: 40
Generation 43 | Revalues: 9600 | GridSize: 40
Generation 44 | Revalues: 9820 | GridSize: 40
Generation 45 | Revalues: 10036 | GridSize: 37
Generation 46 | Revalues: 10258 | GridSize: 45
Generation 47 | Revalues: 10474 | GridSize: 48
Generation 48 | Revalues: 10682 | GridSize: 49
Generation 49 | Revalues: 10906 | GridSize: 45
Generation 50 | Revalues: 11140 | GridSize: 47
Generation 51 | Revalues: 11366 | GridSize: 44
Generation 52 | Revalues: 11590 | GridSize: 47
Generation 53 | Revalues: 11782 | GridSize: 39
Generation 54 | Revalues: 12000 | GridSize: 39
Generation 55 | Revalues: 12216 | GridSize: 33
Generation 56 | Revalues: 12440 | GridSize: 41
Generation 57 | Revalues: 12662 | GridSize: 38
Generation 58 | Revalues: 12882 | GridSize: 33
Generation 59 | Revalues: 13100 | GridSize: 34
Generation 60 | Revalues: 13342 | GridSize: 33
Generation 61 | Revalues: 13546 | GridSize: 38
Generation 62 | Revalues: 13768 | GridSize: 32
Generation 63 | Revalues: 13964 | GridSize: 27
Generation 64 | Revalues: 14188 | GridSize: 34
Generation 65 | Revalues: 14394 | GridSize: 36
Generation 66 | Revalues: 14618 | GridSize: 43
Generation 67 | Revalues: 14828 | GridSize: 45
Generation 68 | Revalues: 15042 | GridSize: 47
Generation 69 | Revalues: 15254 | GridSize: 49
Generation 70 | Revalues: 15490 | GridSize: 45
Generation 71 | Revalues: 15716 | GridSize: 42
Generation 72 | Revalues: 15940 | GridSize: 46
Generation 73 | Revalues: 16154 | GridSize: 50
Generation 74 | Revalues: 16388 | GridSize: 51
Generation 75 | Revalues: 16576 | GridSize: 49
Generation 76 | Revalues: 16810 | GridSize: 54
Generation 77 | Revalues: 17020 | GridSize: 56
Generation 78 | Revalues: 17272 | GridSize: 63
Generation 79 | Revalues: 17508 | GridSize: 58
Generation 80 | Revalues: 17710 | GridSize: 57
Generation 81 | Revalues: 17960 | GridSize: 49
Generation 82 | Revalues: 18192 | GridSize: 51
Generation 83 | Revalues: 18410 | GridSize: 51
Generation 84 | Revalues: 18630 | GridSize: 54
Generation 85 | Revalues: 18878 | GridSize: 53
Generation 86 | Revalues: 19086 | GridSize: 53
Generation 87 | Revalues: 19276 | GridSize: 49
Generation 88 | Revalues: 19518 | GridSize: 57
Generation 89 | Revalues: 19756 | GridSize: 46
Generation 90 | Revalues: 19982 | GridSize: 42
Generation 91 | Revalues: 20202 | GridSize: 43
Generation 92 | Revalues: 20458 | GridSize: 49
Generation 93 | Revalues: 20696 | GridSize: 51
Generation 94 | Revalues: 20920 | GridSize: 50
Generation 95 | Revalues: 21118 | GridSize: 51
Generation 96 | Revalues: 21338 | GridSize: 52
Generation 97 | Revalues: 21546 | GridSize: 60
Generation 98 | Revalues: 21774 | GridSize: 60
Generation 99 | Revalues: 21978 | GridSize: 62
Generation 100 | Revalues: 22200 | GridSize: 64
Generation 101 | Revalues: 22420 | GridSize: 63
Generation 102 | Revalues: 22644 | GridSize: 58
Generation 103 | Revalues: 22860 | GridSize: 58
Generation 104 | Revalues: 23076 | GridSize: 54
Generation 105 | Revalues: 23294 | GridSize: 55
Generation 106 | Revalues: 23516 | GridSize: 43
Generation 107 | Revalues: 23748 | GridSize: 45
Generation 108 | Revalues: 23952 | GridSize: 47
Generation 109 | Revalues: 24128 | GridSize: 50
Generation 110 | Revalues: 24374 | GridSize: 54
Generation 111 | Revalues: 24598 | GridSize: 57
Generation 112 | Revalues: 24824 | GridSize: 60
Generation 113 | Revalues: 25064 | GridSize: 59
Generation 114 | Revalues: 25286 | GridSize: 61
Generation 115 | Revalues: 25510 | GridSize: 63
Generation 116 | Revalues: 25742 | GridSize: 67
Generation 117 | Revalues: 25964 | GridSize: 65
Generation 118 | Revalues: 26172 | GridSize: 59
Generation 119 | Revalues: 26360 | GridSize: 65
Generation 120 | Revalues: 26592 | GridSize: 61
Generation 121 | Revalues: 26812 | GridSize: 60
Generation 122 | Revalues: 27030 | GridSize: 63
Generation 123 | Revalues: 27256 | GridSize: 66
Generation 124 | Revalues: 27482 | GridSize: 68
Generation 125 | Revalues: 27680 | GridSize: 65
Generation 126 | Revalues: 27906 | GridSize: 66
Generation 127 | Revalues: 28122 | GridSize: 67
Generation 128 | Revalues: 28340 | GridSize: 68
Generation 129 | Revalues: 28572 | GridSize: 69
Generation 130 | Revalues: 28794 | GridSize: 75
Generation 131 | Revalues: 29004 | GridSize: 74
