Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 296 | GridSize: 18
Generation 2 | Revalues: 516 | GridSize: 27
Generation 3 | Revalues: 736 | GridSize: 29
Generation 4 | Revalues: 938 | GridSize: 28
Generation 5 | Revalues: 1134 | GridSize: 28
Generation 6 | Revalues: 1326 | GridSize: 34
Generation 7 | Revalues: 1506 | GridSize: 42
Generation 8 | Revalues: 1680 | GridSize: 47
Generation 9 | Revalues: 1888 | GridSize: 37
Generation 10 | Revalues: 2086 | GridSize: 45
Generation 11 | Revalues: 2300 | GridSize: 41
Generation 12 | Revalues: 2522 | GridSize: 41
Generation 13 | Revalues: 2710 | GridSize: 45
Generation 14 | Revalues: 2898 | GridSize: 47
Generation 15 | Revalues: 3094 | GridSize: 46
Generation 16 | Revalues: 3274 | GridSize: 52
Generation 17 | Revalues: 3470 | GridSize: 58
Generation 18 | Revalues: 3660 | GridSize: 65
Generation 19 | Revalues: 3860 | GridSize: 58
Generation 20 | Revalues: 4088 | GridSize: 57
Generation 21 | Revalues: 4272 | GridSize: 63
Generation 22 | Revalues: 4494 | GridSize: 64
Generation 23 | Revalues: 4704 | GridSize: 50
Generation 24 | Revalues: 4914 | GridSize: 48
Generation 25 | Revalues: 5116 | GridSize: 52
Generation 26 | Revalues: 5286 | GridSize: 51
Generation 27 | Revalues: 5480 | GridSize: 54
Generation 28 | Revalues: 5688 | GridSize: 52
Generation 29 | Revalues: 5886 | GridSize: 54
Generation 30 | Revalues: 6082 | GridSize: 56
Generation 31 | Revalues: 6286 | GridSize: 58
Generation 32 | Revalues: 6466 | GridSize: 57
Generation 33 | Revalues: 6680 | GridSize: 57
Generation 34 | Revalues: 6880 | GridSize: 49
Generation 35 | Revalues: 7080 | GridSize: 52
Generation 36 | Revalues: 7276 | GridSize: 51
Generation 37 | Revalues: 7468 | GridSize: 53
Generation 38 | Revalues: 7674 | GridSize: 56
Generation 39 | Revalues: 7870 | GridSize: 48
Generation 40 | Revalues: 8074 | GridSize: 46
Generation 41 | Revalues: 8252 | GridSize: 48
Generation 42 | Revalues: 8460 | GridSize: 58
Generation 43 | Revalues: 8642 | GridSize: 56
Generation 44 | Revalues: 8834 | GridSize: 58
Generation 45 | Revalues: 9034 | GridSize: 60
Generation 46 | Revalues: 9228 | GridSize: 60
Generation 47 | Revalues: 9444 | GridSize: 53
Generation 48 | Revalues: 9640 | GridSize: 56
Generation 49 | Revalues: 9830 | GridSize: 52
Generation 50 | Revalues: 10006 | GridSize: 60
Generation 51 | Revalues: 10188 | GridSize: 59
Generation 52 | Revalues: 10384 | GridSize: 58
Generation 53 | Revalues: 10588 | GridSize: 53
Generation 54 | Revalues: 10786 | GridSize: 52
Generation 55 | Revalues: 10992 | GridSize: 51
Generation 56 | Revalues: 11208 | GridSize: 59
Generation 57 | Revalues: 11406 | GridSize: 52
Generation 58 | Revalues: 11626 | GridSize: 59
Generation 59 | Revalues: 11836 | GridSize: 61
Generation 60 | Revalues: 12054 | GridSize: 63
Generation 61 | Revalues: 12244 | GridSize: 55
Generation 62 | Revalues: 12442 | GridSize: 58
Generation 63 | Revalues: 12620 | GridSize: 58
Generation 64 | Revalues: 12828 | GridSize: 56
Generation 65 | Revalues: 13018 | GridSize: 56
Generation 66 | Revalues: 13220 | GridSize: 53
Generation 67 | Revalues: 13404 | GridSize: 49
Generation 68 | Revalues: 13598 | GridSize: 54
Generation 69 | Revalues: 13810 | GridSize: 48
Generation 70 | Revalues: 14018 | GridSize: 47
Generation 71 | Revalues: 14232 | GridSize: 49
Generation 72 | Revalues: 14430 | GridSize: 53
Generation 73 | Revalues: 14644 | GridSize: 53
Generation 74 | Revalues: 14842 | GridSize: 63
Generation 75 | Revalues: 15020 | GridSize: 71
Generation 76 | Revalues: 15220 | GridSize: 75
Generation 77 | Revalues: 15424 | GridSize: 79
Generation 78 | Revalues: 15610 | GridSize: 87
Generation 79 | Revalues: 15824 | GridSize: 84
Generation 80 | Revalues: 16040 | GridSize: 91
Generation 81 | Revalues: 16258 | GridSize: 97
Generation 82 | Revalues: 16464 | GridSize: 95
Generation 83 | Revalues: 16684 | GridSize: 89
Generation 84 | Revalues: 16898 | GridSize: 90
Generation 85 | Revalues: 17088 | GridSize: 95
Generation 86 | Revalues: 17276 | GridSize: 101
Generation 87 | Revalues: 17488 | GridSize: 103
Generation 88 | Revalues: 17688 | GridSize: 106
Generation 89 | Revalues: 17886 | GridSize: 108
Generation 90 | Revalues: 18072 | GridSize: 106
Generation 91 | Revalues: 18268 | GridSize: 108
Generation 92 | Revalues: 18462 | GridSize: 103
Generation 93 | Revalues: 18640 | GridSize: 109
Generation 94 | Revalues: 18842 | GridSize: 113
Generation 95 | Revalues: 19060 | GridSize: 110
Generation 96 | Revalues: 19228 | GridSize: 113
Generation 97 | Revalues: 19430 | GridSize: 110
Generation 98 | Revalues: 19644 | GridSize: 113
Generation 99 | Revalues: 19868 | GridSize: 116
Generation 100 | Revalues: 20040 | GridSize: 113
Generation 101 | Revalues: 20234 | GridSize: 117
Generation 102 | Revalues: 20428 | GridSize: 115
Generation 103 | Revalues: 20632 | GridSize: 118 | LOCAL SEARCH EXECUTED
