Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 298 | GridSize: 9
Generation 2 | Revalues: 530 | GridSize: 12
Generation 3 | Revalues: 742 | GridSize: 14
Generation 4 | Revalues: 960 | GridSize: 16
Generation 5 | Revalues: 1178 | GridSize: 20
Generation 6 | Revalues: 1384 | GridSize: 21
Generation 7 | Revalues: 1614 | GridSize: 13
Generation 8 | Revalues: 1834 | GridSize: 15
Generation 9 | Revalues: 2046 | GridSize: 22
Generation 10 | Revalues: 2254 | GridSize: 16
Generation 11 | Revalues: 2464 | GridSize: 18
Generation 12 | Revalues: 2716 | GridSize: 23
Generation 13 | Revalues: 2922 | GridSize: 22
Generation 14 | Revalues: 3142 | GridSize: 17
Generation 15 | Revalues: 3356 | GridSize: 21
Generation 16 | Revalues: 3578 | GridSize: 18
Generation 17 | Revalues: 3804 | GridSize: 18
Generation 18 | Revalues: 4018 | GridSize: 22
Generation 19 | Revalues: 4246 | GridSize: 29
Generation 20 | Revalues: 4472 | GridSize: 33
Generation 21 | Revalues: 4688 | GridSize: 25
Generation 22 | Revalues: 4894 | GridSize: 28
Generation 23 | Revalues: 5104 | GridSize: 33
Generation 24 | Revalues: 5348 | GridSize: 33
Generation 25 | Revalues: 5604 | GridSize: 39
Generation 26 | Revalues: 5818 | GridSize: 34
Generation 27 | Revalues: 6050 | GridSize: 36
Generation 28 | Revalues: 6272 | GridSize: 34
Generation 29 | Revalues: 6504 | GridSize: 40
Generation 30 | Revalues: 6722 | GridSize: 42
Generation 31 | Revalues: 6956 | GridSize: 31
Generation 32 | Revalues: 7196 | GridSize: 35
Generation 33 | Revalues: 7418 | GridSize: 38
Generation 34 | Revalues: 7634 | GridSize: 39
Generation 35 | Revalues: 7870 | GridSize: 39
Generation 36 | Revalues: 8094 | GridSize: 37
Generation 37 | Revalues: 8332 | GridSize: 37
Generation 38 | Revalues: 8532 | GridSize: 39
Generation 39 | Revalues: 8758 | GridSize: 43
