Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 328 | GridSize: 8
Generation 2 | Revalues: 564 | GridSize: 11
Generation 3 | Revalues: 780 | GridSize: 15
Generation 4 | Revalues: 962 | GridSize: 14
Generation 5 | Revalues: 1178 | GridSize: 14
Generation 6 | Revalues: 1394 | GridSize: 9
Generation 7 | Revalues: 1620 | GridSize: 16
Generation 8 | Revalues: 1852 | GridSize: 26
Generation 9 | Revalues: 2080 | GridSize: 18
Generation 10 | Revalues: 2266 | GridSize: 17
Generation 11 | Revalues: 2492 | GridSize: 19
Generation 12 | Revalues: 2688 | GridSize: 18
Generation 13 | Revalues: 2938 | GridSize: 21
Generation 14 | Revalues: 3170 | GridSize: 20
Generation 15 | Revalues: 3386 | GridSize: 20
Generation 16 | Revalues: 3588 | GridSize: 27
Generation 17 | Revalues: 3808 | GridSize: 24
Generation 18 | Revalues: 4048 | GridSize: 28
Generation 19 | Revalues: 4264 | GridSize: 33
Generation 20 | Revalues: 4504 | GridSize: 28
Generation 21 | Revalues: 4726 | GridSize: 28
Generation 22 | Revalues: 4920 | GridSize: 38
Generation 23 | Revalues: 5156 | GridSize: 29
Generation 24 | Revalues: 5390 | GridSize: 39
Generation 25 | Revalues: 5622 | GridSize: 35
Generation 26 | Revalues: 5852 | GridSize: 41
Generation 27 | Revalues: 6064 | GridSize: 41
Generation 28 | Revalues: 6262 | GridSize: 45
Generation 29 | Revalues: 6478 | GridSize: 28
Generation 30 | Revalues: 6686 | GridSize: 36
Generation 31 | Revalues: 6896 | GridSize: 39
Generation 32 | Revalues: 7098 | GridSize: 40
Generation 33 | Revalues: 7316 | GridSize: 32
Generation 34 | Revalues: 7538 | GridSize: 36
Generation 35 | Revalues: 7776 | GridSize: 41
Generation 36 | Revalues: 8008 | GridSize: 46
Generation 37 | Revalues: 8228 | GridSize: 40
Generation 38 | Revalues: 8444 | GridSize: 44
Generation 39 | Revalues: 8672 | GridSize: 46
Generation 40 | Revalues: 8894 | GridSize: 53
Generation 41 | Revalues: 9132 | GridSize: 50
Generation 42 | Revalues: 9366 | GridSize: 51
Generation 43 | Revalues: 9580 | GridSize: 43
Generation 44 | Revalues: 9806 | GridSize: 50
Generation 45 | Revalues: 10034 | GridSize: 52
Generation 46 | Revalues: 10262 | GridSize: 53
Generation 47 | Revalues: 10490 | GridSize: 52
Generation 48 | Revalues: 10688 | GridSize: 54
Generation 49 | Revalues: 10902 | GridSize: 50
Generation 50 | Revalues: 11118 | GridSize: 52
Generation 51 | Revalues: 11318 | GridSize: 48
Generation 52 | Revalues: 11530 | GridSize: 48
Generation 53 | Revalues: 11772 | GridSize: 47 | LOCAL SEARCH EXECUTED
Generation 54 | Revalues: 388408 | GridSize: 300
Generation 55 | Revalues: 388616 | GridSize: 300
Generation 56 | Revalues: 388832 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 57 | Revalues: 555934 | GridSize: 300
Generation 58 | Revalues: 556178 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 59 | Revalues: 670302 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 60 | Revalues: 818229 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 61 | Revalues: 943287 | GridSize: 300 | LOCAL SEARCH EXECUTED
