Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 296 | GridSize: 15
Generation 2 | Revalues: 514 | GridSize: 18
Generation 3 | Revalues: 734 | GridSize: 25
Generation 4 | Revalues: 930 | GridSize: 29
Generation 5 | Revalues: 1136 | GridSize: 24
Generation 6 | Revalues: 1322 | GridSize: 30
Generation 7 | Revalues: 1510 | GridSize: 37
Generation 8 | Revalues: 1696 | GridSize: 33
Generation 9 | Revalues: 1868 | GridSize: 44
Generation 10 | Revalues: 2076 | GridSize: 37
Generation 11 | Revalues: 2284 | GridSize: 42
Generation 12 | Revalues: 2492 | GridSize: 38
Generation 13 | Revalues: 2676 | GridSize: 38
Generation 14 | Revalues: 2868 | GridSize: 37
Generation 15 | Revalues: 3042 | GridSize: 42
Generation 16 | Revalues: 3234 | GridSize: 49
Generation 17 | Revalues: 3430 | GridSize: 48
Generation 18 | Revalues: 3646 | GridSize: 50
Generation 19 | Revalues: 3846 | GridSize: 55
Generation 20 | Revalues: 4058 | GridSize: 59
Generation 21 | Revalues: 4274 | GridSize: 60
Generation 22 | Revalues: 4486 | GridSize: 64
Generation 23 | Revalues: 4686 | GridSize: 64
Generation 24 | Revalues: 4912 | GridSize: 71
Generation 25 | Revalues: 5110 | GridSize: 68
Generation 26 | Revalues: 5324 | GridSize: 67
Generation 27 | Revalues: 5546 | GridSize: 73
Generation 28 | Revalues: 5738 | GridSize: 63
Generation 29 | Revalues: 5936 | GridSize: 68
Generation 30 | Revalues: 6122 | GridSize: 70
Generation 31 | Revalues: 6322 | GridSize: 70
Generation 32 | Revalues: 6530 | GridSize: 77
Generation 33 | Revalues: 6700 | GridSize: 83
Generation 34 | Revalues: 6886 | GridSize: 74
Generation 35 | Revalues: 7094 | GridSize: 85
Generation 36 | Revalues: 7294 | GridSize: 83
Generation 37 | Revalues: 7508 | GridSize: 88
Generation 38 | Revalues: 7686 | GridSize: 79
Generation 39 | Revalues: 7888 | GridSize: 72
Generation 40 | Revalues: 8074 | GridSize: 73
Generation 41 | Revalues: 8270 | GridSize: 71
Generation 42 | Revalues: 8484 | GridSize: 75
Generation 43 | Revalues: 8678 | GridSize: 71
Generation 44 | Revalues: 8876 | GridSize: 74
Generation 45 | Revalues: 9056 | GridSize: 71
Generation 46 | Revalues: 9244 | GridSize: 71
Generation 47 | Revalues: 9418 | GridSize: 71
Generation 48 | Revalues: 9622 | GridSize: 65
Generation 49 | Revalues: 9816 | GridSize: 72
Generation 50 | Revalues: 10010 | GridSize: 77
Generation 51 | Revalues: 10206 | GridSize: 77
Generation 52 | Revalues: 10404 | GridSize: 69
Generation 53 | Revalues: 10620 | GridSize: 68
Generation 54 | Revalues: 10812 | GridSize: 64
Generation 55 | Revalues: 11004 | GridSize: 68
Generation 56 | Revalues: 11232 | GridSize: 69
Generation 57 | Revalues: 11436 | GridSize: 72
Generation 58 | Revalues: 11638 | GridSize: 71
Generation 59 | Revalues: 11824 | GridSize: 71
Generation 60 | Revalues: 12018 | GridSize: 60
Generation 61 | Revalues: 12180 | GridSize: 61
Generation 62 | Revalues: 12372 | GridSize: 58
Generation 63 | Revalues: 12568 | GridSize: 53
Generation 64 | Revalues: 12760 | GridSize: 54
Generation 65 | Revalues: 12968 | GridSize: 58
Generation 66 | Revalues: 13190 | GridSize: 63
Generation 67 | Revalues: 13384 | GridSize: 59
Generation 68 | Revalues: 13570 | GridSize: 56
Generation 69 | Revalues: 13780 | GridSize: 61
Generation 70 | Revalues: 13966 | GridSize: 64
Generation 71 | Revalues: 14162 | GridSize: 61
Generation 72 | Revalues: 14360 | GridSize: 63
Generation 73 | Revalues: 14548 | GridSize: 65
Generation 74 | Revalues: 14738 | GridSize: 61
Generation 75 | Revalues: 14944 | GridSize: 60
Generation 76 | Revalues: 15136 | GridSize: 61
Generation 77 | Revalues: 15334 | GridSize: 63
Generation 78 | Revalues: 15540 | GridSize: 56
Generation 79 | Revalues: 15732 | GridSize: 62
Generation 80 | Revalues: 15924 | GridSize: 58
Generation 81 | Revalues: 16136 | GridSize: 60
Generation 82 | Revalues: 16334 | GridSize: 63
Generation 83 | Revalues: 16530 | GridSize: 69
Generation 84 | Revalues: 16746 | GridSize: 72
Generation 85 | Revalues: 16940 | GridSize: 73
Generation 86 | Revalues: 17148 | GridSize: 74
Generation 87 | Revalues: 17342 | GridSize: 73
Generation 88 | Revalues: 17528 | GridSize: 76
Generation 89 | Revalues: 17754 | GridSize: 73
Generation 90 | Revalues: 17942 | GridSize: 68
Generation 91 | Revalues: 18148 | GridSize: 61
Generation 92 | Revalues: 18358 | GridSize: 68
Generation 93 | Revalues: 18582 | GridSize: 69
Generation 94 | Revalues: 18780 | GridSize: 73
Generation 95 | Revalues: 18980 | GridSize: 71
Generation 96 | Revalues: 19178 | GridSize: 78
Generation 97 | Revalues: 19366 | GridSize: 78
Generation 98 | Revalues: 19558 | GridSize: 76
Generation 99 | Revalues: 19774 | GridSize: 72
Generation 100 | Revalues: 19962 | GridSize: 81
Generation 101 | Revalues: 20174 | GridSize: 81
Generation 102 | Revalues: 20366 | GridSize: 79 | LOCAL SEARCH EXECUTED
