Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 298 | GridSize: 23
Generation 2 | Revalues: 506 | GridSize: 31
Generation 3 | Revalues: 736 | GridSize: 34
Generation 4 | Revalues: 914 | GridSize: 31
Generation 5 | Revalues: 1106 | GridSize: 34
Generation 6 | Revalues: 1296 | GridSize: 42
Generation 7 | Revalues: 1516 | GridSize: 51
Generation 8 | Revalues: 1706 | GridSize: 44
Generation 9 | Revalues: 1908 | GridSize: 49
Generation 10 | Revalues: 2094 | GridSize: 62
Generation 11 | Revalues: 2282 | GridSize: 61
Generation 12 | Revalues: 2472 | GridSize: 62
Generation 13 | Revalues: 2670 | GridSize: 71
Generation 14 | Revalues: 2884 | GridSize: 71
Generation 15 | Revalues: 3080 | GridSize: 80
Generation 16 | Revalues: 3266 | GridSize: 88
Generation 17 | Revalues: 3476 | GridSize: 93
Generation 18 | Revalues: 3672 | GridSize: 94
Generation 19 | Revalues: 3870 | GridSize: 94
Generation 20 | Revalues: 4054 | GridSize: 95
Generation 21 | Revalues: 4238 | GridSize: 84
Generation 22 | Revalues: 4414 | GridSize: 80
Generation 23 | Revalues: 4614 | GridSize: 78
Generation 24 | Revalues: 4828 | GridSize: 76
Generation 25 | Revalues: 5016 | GridSize: 72
Generation 26 | Revalues: 5214 | GridSize: 70
Generation 27 | Revalues: 5432 | GridSize: 66
Generation 28 | Revalues: 5608 | GridSize: 76
Generation 29 | Revalues: 5800 | GridSize: 81
Generation 30 | Revalues: 6022 | GridSize: 76
Generation 31 | Revalues: 6220 | GridSize: 75
Generation 32 | Revalues: 6458 | GridSize: 80
Generation 33 | Revalues: 6690 | GridSize: 85
Generation 34 | Revalues: 6886 | GridSize: 93
Generation 35 | Revalues: 7096 | GridSize: 83
Generation 36 | Revalues: 7316 | GridSize: 85
Generation 37 | Revalues: 7510 | GridSize: 86
Generation 38 | Revalues: 7756 | GridSize: 92
Generation 39 | Revalues: 7954 | GridSize: 88
Generation 40 | Revalues: 8138 | GridSize: 84
Generation 41 | Revalues: 8342 | GridSize: 95
Generation 42 | Revalues: 8540 | GridSize: 88
Generation 43 | Revalues: 8742 | GridSize: 88
Generation 44 | Revalues: 8944 | GridSize: 89
Generation 45 | Revalues: 9140 | GridSize: 87
Generation 46 | Revalues: 9346 | GridSize: 72
Generation 47 | Revalues: 9526 | GridSize: 75
Generation 48 | Revalues: 9736 | GridSize: 67
Generation 49 | Revalues: 9940 | GridSize: 69
Generation 50 | Revalues: 10152 | GridSize: 75
Generation 51 | Revalues: 10368 | GridSize: 81
Generation 52 | Revalues: 10574 | GridSize: 81
Generation 53 | Revalues: 10774 | GridSize: 89
Generation 54 | Revalues: 10986 | GridSize: 93
Generation 55 | Revalues: 11180 | GridSize: 95
Generation 56 | Revalues: 11374 | GridSize: 95
Generation 57 | Revalues: 11582 | GridSize: 79
Generation 58 | Revalues: 11766 | GridSize: 85
Generation 59 | Revalues: 11972 | GridSize: 84
Generation 60 | Revalues: 12172 | GridSize: 83
Generation 61 | Revalues: 12394 | GridSize: 92
Generation 62 | Revalues: 12580 | GridSize: 95
Generation 63 | Revalues: 12798 | GridSize: 100
Generation 64 | Revalues: 12996 | GridSize: 102
Generation 65 | Revalues: 13196 | GridSize: 98
Generation 66 | Revalues: 13398 | GridSize: 99
Generation 67 | Revalues: 13608 | GridSize: 93
Generation 68 | Revalues: 13822 | GridSize: 91
Generation 69 | Revalues: 14010 | GridSize: 94
Generation 70 | Revalues: 14212 | GridSize: 87
Generation 71 | Revalues: 14412 | GridSize: 88
Generation 72 | Revalues: 14612 | GridSize: 84
Generation 73 | Revalues: 14814 | GridSize: 80
Generation 74 | Revalues: 15024 | GridSize: 86
Generation 75 | Revalues: 15218 | GridSize: 81
Generation 76 | Revalues: 15436 | GridSize: 86
Generation 77 | Revalues: 15648 | GridSize: 84
Generation 78 | Revalues: 15824 | GridSize: 87
Generation 79 | Revalues: 16016 | GridSize: 91
Generation 80 | Revalues: 16216 | GridSize: 97
Generation 81 | Revalues: 16428 | GridSize: 95
Generation 82 | Revalues: 16636 | GridSize: 97
Generation 83 | Revalues: 16838 | GridSize: 99
Generation 84 | Revalues: 17062 | GridSize: 92
Generation 85 | Revalues: 17272 | GridSize: 91
Generation 86 | Revalues: 17468 | GridSize: 89
Generation 87 | Revalues: 17674 | GridSize: 92
Generation 88 | Revalues: 17888 | GridSize: 84
Generation 89 | Revalues: 18106 | GridSize: 86
Generation 90 | Revalues: 18300 | GridSize: 90
Generation 91 | Revalues: 18506 | GridSize: 93
Generation 92 | Revalues: 18720 | GridSize: 98
Generation 93 | Revalues: 18924 | GridSize: 100 | LOCAL SEARCH EXECUTED
Generation 94 | Revalues: 870547 | GridSize: 300 | LOCAL SEARCH EXECUTED
