Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 312 | GridSize: 13
Generation 2 | Revalues: 498 | GridSize: 5
Generation 3 | Revalues: 710 | GridSize: 12
Generation 4 | Revalues: 902 | GridSize: 19
Generation 5 | Revalues: 1094 | GridSize: 28
Generation 6 | Revalues: 1294 | GridSize: 34
Generation 7 | Revalues: 1500 | GridSize: 33
Generation 8 | Revalues: 1676 | GridSize: 28
Generation 9 | Revalues: 1876 | GridSize: 31
Generation 10 | Revalues: 2070 | GridSize: 32
Generation 11 | Revalues: 2264 | GridSize: 30
Generation 12 | Revalues: 2460 | GridSize: 34
Generation 13 | Revalues: 2666 | GridSize: 36
Generation 14 | Revalues: 2882 | GridSize: 38
Generation 15 | Revalues: 3090 | GridSize: 43
Generation 16 | Revalues: 3256 | GridSize: 43
Generation 17 | Revalues: 3452 | GridSize: 37
Generation 18 | Revalues: 3640 | GridSize: 42
Generation 19 | Revalues: 3838 | GridSize: 39
Generation 20 | Revalues: 4000 | GridSize: 38
Generation 21 | Revalues: 4216 | GridSize: 39
Generation 22 | Revalues: 4428 | GridSize: 39
Generation 23 | Revalues: 4612 | GridSize: 42
Generation 24 | Revalues: 4792 | GridSize: 46
Generation 25 | Revalues: 5006 | GridSize: 46
Generation 26 | Revalues: 5186 | GridSize: 47
Generation 27 | Revalues: 5424 | GridSize: 47
Generation 28 | Revalues: 5642 | GridSize: 45
Generation 29 | Revalues: 5876 | GridSize: 44
Generation 30 | Revalues: 6082 | GridSize: 47
Generation 31 | Revalues: 6274 | GridSize: 41
Generation 32 | Revalues: 6472 | GridSize: 39
Generation 33 | Revalues: 6668 | GridSize: 40
Generation 34 | Revalues: 6874 | GridSize: 43
Generation 35 | Revalues: 7062 | GridSize: 46
Generation 36 | Revalues: 7270 | GridSize: 42
Generation 37 | Revalues: 7460 | GridSize: 43
Generation 38 | Revalues: 7656 | GridSize: 44
Generation 39 | Revalues: 7862 | GridSize: 50
Generation 40 | Revalues: 8068 | GridSize: 53
Generation 41 | Revalues: 8248 | GridSize: 55
Generation 42 | Revalues: 8446 | GridSize: 58
Generation 43 | Revalues: 8648 | GridSize: 60
Generation 44 | Revalues: 8858 | GridSize: 66
Generation 45 | Revalues: 9060 | GridSize: 63
Generation 46 | Revalues: 9272 | GridSize: 65
Generation 47 | Revalues: 9488 | GridSize: 64
Generation 48 | Revalues: 9678 | GridSize: 66
Generation 49 | Revalues: 9862 | GridSize: 66
Generation 50 | Revalues: 10078 | GridSize: 66
Generation 51 | Revalues: 10284 | GridSize: 70
Generation 52 | Revalues: 10490 | GridSize: 70
