Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 318 | GridSize: 9
Generation 2 | Revalues: 532 | GridSize: 9
Generation 3 | Revalues: 748 | GridSize: 17
Generation 4 | Revalues: 950 | GridSize: 19
Generation 5 | Revalues: 1164 | GridSize: 17
Generation 6 | Revalues: 1402 | GridSize: 14
Generation 7 | Revalues: 1634 | GridSize: 16
Generation 8 | Revalues: 1844 | GridSize: 19
Generation 9 | Revalues: 2088 | GridSize: 13
Generation 10 | Revalues: 2322 | GridSize: 12
Generation 11 | Revalues: 2552 | GridSize: 15
Generation 12 | Revalues: 2770 | GridSize: 19
Generation 13 | Revalues: 2966 | GridSize: 22
Generation 14 | Revalues: 3176 | GridSize: 16
Generation 15 | Revalues: 3376 | GridSize: 18
Generation 16 | Revalues: 3612 | GridSize: 20
Generation 17 | Revalues: 3848 | GridSize: 23
Generation 18 | Revalues: 4088 | GridSize: 19
Generation 19 | Revalues: 4304 | GridSize: 25
Generation 20 | Revalues: 4514 | GridSize: 27
Generation 21 | Revalues: 4754 | GridSize: 24
Generation 22 | Revalues: 4982 | GridSize: 27
Generation 23 | Revalues: 5192 | GridSize: 23
Generation 24 | Revalues: 5426 | GridSize: 25
Generation 25 | Revalues: 5676 | GridSize: 20
Generation 26 | Revalues: 5898 | GridSize: 24
Generation 27 | Revalues: 6118 | GridSize: 20
Generation 28 | Revalues: 6344 | GridSize: 17
Generation 29 | Revalues: 6552 | GridSize: 23
Generation 30 | Revalues: 6748 | GridSize: 17
Generation 31 | Revalues: 6978 | GridSize: 22
Generation 32 | Revalues: 7196 | GridSize: 22
Generation 33 | Revalues: 7414 | GridSize: 20
Generation 34 | Revalues: 7618 | GridSize: 18
Generation 35 | Revalues: 7842 | GridSize: 22
Generation 36 | Revalues: 8050 | GridSize: 27
Generation 37 | Revalues: 8252 | GridSize: 26 | LOCAL SEARCH EXECUTED
Generation 38 | Revalues: 11290 | GridSize: 31
Generation 39 | Revalues: 11528 | GridSize: 31
Generation 40 | Revalues: 11740 | GridSize: 31
Generation 41 | Revalues: 11948 | GridSize: 31
Generation 42 | Revalues: 12162 | GridSize: 32
Generation 43 | Revalues: 12384 | GridSize: 33
Generation 44 | Revalues: 12606 | GridSize: 35
Generation 45 | Revalues: 12814 | GridSize: 35
Generation 46 | Revalues: 13050 | GridSize: 37
Generation 47 | Revalues: 13278 | GridSize: 38
Generation 48 | Revalues: 13506 | GridSize: 40
Generation 49 | Revalues: 13722 | GridSize: 44
Generation 50 | Revalues: 13942 | GridSize: 39
Generation 51 | Revalues: 14146 | GridSize: 38
Generation 52 | Revalues: 14358 | GridSize: 40
Generation 53 | Revalues: 14570 | GridSize: 36
Generation 54 | Revalues: 14798 | GridSize: 34
Generation 55 | Revalues: 15000 | GridSize: 32
Generation 56 | Revalues: 15210 | GridSize: 37
Generation 57 | Revalues: 15438 | GridSize: 38
Generation 58 | Revalues: 15666 | GridSize: 43
Generation 59 | Revalues: 15894 | GridSize: 39
Generation 60 | Revalues: 16146 | GridSize: 32
Generation 61 | Revalues: 16370 | GridSize: 27
Generation 62 | Revalues: 16578 | GridSize: 30
Generation 63 | Revalues: 16782 | GridSize: 32
Generation 64 | Revalues: 17016 | GridSize: 30
Generation 65 | Revalues: 17230 | GridSize: 35
Generation 66 | Revalues: 17458 | GridSize: 38
Generation 67 | Revalues: 17676 | GridSize: 29
Generation 68 | Revalues: 17878 | GridSize: 31
Generation 69 | Revalues: 18104 | GridSize: 30
Generation 70 | Revalues: 18316 | GridSize: 35
Generation 71 | Revalues: 18512 | GridSize: 21
Generation 72 | Revalues: 18722 | GridSize: 23
Generation 73 | Revalues: 18962 | GridSize: 26
Generation 74 | Revalues: 19178 | GridSize: 25
Generation 75 | Revalues: 19426 | GridSize: 25
Generation 76 | Revalues: 19650 | GridSize: 24
Generation 77 | Revalues: 19878 | GridSize: 23
Generation 78 | Revalues: 20076 | GridSize: 26
Generation 79 | Revalues: 20284 | GridSize: 25
Generation 80 | Revalues: 20488 | GridSize: 26
Generation 81 | Revalues: 20698 | GridSize: 30
Generation 82 | Revalues: 20908 | GridSize: 31
Generation 83 | Revalues: 21110 | GridSize: 29
Generation 84 | Revalues: 21352 | GridSize: 34
Generation 85 | Revalues: 21578 | GridSize: 33
Generation 86 | Revalues: 21800 | GridSize: 32
Generation 87 | Revalues: 22024 | GridSize: 33
Generation 88 | Revalues: 22242 | GridSize: 37
Generation 89 | Revalues: 22450 | GridSize: 36
Generation 90 | Revalues: 22686 | GridSize: 36
Generation 91 | Revalues: 22928 | GridSize: 38
Generation 92 | Revalues: 23154 | GridSize: 39
Generation 93 | Revalues: 23386 | GridSize: 38
Generation 94 | Revalues: 23612 | GridSize: 38
Generation 95 | Revalues: 23848 | GridSize: 39
Generation 96 | Revalues: 24092 | GridSize: 38
Generation 97 | Revalues: 24326 | GridSize: 41
Generation 98 | Revalues: 24538 | GridSize: 35
Generation 99 | Revalues: 24744 | GridSize: 39
Generation 100 | Revalues: 24974 | GridSize: 39
Generation 101 | Revalues: 25192 | GridSize: 42
Generation 102 | Revalues: 25412 | GridSize: 43
Generation 103 | Revalues: 25632 | GridSize: 35
Generation 104 | Revalues: 25848 | GridSize: 37
Generation 105 | Revalues: 26066 | GridSize: 40
Generation 106 | Revalues: 26312 | GridSize: 42
Generation 107 | Revalues: 26526 | GridSize: 42 | LOCAL SEARCH EXECUTED
Generation 108 | Revalues: 312049 | GridSize: 300
Generation 109 | Revalues: 312261 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 110 | Revalues: 403095 | GridSize: 300
Generation 111 | Revalues: 403311 | GridSize: 300
Generation 112 | Revalues: 403543 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 113 | Revalues: 490379 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 114 | Revalues: 582481 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 115 | Revalues: 671580 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 116 | Revalues: 755982 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 117 | Revalues: 837541 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 118 | Revalues: 915872 | GridSize: 300 | LOCAL SEARCH EXECUTED
Generation 119 | Revalues: 995315 | GridSize: 297 | LOCAL SEARCH EXECUTED
