Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 322 | GridSize: 12
Generation 2 | Revalues: 540 | GridSize: 15
Generation 3 | Revalues: 756 | GridSize: 11
Generation 4 | Revalues: 974 | GridSize: 11
Generation 5 | Revalues: 1190 | GridSize: 9
Generation 6 | Revalues: 1398 | GridSize: 15
Generation 7 | Revalues: 1632 | GridSize: 16
Generation 8 | Revalues: 1860 | GridSize: 19
Generation 9 | Revalues: 2096 | GridSize: 21
Generation 10 | Revalues: 2296 | GridSize: 25
Generation 11 | Revalues: 2544 | GridSize: 27
Generation 12 | Revalues: 2760 | GridSize: 33
Generation 13 | Revalues: 2966 | GridSize: 29
Generation 14 | Revalues: 3176 | GridSize: 32
Generation 15 | Revalues: 3386 | GridSize: 26
Generation 16 | Revalues: 3630 | GridSize: 32
Generation 17 | Revalues: 3850 | GridSize: 33
Generation 18 | Revalues: 4076 | GridSize: 28
Generation 19 | Revalues: 4304 | GridSize: 28
Generation 20 | Revalues: 4530 | GridSize: 34
Generation 21 | Revalues: 4744 | GridSize: 41
Generation 22 | Revalues: 4968 | GridSize: 47
Generation 23 | Revalues: 5180 | GridSize: 45
Generation 24 | Revalues: 5414 | GridSize: 49
Generation 25 | Revalues: 5630 | GridSize: 47
Generation 26 | Revalues: 5846 | GridSize: 49
Generation 27 | Revalues: 6072 | GridSize: 48
Generation 28 | Revalues: 6276 | GridSize: 40
Generation 29 | Revalues: 6500 | GridSize: 35
Generation 30 | Revalues: 6736 | GridSize: 30
Generation 31 | Revalues: 6966 | GridSize: 34
Generation 32 | Revalues: 7176 | GridSize: 34
Generation 33 | Revalues: 7410 | GridSize: 36
Generation 34 | Revalues: 7630 | GridSize: 35
Generation 35 | Revalues: 7852 | GridSize: 25
Generation 36 | Revalues: 8074 | GridSize: 29
Generation 37 | Revalues: 8318 | GridSize: 29
Generation 38 | Revalues: 8534 | GridSize: 35
Generation 39 | Revalues: 8730 | GridSize: 40
Generation 40 | Revalues: 8974 | GridSize: 32
Generation 41 | Revalues: 9200 | GridSize: 30
Generation 42 | Revalues: 9402 | GridSize: 31
Generation 43 | Revalues: 9666 | GridSize: 35
Generation 44 | Revalues: 9882 | GridSize: 34
Generation 45 | Revalues: 10090 | GridSize: 36
Generation 46 | Revalues: 10282 | GridSize: 33
Generation 47 | Revalues: 10508 | GridSize: 32
Generation 48 | Revalues: 10712 | GridSize: 36
Generation 49 | Revalues: 10930 | GridSize: 34
Generation 50 | Revalues: 11164 | GridSize: 33
Generation 51 | Revalues: 11388 | GridSize: 37
Generation 52 | Revalues: 11606 | GridSize: 41
Generation 53 | Revalues: 11828 | GridSize: 44
Generation 54 | Revalues: 12066 | GridSize: 48 | LOCAL SEARCH EXECUTED
Generation 55 | Revalues: 897313 | GridSize: 300 | LOCAL SEARCH EXECUTED
